NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,BODY_SK_ATOMS_MAX,EVOL_TIME,SUMB_TIME,TIME
00148,0,629,0,0,0,0,629,N/A,0,0,97
00149,0,213,0,0,0,0,213,N/A,0,0,65
00150,0,84,0,0,0,0,84,N/A,0,0,51
00151,48,263,91476,7050,87552,29,292,N/A,4364,8185,13450
00152,0,22,0,0,0,0,22,N/A,0,0,39
00153,24,186,0,0,0,0,186,N/A,25,0,143
00154,0,6,0,0,0,0,6,N/A,0,0,36
00155,0,86,0,0,0,0,86,N/A,0,0,47
00156,0,0,0,0,0,0,0,N/A,0,0,13
00157,0,438,0,0,0,0,438,N/A,0,0,69
00159,0,316,0,0,0,0,316,N/A,0,0,76
00161,0,0,0,0,0,0,0,N/A,0,0,13
00162,0,9,0,0,0,0,9,N/A,0,0,36
00163,0,31,0,0,0,0,31,N/A,0,0,40
00164,3,31,0,1,0,1,32,N/A,4,2,67
00165,0,125,0,0,0,0,125,N/A,0,0,52
00166,0,10,0,0,0,0,10,N/A,0,0,40
00167,12,451,71,9,66,1,452,N/A,29,6,146
00168,0,47,0,0,0,0,47,N/A,0,0,44
00169,22,168,22,5,18,0,168,N/A,16,4,110
00170,9,120,7,4,3,0,120,N/A,7,2,90
00171,12,61,10,0,10,0,61,N/A,31,3,119
00172,108,190,22106,1687,21495,26,216,N/A,1336,524,2201
00173,120,98,380,125,282,29,127,N/A,93,22,258
00174,1776,3626,152799,0,159088,0,3626,N/A,489294,93601,TIMEOUT
00175,0,216,0,0,0,0,216,N/A,0,0,69
00176,30,70,67,30,67,24,94,N/A,38,8,143
00177,0,357,0,0,0,0,357,N/A,0,0,78
00178,0,46,0,0,0,0,46,N/A,0,0,42
00179,0,25,0,0,0,0,25,N/A,0,0,50
00180,0,0,0,0,0,0,0,N/A,0,0,12
00181,0,0,0,0,0,0,0,N/A,0,0,12
00182,0,0,0,0,0,0,0,N/A,0,0,12
00183,0,0,0,0,0,0,0,N/A,0,0,13
00184,0,0,0,0,0,0,0,N/A,0,0,13
00185,0,0,0,0,0,0,0,N/A,0,0,13
00186,0,0,0,0,0,0,0,N/A,0,0,13
00187,0,0,0,0,0,0,0,N/A,0,0,13
00188,0,0,0,0,0,0,0,N/A,0,0,12
00189,0,7,0,0,0,0,7,N/A,0,0,36
00190,0,12,0,0,0,0,12,N/A,0,0,37
00191,0,0,0,0,0,0,0,N/A,0,0,13
00192,0,0,0,0,0,0,0,N/A,0,0,13
00193,0,116,0,0,0,0,116,N/A,0,0,51
00194,0,0,0,0,0,0,0,N/A,0,0,12
00195,0,155,0,0,0,0,155,N/A,0,0,80
00196,0,36,0,0,0,0,36,N/A,0,0,41
00197,0,80,0,0,0,0,80,N/A,0,0,48
00198,0,85,0,0,0,0,85,N/A,0,0,50
00199,0,0,0,0,0,0,0,N/A,0,0,13
00200,0,42,0,0,0,0,42,N/A,0,0,43
00201,0,25,0,0,0,0,25,N/A,0,0,40
00202,0,165,0,0,0,0,165,N/A,0,0,66
00203,0,21,0,0,0,0,21,N/A,0,0,41
00204,0,67,0,0,0,0,67,N/A,0,0,45
00205,0,5,0,0,0,0,5,N/A,0,0,36
00206,0,8,0,0,0,0,8,N/A,0,0,36
00207,0,8,0,0,0,0,8,N/A,0,0,37
00208,0,9,0,0,0,0,9,N/A,0,0,37
00209,18,27,0,0,0,0,27,N/A,8,0,92
00210,6,19,10,0,10,0,19,N/A,9,3,87
00211,0,106,0,0,0,0,106,N/A,0,0,51
00212,2,3,0,0,0,0,3,N/A,3,0,61
00213,2,3,0,0,0,0,3,N/A,3,0,64
00214,11,21,3,0,3,0,21,N/A,17,2,88
00215,7,10,2,0,2,0,10,N/A,8,2,71
00216,0,7,0,0,0,0,7,N/A,0,0,36
00217,1,8,0,0,0,0,8,N/A,3,0,63
00218,6,8,2,0,2,0,8,N/A,6,2,72
00219,0,18,0,0,0,0,18,N/A,0,0,46
00220,2,3,0,0,0,0,3,N/A,3,0,59
00221,1,16,2,0,2,0,16,N/A,3,2,65
00222,5,51,5,0,5,0,51,N/A,6,2,92
00223,4,8,0,0,0,0,8,N/A,5,0,64
00224,2,7,1,0,1,0,7,N/A,4,2,69
00225,0,3,0,0,0,0,3,N/A,0,0,46
00226,0,5,0,0,0,0,5,N/A,0,0,36
00227,0,6,0,0,0,0,6,N/A,0,0,36
00228,0,12,0,0,0,0,12,N/A,0,0,51
00229,2,36,4,2,2,0,36,N/A,14,2,87
00230,2,5,0,0,0,0,5,N/A,3,0,60
00231,0,4,0,0,0,0,4,N/A,0,0,50
00232,0,38,0,0,0,0,38,N/A,0,0,43
00233,1,3,0,0,0,0,3,N/A,3,0,59
00234,0,8,0,0,0,0,8,N/A,0,0,36
00235,6,18,2,0,2,0,18,N/A,6,2,71
00236,6,22,0,0,0,0,22,N/A,7,0,74
00237,1,2,0,0,0,0,2,N/A,3,0,69
00238,5,14,7,0,7,0,14,N/A,26,2,89
00239,0,215,0,0,0,0,215,N/A,0,0,78
00240,0,51,0,0,0,0,51,N/A,0,0,45
00241,1,28,2,0,2,0,28,N/A,7,2,72
00242,5,16,0,0,0,0,16,N/A,6,0,70
00243,0,83,0,0,0,0,83,N/A,0,0,49
00244,0,0,0,0,0,0,0,N/A,0,0,15
00245,0,0,0,0,0,0,0,N/A,0,0,13
00246,0,0,0,0,0,0,0,N/A,0,0,13
00247,0,0,0,0,0,0,0,N/A,0,0,13
00248,0,101,0,0,0,0,101,N/A,0,0,50
00249,0,97,0,0,0,0,97,N/A,0,0,50
00250,0,111,0,0,0,0,111,N/A,0,0,53
00251,0,104,0,0,0,0,104,N/A,0,0,49
00252,0,107,0,0,0,0,107,N/A,0,0,54
00253,0,103,0,0,0,0,103,N/A,0,0,56
00254,0,164,0,0,0,0,164,N/A,0,0,71
00255,0,17,0,0,0,0,17,N/A,0,0,45
00256,0,65,0,0,0,0,65,N/A,0,0,44
00257,0,0,0,0,0,0,0,N/A,0,0,13
00258,0,0,0,0,0,0,0,N/A,0,0,13
00259,0,6,0,0,0,0,6,N/A,0,0,36
00260,0,0,0,0,0,0,0,N/A,0,0,12
00261,0,1,0,0,0,0,1,N/A,0,0,38
00262,0,1,0,0,0,0,1,N/A,0,0,34
00263,0,0,0,0,0,0,0,N/A,0,0,12
00264,0,2,0,0,0,0,2,N/A,0,0,34
00265,0,0,0,0,0,0,0,N/A,0,0,12
00266,0,17,0,0,0,0,17,N/A,0,0,38
00267,4,7,0,0,0,0,7,N/A,4,0,61
00268,0,3,0,0,0,0,3,N/A,0,0,34
00269,0,72,0,0,0,0,72,N/A,0,0,46
00270,0,63,0,0,0,0,63,N/A,0,0,45
00271,0,65,0,0,0,0,65,N/A,0,0,47
00272,0,77,0,0,0,0,77,N/A,0,0,46
00273,0,71,0,0,0,0,71,N/A,0,0,50
00274,0,94,0,0,0,0,94,N/A,0,0,48
00275,0,127,0,0,0,0,127,N/A,0,0,55
00276,0,13,0,0,0,0,13,N/A,0,0,42
00277,0,101,0,0,0,0,101,N/A,0,0,49
00278,0,0,0,0,0,0,0,N/A,0,0,13
00279,26,168,19,0,19,0,168,N/A,14,3,114
00280,0,257,0,0,0,0,257,N/A,0,0,71
00281,13,345,2483,1009,1655,11,356,N/A,535,60,837
00282,66,883,714926,262582,465231,90,973,N/A,106197,178123,295856
00283,86,960,890824,325643,578328,129,1087,N/A,128259,241105,384218
00284,84,1222,1429573,435811,1017594,123,1345,N/A,206586,397166,TIMEOUT
00285,66179,46602,12880741,19856,12889918,808,47410,N/A,268372,266685,TIMEOUT
00286,13961,32979,81434,13924,73852,6409,39388,N/A,6699,1725,12129
00287,0,25,0,0,0,0,25,N/A,0,0,43
00288,0,84,0,0,0,0,84,N/A,0,0,53
00289,0,35,0,0,0,0,35,N/A,0,0,42
00290,7,136,20,0,26,0,136,N/A,24,4,119
00292,0,31,0,0,0,0,31,N/A,0,0,40
00293,16,2083,0,0,0,0,2083,N/A,4,0,182
00294,0,41,0,0,0,0,41,N/A,0,0,41
00295,0,42,0,0,0,0,42,N/A,0,0,42
00296,16,66,48,22,25,0,66,N/A,28,5,161
00297,0,71,0,0,0,0,71,N/A,0,0,48
00298,0,81,0,0,0,0,81,N/A,0,0,48
00299,0,9,0,0,0,0,9,N/A,0,0,47
00300,0,0,0,0,0,0,0,N/A,0,0,13
00301,3,129,1,1,0,0,129,N/A,3,1,96
00302,0,374,0,0,0,0,374,N/A,0,0,81
00303,0,361,0,0,0,0,361,N/A,0,0,88
00304,0,38,0,0,0,0,38,N/A,0,0,41
00305,0,20,0,0,0,0,20,N/A,0,0,42
00306,0,14,0,0,0,0,14,N/A,0,0,37
00307,0,0,0,0,0,0,0,N/A,0,0,12
00308,0,7,0,0,0,0,7,N/A,0,0,35
00309,0,83,0,0,0,0,83,N/A,0,0,47
00310,0,22,0,0,0,0,22,N/A,0,0,42
00311,0,22,0,0,0,0,22,N/A,0,0,39
00312,0,23,0,0,0,0,23,N/A,0,0,39
00313,0,0,0,0,0,0,0,N/A,0,0,13
00314,0,0,0,0,0,0,0,N/A,0,0,13
00315,0,9,0,0,0,0,9,N/A,0,0,37
00316,1,42,0,0,0,0,42,N/A,2,0,72
00317,0,0,0,0,0,0,0,N/A,0,0,13
00318,0,67,0,0,0,0,67,N/A,0,0,55
00319,187,243,368232,22,391260,22,254,N/A,68393,521581,TIMEOUT
00320,124,146,1702,877,1008,209,329,N/A,136,40,323
00321,0,15,0,0,0,0,15,N/A,0,0,38
00322,0,1697,0,0,0,0,1697,N/A,0,0,183
00323,0,12,0,0,0,0,12,N/A,0,0,37
00324,0,48,0,0,0,0,48,N/A,0,0,43
00325,0,1,0,0,0,0,1,N/A,0,0,34
00326,0,0,0,0,0,0,0,N/A,0,0,13
00327,0,0,0,0,0,0,0,N/A,0,0,12
00328,0,51,0,0,0,0,51,N/A,0,0,45
00329,0,16,0,0,0,0,16,N/A,0,0,38
00330,0,3,0,0,0,0,3,N/A,0,0,34
00331,0,9,0,0,0,0,9,N/A,0,0,38
00332,9,228,17,9,10,2,230,N/A,10,3,108
00333,5,66,8,5,4,1,67,N/A,8,2,98
00334,9,228,17,9,10,2,230,N/A,10,3,110
00335,0,33,0,0,0,0,33,N/A,0,0,41
00336,9,228,17,9,10,2,230,N/A,10,3,109
00337,0,27,0,0,0,0,27,N/A,0,0,42
00338,9,228,17,9,10,2,230,N/A,11,3,107
00339,4,93,7,4,4,1,94,N/A,10,3,98
00340,9,228,17,9,10,2,230,N/A,11,3,110
00341,2,33,2,3,2,3,36,N/A,13,2,81
00342,0,11,0,0,0,0,11,N/A,0,0,37
00343,4,97,369984,1,391216,1,98,N/A,70662,519077,TIMEOUT
00344,187,243,358141,22,385227,22,254,N/A,54439,538070,TIMEOUT
00345,187,243,330159,22,359824,22,254,N/A,51655,541683,TIMEOUT
00346,124,146,1702,877,1008,209,329,N/A,132,40,320
00347,8,98,33,10,29,6,104,N/A,25,4,122
00348,20,159,120,68,115,63,222,N/A,44,13,162
00349,8,98,33,10,29,6,104,N/A,23,9,117
00350,942,3018,247346,81945,181481,2,3020,N/A,340669,231118,TIMEOUT
00352,221,3256,21007,18822,20617,18432,21688,N/A,4359,626,6487
00353,221,3235,21007,18822,20617,18432,21667,N/A,4299,698,6494
00354,1501,4648,186153,1,198158,1,4649,N/A,354743,213728,TIMEOUT
00355,0,131,0,0,0,0,131,N/A,0,0,50
00356,1719,1901,894,0,893,0,1901,N/A,130,32,500
00357,1794,1981,1225,0,1224,0,1981,N/A,152,44,539
00358,101,267,534,0,529,0,267,N/A,138,23,326
00359,515,181,34,0,34,0,181,N/A,25,5,185
00360,1059,1616,2344,0,2344,0,1616,N/A,238,61,580
00361,0,326,0,0,0,0,326,N/A,0,0,78
00362,0,57,0,0,0,0,57,N/A,0,0,50
00363,0,70,0,0,0,0,70,N/A,0,0,47
00364,0,37,0,0,0,0,37,N/A,0,0,40
00365,0,38,0,0,0,0,38,N/A,0,0,59
00366,40,96,93,0,93,0,96,N/A,35,10,144
00367,40,96,93,0,93,0,96,N/A,35,10,140
00368,6657,25628,45805,0,45805,0,25628,N/A,5601,832,9051
00369,10978,39919,88909,0,88909,0,39919,N/A,10208,1772,16283
00370,12070,56379,96003,0,96003,0,56379,N/A,10479,1859,17293
00371,7464,27758,75468,1025,75054,617,28375,N/A,13008,1229,18134
00372,557,1077,709,176,709,176,1253,N/A,838,25,1072
00373,668,1297,832,189,832,189,1486,N/A,1344,28,1619
00374,8270,30220,165772,7679,165410,7317,37537,N/A,87263,1959,96359
00375,12632,45457,279581,6795,279302,6516,51973,N/A,182964,3669,198978
00376,694,1286,7646,7016,7645,7015,8301,N/A,1519,450,2368
00377,570,1006,6860,6376,6860,6376,7382,N/A,1284,465,2111
00378,21423,58205,440413,7332,439098,6045,64250,N/A,439222,19395,TIMEOUT
00379,38615,90653,725180,9814,722971,7739,98392,N/A,334072,46835,TIMEOUT
00380,3141,6000,3256,302,3256,302,6302,N/A,16505,69,17487
00381,3216,6053,3499,534,3499,534,6587,N/A,19329,68,20324
00382,8378,47281,148266,37333,141513,30581,77862,N/A,173271,2598,329219
00383,13719,65847,193895,59416,184057,49609,115455,N/A,213066,4735,TIMEOUT
00384,732,548,1782,648,1782,648,1196,N/A,514,61,788
00385,829,573,2849,1334,2679,1165,1737,N/A,707,110,1084
00386,7559,28570,54113,45,54105,37,28607,N/A,5737,839,9431
00387,12025,44320,113032,19577,112557,19102,63422,N/A,16514,2983,28008
00388,106,212,138,32,138,32,244,N/A,166,9,293
00389,100,200,100,0,100,0,200,N/A,217,7,334
00390,7029,26439,79855,15280,79189,14646,41085,N/A,46501,1471,77907
00391,11279,40960,130821,15426,130371,15007,55967,N/A,96901,2774,152268
00392,608,1213,8911,8279,8911,8279,9492,N/A,4886,601,5934
00393,776,1552,6414,5597,6414,5597,7149,N/A,7867,331,8791
00394,9071,31193,67965,2177,67730,1943,33135,N/A,25142,1177,40951
00395,21802,60146,571274,56781,571417,22,60168,N/A,434908,126116,TIMEOUT
00396,597,1153,1189,619,1189,619,1772,N/A,1464,54,1759
00397,1494,2922,7250,5799,7250,5799,8721,N/A,6275,246,7108
00398,7419,27696,74341,744,74083,492,28188,N/A,11723,1246,17157
00399,512,991,612,122,612,122,1113,N/A,743,22,949
00400,7999,29907,58929,861,58764,696,30603,N/A,11016,1091,15886
00401,423,786,854,470,854,470,1256,N/A,788,31,998
00402,1627,2230,740,0,739,0,2230,N/A,119,27,449
00403,2479,3894,1335,0,1331,0,3894,N/A,187,46,698
00404,2,45,4,0,4,0,45,N/A,18,2,94
00405,4,49,10,0,10,0,49,N/A,8,14,102
00406,2,92,6,0,6,0,92,N/A,5,2,94
00407,4,97,14,0,14,0,97,N/A,8,4,99
00408,0,10,0,0,0,0,10,N/A,0,0,40
00409,0,10,0,0,0,0,10,N/A,0,0,36
00410,476,1338,299043,28225,284928,33,1371,N/A,301771,273181,TIMEOUT
00411,250,1199,1496,0,1492,0,1199,N/A,217,38,465
00412,919,3532,6130,0,6130,0,3532,N/A,891,156,1547
00413,1085,4625,7060,0,7060,0,4625,N/A,1087,194,1897
00414,25,50,27,2,27,2,52,N/A,77,4,166
00415,7752,39986,53443,62,53409,28,40014,N/A,6154,760,10463
00416,12269,56650,97773,82,97722,31,56681,N/A,11727,1809,19523
00417,176,343,170,0,170,0,343,N/A,709,8,859
00418,202,395,198,2,198,2,397,N/A,908,11,1100
00419,1496,4468,35152,6035,34431,5315,9783,N/A,41345,455,52138
00420,1480,5169,22054,1440,21484,905,6074,N/A,8255,355,10564
00421,716,1271,4657,3389,4646,3378,4649,N/A,2738,157,3639
00422,420,672,1298,387,1290,379,1051,N/A,1125,46,1531
00423,619,714,796,0,796,0,714,N/A,129,22,338
00424,728,1463,3490,731,3415,656,2119,N/A,1443,89,2291
00425,11625,26750,201732,0,201704,0,26750,N/A,44289,7335,61118
00426,24421,44891,448618,0,448484,0,44891,N/A,113697,22002,158442
00428,0,0,0,0,0,0,0,N/A,0,0,12
00429,0,0,0,0,0,0,0,N/A,0,0,18
00430,359,178,135,0,135,0,178,N/A,88,19,302
00431,359,178,135,0,135,0,178,N/A,73,12,227
00432,238,137,398,0,398,0,137,N/A,88,25,256
00433,242,137,402,0,402,0,137,N/A,78,22,234
00434,0,21034,0,0,0,0,21034,N/A,0,0,774
00435,1,9081,0,0,0,0,9081,N/A,0,0,390
00436,2308,24014,48283,29581,47531,28839,52853,N/A,29591,1430,78443
00437,44247,90904,476430,28937,475935,28652,119556,N/A,51919,14461,139288
00438,1512,3024,20898,19386,20898,19386,22410,N/A,25607,1529,28159
00439,0,0,0,0,0,0,0,N/A,0,0,13
00440,0,0,0,0,0,0,0,N/A,0,0,13
00441,0,0,0,0,0,0,0,N/A,0,0,13
00442,0,0,0,0,0,0,0,N/A,0,0,12
00443,13730,0,0,0,0,0,0,N/A,0,0,792
00444,13730,0,0,0,0,0,0,N/A,0,0,836
00445,120,1222,373,0,372,0,1222,N/A,64,13,263
00446,164,1659,642,90,639,88,1747,N/A,219,21,528
00447,164,1659,642,90,639,88,1747,N/A,234,22,529
00448,24847,49406,483876,18974,483347,18580,67986,N/A,126118,28333,180325
00449,207,2013,1256,152,1252,149,2162,N/A,448,39,805
00450,341,2838,4288,600,3989,309,3147,N/A,590,72,993
00451,2257,2862,10079,0,10011,0,2862,N/A,788,257,1675
00452,3163,4116,16704,0,16653,0,4116,N/A,1469,453,2811
00453,0,157,0,0,0,0,157,N/A,0,0,68
00454,69,347,3065,2996,3065,2996,3343,N/A,345,226,801
00455,0,990,0,0,0,0,990,N/A,0,0,110
00456,0,990,0,0,0,0,990,N/A,0,0,97
00457,80,1604,382,0,382,0,1604,N/A,86,13,276
00458,80,1604,382,0,382,0,1604,N/A,80,11,265
00459,4013,6900,21190,697,20917,430,7330,N/A,3408,516,5354
00460,9023,10382,74066,1410,73319,682,11064,N/A,6558,1971,10980
00461,9023,10382,74025,1409,73279,682,11064,N/A,5860,1907,10208
00462,9433,13435,274678,146978,271178,143044,156479,N/A,282753,12516,TIMEOUT
00463,9433,10339,783484,389503,539552,145137,155476,N/A,379301,26850,597940
00464,229,6,0,0,0,0,6,N/A,0,0,104
00465,282,132,349,0,349,0,132,N/A,80,24,249
00466,0,6603,0,0,0,0,6603,N/A,0,0,333
00467,0,6603,0,0,0,0,6603,N/A,0,0,291
00468,5,720,20,0,20,0,720,N/A,7,3,132
00469,53,878,144,0,144,0,878,N/A,32,8,175
00470,44414,75146,474646,0,474224,0,75146,N/A,33366,21520,66748
00471,42734,78977,392219,0,392009,0,78977,N/A,19844,12022,41883
