====== RULE SET ======
[_R60] <http://purl.obolibrary.org/obo/TAO_0001498>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005253>(X0).
[_R61] <http://purl.obolibrary.org/obo/TAO_0001189>(X0) :- <http://purl.obolibrary.org/obo/TAO_0002151>(X0).
[_R62] <http://purl.obolibrary.org/obo/TAO_0001460>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001400>(X0).
[_R63] <http://purl.obolibrary.org/obo/BFO_0000004>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001192>(X0).
[_R64] <http://purl.obolibrary.org/obo/TAO_0001460>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001989>(X0).
[_R65] <http://purl.obolibrary.org/obo/BFO_0000004>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009005>(X0).
[_R66] <http://purl.obolibrary.org/obo/TAO_0001591>(X0) :- <http://purl.obolibrary.org/obo/TAO_0000488>(X0).
[_R67] <http://purl.obolibrary.org/obo/TAO_0001590>(X0) :- <http://purl.obolibrary.org/obo/TAO_0002022>(X0).
[_R68] <http://purl.obolibrary.org/obo/BFO_0000004>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001260>(X0).
[_R69] <http://purl.obolibrary.org/obo/TAO_0000005>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005018>(X0).
[_R70] <http://purl.obolibrary.org/obo/TAO_0009100>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009103>(X0).
[_R71] <http://purl.obolibrary.org/obo/TAO_0001411>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001433>(X0).
[_R72] <http://purl.obolibrary.org/obo/TAO_0001120>(X0) :- <http://purl.obolibrary.org/obo/TAO_0000131>(X0).
[_R73] <http://purl.obolibrary.org/obo/BFO_0000004>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005070>(X0).
[_R74] <http://purl.obolibrary.org/obo/TAO_0000367>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001794>(X0).
[_R75] <http://purl.obolibrary.org/obo/BFO_0000004>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001285>(X0).
[_R76] <http://purl.obolibrary.org/obo/TAO_0009051>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009149>(X0).
[_R77] <http://purl.obolibrary.org/obo/TAO_0001443>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001446>(X0).
[_R78] <http://purl.obolibrary.org/obo/TAO_0001085>(X0) :- <http://purl.obolibrary.org/obo/TAO_0000896>(X0).
[_R79] <http://purl.obolibrary.org/obo/TAO_0001516>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001521>(X0).
[_R80] <http://purl.obolibrary.org/obo/TAO_0000282>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001101>(X0).
[_R81] <http://purl.obolibrary.org/obo/TAO_0007009>(X0) :- <http://purl.obolibrary.org/obo/TAO_0000641>(X0).
[_R82] <http://purl.obolibrary.org/obo/TAO_0000005>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005048>(X0).
[_R83] <http://purl.obolibrary.org/obo/TAO_0005237>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005236>(X0).
[_R84] <http://purl.obolibrary.org/obo/TAO_0000367>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001862>(X0).
[_R85] <http://purl.obolibrary.org/obo/BFO_0000004>(X0) :- <http://purl.obolibrary.org/obo/TAO_0000161>(X0).
[_R86] <http://purl.obolibrary.org/obo/TAO_0002024>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001969>(X0).
[_R87] <http://purl.obolibrary.org/obo/TAO_0001533>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001251>(X0).
[_R88] <http://purl.obolibrary.org/obo/TAO_0009000>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009030>(X0).
[_R89] <http://purl.obolibrary.org/obo/TAO_0009001>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009123>(X0).
[_R90] <http://purl.obolibrary.org/obo/BFO_0000004>(X0) :- <http://purl.obolibrary.org/obo/TAO_0000217>(X0).
[_R91] <http://purl.obolibrary.org/obo/TAO_0001478>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001414>(X0).
[_R92] <http://purl.obolibrary.org/obo/TAO_0001066>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001666>(X0).
[_R93] <http://purl.obolibrary.org/obo/TAO_0000145>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005343>(X0).
[_R94] <http://purl.obolibrary.org/obo/BFO_0000004>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001378>(X0).
[_R95] <http://purl.obolibrary.org/obo/TAO_0001461>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001405>(X0).
[_R96] <http://purl.obolibrary.org/obo/TAO_0001478>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001875>(X0).
[_R97] <http://purl.obolibrary.org/obo/TAO_0005105>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005106>(X0).
[_R98] <http://purl.obolibrary.org/obo/TAO_0009136>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009140>(X0).
[_R99] <http://purl.obolibrary.org/obo/TAO_0001085>(X0) :- <http://purl.obolibrary.org/obo/TAO_0000989>(X0).
[_R100] <http://purl.obolibrary.org/obo/TAO_0001488>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001306>(X0).
[_R101] <http://purl.obolibrary.org/obo/TAO_0000936>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005372>(X0).
[_R102] <http://purl.obolibrary.org/obo/TAO_0000045>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001194>(X0).
[_R103] <http://purl.obolibrary.org/obo/TAO_0001477>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001486>(X0).
[_R104] <http://purl.obolibrary.org/obo/BFO_0000004>(X0) :- <http://purl.obolibrary.org/obo/TAO_0000239>(X0).
[_R105] <http://purl.obolibrary.org/obo/TAO_0000155>(X0) :- <http://purl.obolibrary.org/obo/TAO_0000982>(X0).
[_R106] <http://purl.obolibrary.org/obo/TAO_0001743>(X0) :- <http://purl.obolibrary.org/obo/TAO_0002090>(X0).
[_R107] <http://purl.obolibrary.org/obo/TAO_0000093>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001484>(X0).
[_R108] <http://purl.obolibrary.org/obo/TAO_0001064>(X0) :- <http://purl.obolibrary.org/obo/TAO_0000823>(X0).
[_R109] <http://purl.obolibrary.org/obo/TAO_0001495>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001497>(X0).
[_R110] <http://purl.obolibrary.org/obo/TAO_0000496>(X0) :- <http://purl.obolibrary.org/obo/TAO_0002116>(X0).
[_R111] <http://purl.obolibrary.org/obo/TAO_0001625>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001663>(X0).
[_R112] <http://purl.obolibrary.org/obo/TAO_0009355>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009349>(X0).
[_R113] <http://purl.obolibrary.org/obo/BFO_0000004>(X0) :- <http://purl.obolibrary.org/obo/TAO_0000258>(X0).
[_R114] <http://purl.obolibrary.org/obo/BFO_0000003>(X0) :- <http://purl.obolibrary.org/obo/BFO_0000007>(X0).
[_R115] <http://purl.obolibrary.org/obo/TAO_0009100>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009202>(X0).
[_R116] <http://purl.obolibrary.org/obo/TAO_0001667>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001978>(X0).
[_R117] <http://purl.obolibrary.org/obo/TAO_0001625>(X0) :- <http://purl.obolibrary.org/obo/TAO_0002258>(X0).
[_R118] <http://purl.obolibrary.org/obo/TAO_0000508>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001416>(X0).
[_R119] <http://purl.obolibrary.org/obo/TAO_0009248>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009051>(X0).
[_R120] <http://purl.obolibrary.org/obo/TAO_0000005>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005013>(X0).
[_R121] <http://purl.obolibrary.org/obo/TAO_0000282>(X0) :- <http://purl.obolibrary.org/obo/TAO_0000034>(X0).
[_R122] <http://purl.obolibrary.org/obo/TAO_0001120>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001135>(X0).
[_R123] <http://purl.obolibrary.org/obo/TAO_0000947>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001818>(X0).
[_R124] <http://purl.obolibrary.org/obo/TAO_0001478>(X0) :- <http://purl.obolibrary.org/obo/TAO_0000098>(X0).
[_R125] <http://purl.obolibrary.org/obo/TAO_0005120>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005132>(X0).
[_R126] <http://purl.obolibrary.org/obo/TAO_0000622>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001938>(X0).
[_R127] <http://purl.obolibrary.org/obo/TAO_0000292>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001593>(X0).
[_R128] <http://purl.obolibrary.org/obo/TAO_0000292>(X0) :- <http://purl.obolibrary.org/obo/TAO_0002254>(X0).
[_R129] <http://purl.obolibrary.org/obo/TAO_0001460>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001876>(X0).
[_R130] <http://purl.obolibrary.org/obo/TAO_0001189>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001732>(X0).
[_R131] <http://purl.obolibrary.org/obo/TAO_0005209>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005195>(X0).
[_R132] <http://purl.obolibrary.org/obo/TAO_0001591>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001364>(X0).
[_R133] <http://purl.obolibrary.org/obo/TAO_0009020>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009161>(X0).
[_R134] <http://purl.obolibrary.org/obo/TAO_0000461>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001592>(X0).
[_R135] <http://purl.obolibrary.org/obo/BFO_0000004>(X0) :- <http://purl.obolibrary.org/obo/TAO_0000295>(X0).
[_R136] <http://purl.obolibrary.org/obo/BFO_0000004>(X0) :- <http://purl.obolibrary.org/obo/BFO_0000040>(X0).
[_R137] <http://purl.obolibrary.org/obo/TAO_0009191>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009195>(X0).
[_R138] <http://purl.obolibrary.org/obo/TAO_0001458>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001460>(X0).
[_R139] <http://purl.obolibrary.org/obo/TAO_0009357>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009250>(X0).
[_R140] <http://purl.obolibrary.org/obo/TAO_0001308>(X0) :- <http://purl.obolibrary.org/obo/TAO_0002255>(X0).
[_R141] <http://purl.obolibrary.org/obo/TAO_0005299>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005304>(X0).
[_R142] <http://purl.obolibrary.org/obo/TAO_0009115>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009117>(X0).
[_R143] <http://purl.obolibrary.org/obo/TAO_0000386>(X0) :- <http://purl.obolibrary.org/obo/TAO_0000558>(X0).
[_R144] <http://purl.obolibrary.org/obo/TAO_0001085>(X0) :- <http://purl.obolibrary.org/obo/TAO_0000979>(X0).
[_R145] <http://purl.obolibrary.org/obo/TAO_0005220>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005221>(X0).
[_R146] <http://purl.obolibrary.org/obo/TAO_0000005>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005019>(X0).
[_R147] <http://purl.obolibrary.org/obo/BFO_0000004>(X0) :- <http://purl.obolibrary.org/obo/TAO_0000422>(X0).
[_R148] <http://purl.obolibrary.org/obo/TAO_0009246>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009247>(X0).
[_R149] <http://purl.obolibrary.org/obo/TAO_0002179>(X0) :- <http://purl.obolibrary.org/obo/TAO_0002204>(X0).
[_R150] <http://purl.obolibrary.org/obo/TAO_0009250>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009142>(X0).
[_R151] <http://purl.obolibrary.org/obo/TAO_0001478>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001248>(X0).
[_R152] <http://purl.obolibrary.org/obo/TAO_0001953>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001768>(X0).
[_R153] <http://purl.obolibrary.org/obo/TAO_0001477>(X0) :- <http://purl.obolibrary.org/obo/TAO_0002218>(X0).
[_R154] <http://purl.obolibrary.org/obo/TAO_0009000>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005328>(X0).
[_R155] <http://purl.obolibrary.org/obo/TAO_0001682>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001683>(X0).
[_R156] <http://purl.obolibrary.org/obo/TAO_0009025>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009234>(X0).
[_R157] <http://purl.obolibrary.org/obo/TAO_0001490>(X0) :- <http://purl.obolibrary.org/obo/TAO_0002121>(X0).
[_R158] <http://purl.obolibrary.org/obo/TAO_0001625>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001653>(X0).
[_R159] <http://purl.obolibrary.org/obo/TAO_0009000>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009112>(X0).
[_R160] <http://purl.obolibrary.org/obo/TAO_0009106>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009109>(X0).
[_R161] <http://purl.obolibrary.org/obo/TAO_0001066>(X0) :- <http://purl.obolibrary.org/obo/TAO_0002123>(X0).
[_R162] <http://purl.obolibrary.org/obo/TAO_0009000>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009138>(X0).
[_R163] <http://purl.obolibrary.org/obo/TAO_0000005>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005049>(X0).
[_R164] <http://purl.obolibrary.org/obo/TAO_0001116>(X0) :- <http://purl.obolibrary.org/obo/TAO_0000568>(X0).
[_R165] <http://purl.obolibrary.org/obo/TAO_0001194>(X0) :- <http://purl.obolibrary.org/obo/TAO_0000875>(X0).
[_R166] <http://purl.obolibrary.org/obo/TAO_0009001>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009121>(X0).
[_R167] <http://purl.obolibrary.org/obo/TAO_0001477>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005256>(X0).
[_R168] <http://purl.obolibrary.org/obo/TAO_0009000>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009128>(X0).
[_R169] <http://purl.obolibrary.org/obo/TAO_0009088>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009141>(X0).
[_R170] <http://purl.obolibrary.org/obo/TAO_0001418>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001785>(X0).
[_R171] <http://purl.obolibrary.org/obo/TAO_0001461>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001500>(X0).
[_R172] <http://purl.obolibrary.org/obo/TAO_0001478>(X0) :- <http://purl.obolibrary.org/obo/TAO_0002093>(X0).
[_R173] <http://purl.obolibrary.org/obo/TAO_0001585>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001720>(X0).
[_R174] <http://purl.obolibrary.org/obo/TAO_0001909>(X0) :- <http://purl.obolibrary.org/obo/TAO_0000527>(X0).
[_R175] <http://purl.obolibrary.org/obo/TAO_0009248>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009066>(X0).
[_R176] <http://purl.obolibrary.org/obo/TAO_0001460>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001866>(X0).
[_R177] <http://purl.obolibrary.org/obo/TAO_0009046>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009340>(X0).
[_R178] <http://purl.obolibrary.org/obo/BFO_0000004>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001333>(X0).
[_R179] <http://purl.obolibrary.org/obo/TAO_0009064>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009141>(X0).
[_R180] <http://purl.obolibrary.org/obo/TAO_0005209>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005185>(X0).
[_R181] <http://purl.obolibrary.org/obo/TAO_0009318>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009322>(X0).
[_R182] <http://purl.obolibrary.org/obo/BFO_0000004>(X0) :- <http://purl.obolibrary.org/obo/TAO_0000344>(X0).
[_R183] <http://purl.obolibrary.org/obo/TAO_0009000>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009151>(X0).
[_R184] <http://purl.obolibrary.org/obo/TAO_0009000>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009157>(X0).
[_R185] <http://purl.obolibrary.org/obo/TAO_0000005>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005081>(X0).
[_R186] <http://purl.obolibrary.org/obo/TAO_0001460>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001670>(X0).
[_R187] <http://purl.obolibrary.org/obo/TAO_0000005>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005083>(X0).
[_R188] <http://purl.obolibrary.org/obo/TAO_0009127>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009219>(X0).
[_R189] <http://purl.obolibrary.org/obo/TAO_0005250>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005284>(X0).
[_R190] <http://purl.obolibrary.org/obo/TAO_0001488>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005172>(X0).
[_R191] <http://purl.obolibrary.org/obo/TAO_0009010>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009169>(X0).
[_R192] <http://purl.obolibrary.org/obo/TAO_0000082>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001063>(X0).
[_R193] <http://purl.obolibrary.org/obo/TAO_0000082>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005093>(X0).
[_R194] <http://purl.obolibrary.org/obo/TAO_0005095>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005101>(X0).
[_R195] <http://purl.obolibrary.org/obo/TAO_0001457>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001361>(X0).
[_R196] <http://purl.obolibrary.org/obo/TAO_0001460>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001695>(X0).
[_R197] <http://purl.obolibrary.org/obo/BFO_0000004>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009086>(X0).
[_R198] <http://purl.obolibrary.org/obo/TAO_0005257>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005260>(X0).
[_R199] <http://purl.obolibrary.org/obo/BFO_0000004>(X0) :- <http://purl.obolibrary.org/obo/TAO_0000173>(X0).
[_R200] <http://purl.obolibrary.org/obo/TAO_0000936>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005377>(X0).
[_R201] <http://purl.obolibrary.org/obo/TAO_0000694>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001144>(X0).
[_R202] <http://purl.obolibrary.org/obo/TAO_0005076>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005077>(X0).
[_R203] <http://purl.obolibrary.org/obo/TAO_0002085>(X0) :- <http://purl.obolibrary.org/obo/TAO_0002160>(X0).
[_R204] <http://purl.obolibrary.org/obo/TAO_0000473>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001327>(X0).
[_R205] <http://purl.obolibrary.org/obo/TAO_0000363>(X0) :- <http://purl.obolibrary.org/obo/TAO_0001235>(X0).
[_R206] <http://purl.obolibrary.org/obo/TAO_0000382>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005288>(X0).
[_R207] <http://purl.obolibrary.org/obo/TAO_0009128>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009190>(X0).
[_R208] <http://purl.obolibrary.org/obo/TAO_0009132>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009130>(X0).
[_R209] <http://purl.obolibrary.org/obo/TAO_0001488>(X0) :- <http://purl.obolibrary.org/obo/TAO_0005333>(X0).
[_R210] <http://purl.obolibrary.org/obo/BFO_0000004>(X0) :- <http://purl.obolibrary.org/obo/TAO_0009114>(X0).
