====== RULE SET ======
[_R33] <http://purl.org/obo/owl/TO#TO_0000261>(X0) :- <http://purl.org/obo/owl/TO#TO_0000348>(X0).
[_R34] <http://purl.org/obo/owl/TO#TO_0000667>(X0) :- <http://purl.org/obo/owl/TO#TO_0000196>(X0).
[_R35] <http://purl.org/obo/owl/TO#TO_0000371>(X0) :- <http://purl.org/obo/owl/TO#TO_0000688>(X0).
[_R36] <http://purl.org/obo/owl/TO#TO_0000327>(X0) :- <http://purl.org/obo/owl/TO#TO_0000143>(X0).
[_R37] <http://purl.org/obo/owl/TO#TO_0002713>(X0) :- <http://purl.org/obo/owl/TO#TO_0002714>(X0).
[_R38] <http://purl.org/obo/owl/TO#TO_0000722>(X0) :- <http://purl.org/obo/owl/TO#TO_0000724>(X0).
[_R39] <http://purl.org/obo/owl/TO#TO_0000075>(X0) :- <http://purl.org/obo/owl/TO#TO_0000460>(X0).
[_R40] <http://purl.org/obo/owl/TO#TO_0000345>(X0) :- <http://purl.org/obo/owl/TO#TO_0000435>(X0).
[_R41] <http://purl.org/obo/owl/TO#TO_0002653>(X0) :- <http://purl.org/obo/owl/TO#TO_0000107>(X0).
[_R42] <http://purl.org/obo/owl/TO#TO_0000470>(X0) :- <http://purl.org/obo/owl/TO#TO_0002708>(X0).
[_R43] <http://purl.org/obo/owl/TO#TO_0000582>(X0) :- <http://purl.org/obo/owl/TO#TO_0000152>(X0).
[_R44] <http://purl.org/obo/owl/TO#TO_0002611>(X0) :- <http://purl.org/obo/owl/TO#TO_0002612>(X0).
[_R45] <http://purl.org/obo/owl/TO#TO_0000184>(X0) :- <http://purl.org/obo/owl/TO#TO_0000575>(X0).
[_R46] <http://purl.org/obo/owl/TO#TO_0000252>(X0) :- <http://purl.org/obo/owl/TO#TO_0000012>(X0).
[_R47] <http://purl.org/obo/owl/TO#TO_0000748>(X0) :- <http://purl.org/obo/owl/TO#TO_0000419>(X0).
[_R48] <http://purl.org/obo/owl/TO#TO_0000058>(X0) :- <http://purl.org/obo/owl/TO#TO_0000711>(X0).
[_R49] <http://purl.org/obo/owl/TO#TO_0000742>(X0) :- <http://purl.org/obo/owl/TO#TO_0000743>(X0).
[_R50] <http://purl.org/obo/owl/TO#TO_0020110>(X0) :- <http://purl.org/obo/owl/TO#TO_0020111>(X0).
[_R51] <http://purl.org/obo/owl/TO#TO_0000439>(X0) :- <http://purl.org/obo/owl/TO#TO_0000048>(X0).
[_R52] <http://purl.org/obo/owl/TO#TO_0002722>(X0) :- <http://purl.org/obo/owl/TO#TO_0006066>(X0).
[_R53] <http://purl.org/obo/owl/TO#TO_0000401>(X0) :- <http://purl.org/obo/owl/TO#TO_0000166>(X0).
[_R54] <http://purl.org/obo/owl/TO#TO_0000291>(X0) :- <http://purl.org/obo/owl/TO#TO_0006008>(X0).
[_R55] <http://purl.org/obo/owl/TO#TO_0020018>(X0) :- <http://purl.org/obo/owl/TO#TO_0020025>(X0).
[_R56] <http://purl.org/obo/owl/TO#TO_0000465>(X0) :- <http://purl.org/obo/owl/TO#TO_0006046>(X0).
[_R57] <http://purl.org/obo/owl/TO#TO_0000168>(X0) :- <http://purl.org/obo/owl/TO#TO_0000084>(X0).
[_R58] <http://purl.org/obo/owl/TO#TO_0000035>(X0) :- <http://purl.org/obo/owl/TO#TO_0000036>(X0).
[_R59] <http://purl.org/obo/owl/TO#TO_0000242>(X0) :- <http://purl.org/obo/owl/TO#TO_0000013>(X0).
[_R60] <http://purl.org/obo/owl/TO#TO_0000420>(X0) :- <http://purl.org/obo/owl/TO#TO_0000639>(X0).
[_R61] <http://purl.org/obo/owl/TO#TO_0000205>(X0) :- <http://purl.org/obo/owl/TO#TO_0000569>(X0).
[_R62] <http://purl.org/obo/owl/TO#TO_0000282>(X0) :- <http://purl.org/obo/owl/TO#TO_0000599>(X0).
[_R63] <http://purl.org/obo/owl/TO#TO_0000664>(X0) :- <http://purl.org/obo/owl/TO#TO_0020011>(X0).
[_R64] <http://purl.org/obo/owl/TO#TO_0000482>(X0) :- <http://purl.org/obo/owl/TO#TO_0000095>(X0).
[_R65] <http://purl.org/obo/owl/TO#TO_0000115>(X0) :- <http://purl.org/obo/owl/TO#TO_0000119>(X0).
[_R66] <http://purl.org/obo/owl/TO#TO_0000371>(X0) :- <http://purl.org/obo/owl/TO#TO_0000445>(X0).
[_R67] <http://purl.org/obo/owl/TO#TO_0000489>(X0) :- <http://purl.org/obo/owl/TO#TO_0000211>(X0).
[_R68] <http://purl.org/obo/owl/TO#TO_0000168>(X0) :- <http://purl.org/obo/owl/TO#TO_0000068>(X0).
[_R69] <http://purl.org/obo/owl/TO#TO_0000499>(X0) :- <http://purl.org/obo/owl/TO#TO_0000275>(X0).
[_R70] <http://purl.org/obo/owl/TO#TO_0000277>(X0) :- <http://purl.org/obo/owl/TO#TO_0000465>(X0).
[_R71] <http://purl.org/obo/owl/TO#TO_0000419>(X0) :- <http://purl.org/obo/owl/TO#TO_0002722>(X0).
[_R72] <http://purl.org/obo/owl/TO#TO_0006035>(X0) :- <http://purl.org/obo/owl/TO#TO_0006034>(X0).
[_R73] <http://purl.org/obo/owl/TO#TO_0000370>(X0) :- <http://purl.org/obo/owl/TO#TO_0002721>(X0).
[_R74] <http://purl.org/obo/owl/TO#TO_0000643>(X0) :- <http://purl.org/obo/owl/TO#TO_0000623>(X0).
[_R75] <http://purl.org/obo/owl/TO#TO_0006008>(X0) :- <http://purl.org/obo/owl/TO#TO_0000297>(X0).
[_R76] <http://purl.org/obo/owl/TO#TO_0000495>(X0) :- <http://purl.org/obo/owl/TO#TO_0000293>(X0).
[_R77] <http://purl.org/obo/owl/TO#TO_0000439>(X0) :- <http://purl.org/obo/owl/TO#TO_0020062>(X0).
[_R78] <http://purl.org/obo/owl/TO#TO_0000653>(X0) :- <http://purl.org/obo/owl/TO#TO_0002661>(X0).
[_R79] <http://purl.org/obo/owl/TO#TO_0002759>(X0) :- <http://purl.org/obo/owl/TO#TO_0000447>(X0).
[_R80] <http://purl.org/obo/owl/TO#TO_0002728>(X0) :- <http://purl.org/obo/owl/TO#TO_0000399>(X0).
[_R81] <http://purl.org/obo/owl/TO#TO_0000261>(X0) :- <http://purl.org/obo/owl/TO#TO_0000022>(X0).
[_R82] <http://purl.org/obo/owl/TO#TO_0002748>(X0) :- <http://purl.org/obo/owl/TO#TO_0000197>(X0).
[_R83] <http://purl.org/obo/owl/TO#TO_0000387>(X0) :- <http://purl.org/obo/owl/TO#TO_0000017>(X0).
[_R84] <http://purl.org/obo/owl/TO#TO_0000327>(X0) :- <http://purl.org/obo/owl/TO#TO_0001019>(X0).
[_R85] <http://purl.org/obo/owl/TO#TO_0000281>(X0) :- <http://purl.org/obo/owl/TO#TO_0000604>(X0).
[_R86] <http://purl.org/obo/owl/TO#TO_0000152>(X0) :- <http://purl.org/obo/owl/TO#TO_0001032>(X0).
[_R87] <http://purl.org/obo/owl/TO#TO_0000476>(X0) :- <http://purl.org/obo/owl/TO#TO_0002668>(X0).
[_R88] <http://purl.org/obo/owl/TO#TO_0002669>(X0) :- <http://purl.org/obo/owl/TO#TO_0002671>(X0).
[_R89] <http://purl.org/obo/owl/TO#TO_0000582>(X0) :- <http://purl.org/obo/owl/TO#TO_0000443>(X0).
[_R90] <http://purl.org/obo/owl/TO#TO_0000283>(X0) :- <http://purl.org/obo/owl/TO#TO_0002658>(X0).
[_R91] <http://purl.org/obo/owl/TO#TO_0006026>(X0) :- <http://purl.org/obo/owl/TO#TO_0000208>(X0).
[_R92] <http://purl.org/obo/owl/TO#TO_0000674>(X0) :- <http://purl.org/obo/owl/TO#TO_0000496>(X0).
[_R93] <http://purl.org/obo/owl/TO#TO_0006003>(X0) :- <http://purl.org/obo/owl/TO#TO_0006004>(X0).
[_R94] <http://purl.org/obo/owl/TO#TO_0000291>(X0) :- <http://purl.org/obo/owl/TO#TO_0000333>(X0).
[_R95] <http://purl.org/obo/owl/TO#TO_0000283>(X0) :- <http://purl.org/obo/owl/TO#TO_0000349>(X0).
[_R96] <http://purl.org/obo/owl/TO#TO_0000357>(X0) :- <http://purl.org/obo/owl/TO#TO_0006015>(X0).
[_R97] <http://purl.org/obo/owl/TO#TO_0000369>(X0) :- <http://purl.org/obo/owl/TO#TO_0000461>(X0).
[_R98] <http://purl.org/obo/owl/TO#TO_0006018>(X0) :- <http://purl.org/obo/owl/TO#TO_0006019>(X0).
[_R99] <http://purl.org/obo/owl/TO#TO_0000499>(X0) :- <http://purl.org/obo/owl/TO#TO_0002600>(X0).
[_R100] <http://purl.org/obo/owl/TO#TO_0002728>(X0) :- <http://purl.org/obo/owl/TO#TO_0000138>(X0).
[_R101] <http://purl.org/obo/owl/TO#TO_0000162>(X0) :- <http://purl.org/obo/owl/TO#TO_0000612>(X0).
[_R102] <http://purl.org/obo/owl/TO#TO_0000349>(X0) :- <http://purl.org/obo/owl/TO#TO_0000467>(X0).
[_R103] <http://purl.org/obo/owl/TO#TO_0020095>(X0) :- <http://purl.org/obo/owl/TO#TO_0020097>(X0).
[_R104] <http://purl.org/obo/owl/TO#TO_0006016>(X0) :- <http://purl.org/obo/owl/TO#TO_0002692>(X0).
[_R105] <http://purl.org/obo/owl/TO#TO_0006023>(X0) :- <http://purl.org/obo/owl/TO#TO_0006010>(X0).
[_R106] <http://purl.org/obo/owl/TO#TO_0002614>(X0) :- <http://purl.org/obo/owl/TO#TO_0002605>(X0).
[_R107] <http://purl.org/obo/owl/TO#TO_0000707>(X0) :- <http://purl.org/obo/owl/TO#TO_0002620>(X0).
[_R108] <http://purl.org/obo/owl/TO#TO_0000254>(X0) :- <http://purl.org/obo/owl/TO#TO_0000479>(X0).
[_R109] <http://purl.org/obo/owl/TO#TO_0000371>(X0) :- <http://purl.org/obo/owl/TO#TO_0000456>(X0).
[_R110] <http://purl.org/obo/owl/TO#TO_0000199>(X0) :- <http://purl.org/obo/owl/TO#TO_0000217>(X0).
[_R111] <http://purl.org/obo/owl/TO#TO_0001024>(X0) :- <http://purl.org/obo/owl/TO#TO_0001025>(X0).
[_R112] <http://purl.org/obo/owl/TO#TO_0000058>(X0) :- <http://purl.org/obo/owl/TO#TO_0005007>(X0).
[_R113] <http://purl.org/obo/owl/TO#TO_0000373>(X0) :- <http://purl.org/obo/owl/TO#TO_0000800>(X0).
[_R114] <http://purl.org/obo/owl/TO#TO_0000247>(X0) :- <http://purl.org/obo/owl/TO#TO_0000033>(X0).
[_R115] <http://purl.org/obo/owl/TO#TO_0000160>(X0) :- <http://purl.org/obo/owl/TO#TO_0000601>(X0).
[_R116] <http://purl.org/obo/owl/TO#TO_0002759>(X0) :- <http://purl.org/obo/owl/TO#TO_0000440>(X0).
[_R117] <http://purl.org/obo/owl/TO#TO_0020095>(X0) :- <http://purl.org/obo/owl/TO#TO_0000523>(X0).
[_R118] <http://purl.org/obo/owl/TO#TO_0000776>(X0) :- <http://purl.org/obo/owl/TO#TO_0000779>(X0).
[_R119] <http://purl.org/obo/owl/TO#TO_0000667>(X0) :- <http://purl.org/obo/owl/TO#TO_0000635>(X0).
[_R120] <http://purl.org/obo/owl/TO#TO_0000162>(X0) :- <http://purl.org/obo/owl/TO#TO_0002655>(X0).
[_R121] <http://purl.org/obo/owl/TO#TO_0000597>(X0) :- <http://purl.org/obo/owl/TO#TO_0000706>(X0).
[_R122] <http://purl.org/obo/owl/TO#TO_0000168>(X0) :- <http://purl.org/obo/owl/TO#TO_0000446>(X0).
[_R123] <http://purl.org/obo/owl/TO#TO_0006017>(X0) :- <http://purl.org/obo/owl/TO#TO_0006030>(X0).
[_R124] <http://purl.org/obo/owl/TO#TO_0000162>(X0) :- <http://purl.org/obo/owl/TO#TO_0006068>(X0).
[_R125] <http://purl.org/obo/owl/TO#TO_0006038>(X0) :- <http://purl.org/obo/owl/TO#TO_0006013>(X0).
[_R126] <http://purl.org/obo/owl/TO#TO_0000079>(X0) :- <http://purl.org/obo/owl/TO#TO_0000140>(X0).
[_R127] <http://purl.org/obo/owl/TO#TO_0002637>(X0) :- <http://purl.org/obo/owl/TO#TO_0000370>(X0).
[_R128] <http://purl.org/obo/owl/TO#TO_0000774>(X0) :- <http://purl.org/obo/owl/TO#TO_0000750>(X0).
[_R129] <http://purl.org/obo/owl/TO#TO_0000472>(X0) :- <http://purl.org/obo/owl/TO#TO_0000558>(X0).
[_R130] <http://purl.org/obo/owl/TO#TO_0000419>(X0) :- <http://purl.org/obo/owl/TO#TO_0002637>(X0).
[_R131] <http://purl.org/obo/owl/TO#TO_0000371>(X0) :- <http://purl.org/obo/owl/TO#TO_0000568>(X0).
[_R132] <http://purl.org/obo/owl/TO#TO_0000327>(X0) :- <http://purl.org/obo/owl/TO#TO_0000442>(X0).
[_R133] <http://purl.org/obo/owl/TO#TO_0000254>(X0) :- <http://purl.org/obo/owl/TO#TO_0000481>(X0).
[_R134] <http://purl.org/obo/owl/TO#TO_0002686>(X0) :- <http://purl.org/obo/owl/TO#TO_0000728>(X0).
[_R135] <http://purl.org/obo/owl/TO#TO_0000465>(X0) :- <http://purl.org/obo/owl/TO#TO_0006050>(X0).
[_R136] <http://purl.org/obo/owl/TO#TO_0000583>(X0) :- <http://purl.org/obo/owl/TO#TO_0000014>(X0).
[_R137] <http://purl.org/obo/owl/TO#TO_0000387>(X0) :- <http://purl.org/obo/owl/TO#TO_0000392>(X0).
[_R138] <http://www.geneontology.org/formats/oboInOwl#ObsoleteClass>(X0) :- <http://purl.org/obo/owl/TO#TO_0000216>(X0).
[_R139] <http://purl.org/obo/owl/TO#TO_0000739>(X0) :- <http://purl.org/obo/owl/TO#TO_0000195>(X0).
[_R140] <http://purl.org/obo/owl/TO#TO_0000401>(X0) :- <http://purl.org/obo/owl/TO#TO_0002677>(X0).
[_R141] <http://purl.org/obo/owl/TO#TO_0000301>(X0) :- <http://purl.org/obo/owl/TO#TO_0020078>(X0).
[_R142] <http://purl.org/obo/owl/TO#TO_0002739>(X0) :- <http://purl.org/obo/owl/TO#TO_0002741>(X0).
[_R143] <http://purl.org/obo/owl/TO#TO_0000499>(X0) :- <http://purl.org/obo/owl/TO#TO_0002736>(X0).
[_R144] <http://purl.org/obo/owl/TO#TO_0000470>(X0) :- <http://purl.org/obo/owl/TO#TO_0002709>(X0).
[_R145] <http://purl.org/obo/owl/TO#TO_0000598>(X0) :- <http://purl.org/obo/owl/TO#TO_0000313>(X0).
[_R146] <http://purl.org/obo/owl/TO#TO_0000084>(X0) :- <http://purl.org/obo/owl/TO#TO_0002685>(X0).
[_R147] <http://purl.org/obo/owl/TO#TO_0000739>(X0) :- <http://purl.org/obo/owl/TO#TO_0000776>(X0).
[_R148] <http://purl.org/obo/owl/TO#TO_0006038>(X0) :- <http://purl.org/obo/owl/TO#TO_0000209>(X0).
[_R149] <http://purl.org/obo/owl/TO#TO_0000271>(X0) :- <http://purl.org/obo/owl/TO#TO_0000040>(X0).
[_R150] <http://purl.org/obo/owl/TO#TO_0000261>(X0) :- <http://purl.org/obo/owl/TO#TO_0000405>(X0).
[_R151] <http://purl.org/obo/owl/TO#TO_0000657>(X0) :- <http://purl.org/obo/owl/TO#TO_0000456>(X0).
[_R152] <http://purl.org/obo/owl/TO#TO_0000267>(X0) :- <http://purl.org/obo/owl/TO#TO_0000715>(X0).
[_R153] <http://www.geneontology.org/formats/oboInOwl#ObsoleteClass>(X0) :- <http://purl.org/obo/owl/TO#TO_0000186>(X0).
[_R154] <http://purl.org/obo/owl/TO#TO_0006022>(X0) :- <http://purl.org/obo/owl/TO#TO_0000225>(X0).
[_R155] <http://purl.org/obo/owl/TO#TO_0000168>(X0) :- <http://purl.org/obo/owl/TO#TO_0020087>(X0).
[_R156] <http://purl.org/obo/owl/TO#TO_0000054>(X0) :- <http://purl.org/obo/owl/TO#TO_0000117>(X0).
[_R157] <http://purl.org/obo/owl/TO#TO_0000315>(X0) :- <http://purl.org/obo/owl/TO#TO_0020066>(X0).
[_R158] <http://purl.org/obo/owl/TO#TO_0000051>(X0) :- <http://purl.org/obo/owl/TO#TO_0000061>(X0).
[_R159] <http://purl.org/obo/owl/TO#TO_0000765>(X0) :- <http://purl.org/obo/owl/TO#TO_0000766>(X0).
[_R160] <http://purl.org/obo/owl/TO#TO_0006022>(X0) :- <http://purl.org/obo/owl/TO#TO_0006023>(X0).
[_R161] <http://purl.org/obo/owl/TO#TO_0000036>(X0) :- <http://purl.org/obo/owl/TO#TO_0000046>(X0).
[_R162] <http://purl.org/obo/owl/TO#TO_0000349>(X0) :- <http://purl.org/obo/owl/TO#TO_0000506>(X0).
[_R163] <http://purl.org/obo/owl/TO#TO_0000476>(X0) :- <http://purl.org/obo/owl/TO#TO_0002672>(X0).
[_R164] <http://purl.org/obo/owl/TO#TO_0002637>(X0) :- <http://purl.org/obo/owl/TO#TO_0002690>(X0).
[_R165] <http://purl.org/obo/owl/TO#TO_0000769>(X0) :- <http://purl.org/obo/owl/TO#TO_0000781>(X0).
[_R166] <http://purl.org/obo/owl/TO#TO_0000326>(X0) :- <http://purl.org/obo/owl/TO#TO_0000069>(X0).
[_R167] <http://purl.org/obo/owl/TO#TO_0000373>(X0) :- <http://purl.org/obo/owl/TO#TO_0000268>(X0).
[_R168] <http://purl.org/obo/owl/TO#TO_0000456>(X0) :- <http://purl.org/obo/owl/TO#TO_0000565>(X0).
[_R169] <http://purl.org/obo/owl/TO#TO_0000237>(X0) :- <http://purl.org/obo/owl/TO#TO_0000114>(X0).
[_R170] <http://purl.org/obo/owl/TO#TO_0000168>(X0) :- <http://purl.org/obo/owl/TO#TO_0000576>(X0).
[_R171] <http://purl.org/obo/owl/TO#TO_0000707>(X0) :- <http://purl.org/obo/owl/TO#TO_0000617>(X0).
[_R172] <http://purl.org/obo/owl/TO#TO_0000325>(X0) :- <http://purl.org/obo/owl/TO#TO_0000710>(X0).
[_R173] <http://purl.org/obo/owl/TO#TO_0000250>(X0) :- <http://purl.org/obo/owl/TO#TO_0000243>(X0).
[_R174] <http://purl.org/obo/owl/TO#TO_0001021>(X0) :- <http://purl.org/obo/owl/TO#TO_0001023>(X0).
[_R175] <http://purl.org/obo/owl/TO#TO_0000371>(X0) :- <http://purl.org/obo/owl/TO#TO_0000036>(X0).
[_R176] <http://purl.org/obo/owl/TO#TO_0000373>(X0) :- <http://purl.org/obo/owl/TO#TO_0002751>(X0).
[_R177] <http://purl.org/obo/owl/TO#TO_0000275>(X0) :- <http://purl.org/obo/owl/TO#TO_0000572>(X0).
[_R178] <http://purl.org/obo/owl/TO#TO_0000298>(X0) :- <http://purl.org/obo/owl/TO#TO_0000320>(X0).
[_R179] <http://purl.org/obo/owl/TO#TO_0000387>(X0) :- <http://purl.org/obo/owl/TO#TO_0000597>(X0).
[_R180] <http://purl.org/obo/owl/TO#TO_0000079>(X0) :- <http://purl.org/obo/owl/TO#TO_0002727>(X0).
[_R181] <http://purl.org/obo/owl/TO#TO_0000373>(X0) :- <http://purl.org/obo/owl/TO#TO_0000545>(X0).
[_R182] <http://purl.org/obo/owl/TO#TO_0000456>(X0) :- <http://purl.org/obo/owl/TO#TO_0000451>(X0).
[_R183] <http://purl.org/obo/owl/TO#TO_0000739>(X0) :- <http://purl.org/obo/owl/TO#TO_0002756>(X0).
[_R184] <http://purl.org/obo/owl/TO#TO_0000236>(X0) :- <http://purl.org/obo/owl/TO#TO_0000054>(X0).
[_R185] <http://purl.org/obo/owl/TO#TO_0006031>(X0) :- <http://purl.org/obo/owl/TO#TO_0000680>(X0).
[_R186] <http://purl.org/obo/owl/TO#TO_0002603>(X0) :- <http://purl.org/obo/owl/TO#TO_0002606>(X0).
[_R187] <http://purl.org/obo/owl/TO#TO_0000724>(X0) :- <http://purl.org/obo/owl/TO#TO_0000725>(X0).
[_R188] <http://purl.org/obo/owl/TO#TO_0002728>(X0) :- <http://purl.org/obo/owl/TO#TO_0002746>(X0).
[_R189] <http://purl.org/obo/owl/TO#TO_0000653>(X0) :- <http://purl.org/obo/owl/TO#TO_0000469>(X0).
[_R190] <http://purl.org/obo/owl/TO#TO_0000115>(X0) :- <http://purl.org/obo/owl/TO#TO_0000118>(X0).
[_R191] <http://purl.org/obo/owl/TO#TO_0000283>(X0) :- <http://purl.org/obo/owl/TO#TO_0000728>(X0).
[_R192] <http://purl.org/obo/owl/TO#TO_0000655>(X0) :- <http://purl.org/obo/owl/TO#TO_0000249>(X0).
[_R193] <http://purl.org/obo/owl/TO#TO_0000439>(X0) :- <http://purl.org/obo/owl/TO#TO_0000023>(X0).
[_R194] <http://purl.org/obo/owl/TO#TO_0006031>(X0) :- <http://purl.org/obo/owl/TO#TO_0006032>(X0).
[_R195] <http://purl.org/obo/owl/TO#TO_0002748>(X0) :- <http://purl.org/obo/owl/TO#TO_0000235>(X0).
[_R196] <http://purl.org/obo/owl/TO#TO_0002718>(X0) :- <http://purl.org/obo/owl/TO#TO_0000141>(X0).
[_R197] <http://purl.org/obo/owl/TO#TO_0000357>(X0) :- <http://purl.org/obo/owl/TO#TO_0000028>(X0).
[_R198] <http://purl.org/obo/owl/TO#TO_0000784>(X0) :- <http://purl.org/obo/owl/TO#TO_0000785>(X0).
[_R199] <http://purl.org/obo/owl/TO#TO_0000549>(X0) :- <http://purl.org/obo/owl/TO#TO_0000551>(X0).
[_R200] <http://purl.org/obo/owl/TO#TO_0000674>(X0) :- <http://purl.org/obo/owl/TO#TO_0000290>(X0).
[_R201] <http://purl.org/obo/owl/TO#TO_0000106>(X0) :- <http://purl.org/obo/owl/TO#TO_0000580>(X0).
[_R202] <http://purl.org/obo/owl/TO#TO_0000599>(X0) :- <http://purl.org/obo/owl/TO#TO_0000703>(X0).
[_R203] <http://purl.org/obo/owl/TO#TO_0000599>(X0) :- <http://purl.org/obo/owl/TO#TO_0000704>(X0).
[_R204] <http://purl.org/obo/owl/TO#TO_0006012>(X0) :- <http://purl.org/obo/owl/TO#TO_0000185>(X0).
[_R205] <http://purl.org/obo/owl/TO#TO_0000306>(X0) :- <http://purl.org/obo/owl/TO#TO_0000094>(X0).
[_R206] <http://purl.org/obo/owl/TO#TO_0000439>(X0) :- <http://purl.org/obo/owl/TO#TO_0000074>(X0).
[_R207] <http://purl.org/obo/owl/TO#TO_0000657>(X0) :- <http://purl.org/obo/owl/TO#TO_0001000>(X0).
[_R208] <http://purl.org/obo/owl/TO#TO_0000084>(X0) :- <http://purl.org/obo/owl/TO#TO_0000640>(X0).
[_R209] <http://purl.org/obo/owl/TO#TO_0000621>(X0) :- <http://purl.org/obo/owl/TO#TO_0000456>(X0).
[_R210] <http://purl.org/obo/owl/TO#TO_0000357>(X0) :- <http://purl.org/obo/owl/TO#TO_0000722>(X0).
[_R211] <http://purl.org/obo/owl/TO#TO_0000597>(X0) :- <http://purl.org/obo/owl/TO#TO_0020074>(X0).
[_R212] <http://purl.org/obo/owl/TO#TO_0000587>(X0) :- <http://purl.org/obo/owl/TO#TO_0000098>(X0).
[_R213] <http://purl.org/obo/owl/TO#TO_0002717>(X0) :- <http://purl.org/obo/owl/TO#TO_0000294>(X0).
[_R214] <http://purl.org/obo/owl/TO#TO_0002627>(X0) :- <http://purl.org/obo/owl/TO#TO_0000402>(X0).
[_R215] <http://purl.org/obo/owl/TO#TO_0000494>(X0) :- <http://purl.org/obo/owl/TO#TO_0000496>(X0).
[_R216] <http://purl.org/obo/owl/TO#TO_0000357>(X0) :- <http://purl.org/obo/owl/TO#TO_0020109>(X0).
[_R217] <http://purl.org/obo/owl/TO#TO_0000349>(X0) :- <http://purl.org/obo/owl/TO#TO_0001017>(X0).
