====== RULE SET ======
[_R75] <http://purl.org/obo/owl/PRO#PRO_000000001>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000684>(X0).
[_R76] <http://purl.org/obo/owl/PRO#PRO_000000712>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000769>(X0).
[_R77] <http://purl.org/obo/owl/PRO#PRO_000000117>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000297>(X0).
[_R78] <http://purl.org/obo/owl/PRO#PRO_000000712>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000765>(X0).
[_R79] <http://purl.org/obo/owl/PRO#PRO_000001023>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000001024>(X0).
[_R80] <http://purl.org/obo/owl/PRO#PRO_000000069>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000205>(X0).
[_R81] <http://purl.org/obo/owl/PRO#PRO_000000392>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000507>(X0).
[_R82] <http://purl.org/obo/owl/PRO#PRO_000000126>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000332>(X0).
[_R83] <http://purl.org/obo/owl/PRO#PRO_000000364>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000474>(X0).
[_R84] <http://purl.org/obo/owl/PRO#PRO_000000794>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000964>(X0).
[_R85] <http://purl.org/obo/owl/PRO#PRO_000000039>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000171>(X0).
[_R86] <http://purl.org/obo/owl/PRO#PRO_000000093>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000269>(X0).
[_R87] <http://purl.org/obo/owl/PRO#PRO_000000126>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000319>(X0).
[_R88] <http://purl.org/obo/owl/PRO#PRO_000000459>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000560>(X0).
[_R89] <http://purl.org/obo/owl/PRO#PRO_000000811>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000973>(X0).
[_R90] <http://purl.org/obo/owl/PRO#PRO_000000047>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000186>(X0).
[_R91] <http://purl.org/obo/owl/PRO#PRO_000000430>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000544>(X0).
[_R92] <http://purl.org/obo/owl/PRO#PRO_000000005>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000050>(X0).
[_R93] <http://purl.org/obo/owl/PRO#PRO_000000729>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000916>(X0).
[_R94] <http://purl.org/obo/owl/PRO#PRO_000000725>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000801>(X0).
[_R95] <http://purl.org/obo/owl/PRO#PRO_000000034>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000169>(X0).
[_R96] <http://purl.org/obo/owl/PRO#PRO_000001044>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000001047>(X0).
[_R97] <http://purl.org/obo/owl/PRO#PRO_000000795>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000966>(X0).
[_R98] <http://purl.org/obo/owl/PRO#PRO_000000935>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000984>(X0).
[_R99] <http://purl.org/obo/owl/PRO#PRO_000000404>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000519>(X0).
[_R100] <http://purl.org/obo/owl/PRO#PRO_000000094>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000275>(X0).
[_R101] <http://purl.org/obo/owl/PRO#PRO_000000726>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000806>(X0).
[_R102] <http://purl.org/obo/owl/PRO#PRO_000000787>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000950>(X0).
[_R103] <http://purl.org/obo/owl/PRO#PRO_000000393>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000508>(X0).
[_R104] <http://purl.org/obo/owl/PRO#PRO_000000712>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000770>(X0).
[_R105] <http://purl.org/obo/owl/PRO#PRO_000000365>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000475>(X0).
[_R106] <http://purl.org/obo/owl/PRO#PRO_000000713>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000771>(X0).
[_R107] <http://purl.org/obo/owl/PRO#PRO_000000005>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000057>(X0).
[_R108] <http://purl.org/obo/owl/PRO#PRO_000000126>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000326>(X0).
[_R109] <http://purl.org/obo/owl/PRO#PRO_000000008>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000098>(X0).
[_R110] <http://purl.org/obo/owl/PRO#PRO_000000001>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000021>(X0).
[_R111] <http://purl.org/obo/owl/PRO#PRO_000000126>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000328>(X0).
[_R112] <http://purl.org/obo/owl/PRO#PRO_000000035>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000143>(X0).
[_R113] <http://purl.org/obo/owl/PRO#PRO_000000712>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000766>(X0).
[_R114] <http://purl.org/obo/owl/PRO#PRO_000000035>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000144>(X0).
[_R115] <http://purl.org/obo/owl/PRO#PRO_000000072>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000218>(X0).
[_R116] <http://purl.org/obo/owl/PRO#PRO_000000009>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000079>(X0).
[_R117] <http://purl.org/obo/owl/PRO#PRO_000000037>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000152>(X0).
[_R118] <http://purl.org/obo/owl/PRO#PRO_000000037>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000151>(X0).
[_R119] <http://purl.org/obo/owl/PRO#PRO_000000989>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000998>(X0).
[_R120] <http://purl.org/obo/owl/PRO#PRO_000000001>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000001005>(X0).
[_R121] <http://purl.org/obo/owl/PRO#PRO_000000001>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000685>(X0).
[_R122] <http://purl.org/obo/owl/PRO#PRO_000001025>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000001026>(X0).
[_R123] <http://purl.org/obo/owl/PRO#PRO_000000017>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000100>(X0).
[_R124] <http://purl.org/obo/owl/PRO#PRO_000000394>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000509>(X0).
[_R125] <http://purl.org/obo/owl/PRO#PRO_000000012>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000091>(X0).
[_R126] <http://purl.org/obo/owl/PRO#PRO_000000069>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000206>(X0).
[_R127] <http://purl.org/obo/owl/PRO#PRO_000000732>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000929>(X0).
[_R128] <http://purl.org/obo/owl/PRO#PRO_000000030>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000131>(X0).
[_R129] <http://purl.org/obo/owl/PRO#PRO_000000117>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000300>(X0).
[_R130] <http://purl.org/obo/owl/PRO#PRO_000000572>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000649>(X0).
[_R131] <http://purl.org/obo/owl/PRO#PRO_000000039>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000172>(X0).
[_R132] <http://purl.org/obo/owl/PRO#PRO_000000685>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000726>(X0).
[_R133] <http://purl.org/obo/owl/PRO#PRO_000000570>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000648>(X0).
[_R134] <http://purl.org/obo/owl/PRO#PRO_000000728>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000878>(X0).
[_R135] <http://purl.org/obo/owl/PRO#PRO_000000021>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000113>(X0).
[_R136] <http://purl.org/obo/owl/PRO#PRO_000000047>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000187>(X0).
[_R137] <http://purl.org/obo/owl/PRO#PRO_000000008>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000105>(X0).
[_R138] <http://purl.org/obo/owl/PRO#PRO_000000728>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000817>(X0).
[_R139] <http://purl.org/obo/owl/PRO#PRO_000000728>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000890>(X0).
[_R140] <http://purl.org/obo/owl/PRO#PRO_000000405>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000520>(X0).
[_R141] <http://purl.org/obo/owl/PRO#PRO_000000672>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000695>(X0).
[_R142] <http://purl.org/obo/owl/PRO#PRO_000000723>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000780>(X0).
[_R143] <http://purl.org/obo/owl/PRO#PRO_000000018>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000101>(X0).
[_R144] <http://purl.org/obo/owl/PRO#PRO_000000711>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000782>(X0).
[_R145] <http://purl.org/obo/owl/PRO#PRO_000000787>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000951>(X0).
[_R146] <http://purl.org/obo/owl/PRO#PRO_000000218>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000444>(X0).
[_R147] <http://purl.org/obo/owl/PRO#PRO_000000574>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000650>(X0).
[_R148] <http://purl.org/obo/owl/PRO#PRO_000000119>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000306>(X0).
[_R149] <http://purl.org/obo/owl/PRO#PRO_000000710>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000785>(X0).
[_R150] <http://purl.org/obo/owl/PRO#PRO_000000701>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000787>(X0).
[_R151] <http://purl.org/obo/owl/PRO#PRO_000000093>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000270>(X0).
[_R152] <http://purl.org/obo/owl/PRO#PRO_000000126>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000320>(X0).
[_R153] <http://purl.org/obo/owl/PRO#PRO_000000382>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000499>(X0).
[_R154] <http://purl.org/obo/owl/PRO#PRO_000000728>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000851>(X0).
[_R155] <http://purl.org/obo/owl/PRO#PRO_000000037>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000158>(X0).
[_R156] <http://purl.org/obo/owl/PRO#PRO_000000085>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000236>(X0).
[_R157] <http://purl.org/obo/owl/PRO#PRO_000000512>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000617>(X0).
[_R158] <http://purl.org/obo/owl/PRO#PRO_000000782>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000944>(X0).
[_R159] <http://purl.org/obo/owl/PRO#PRO_000000034>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000170>(X0).
[_R160] <http://purl.org/obo/owl/PRO#PRO_000000072>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000219>(X0).
[_R161] <http://purl.org/obo/owl/PRO#PRO_000000719>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000790>(X0).
[_R162] <http://purl.org/obo/owl/PRO#PRO_000000373>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000479>(X0).
[_R163] <http://purl.org/obo/owl/PRO#PRO_000001027>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000001028>(X0).
[_R164] <http://purl.org/obo/owl/PRO#PRO_000000126>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000340>(X0).
[_R165] <http://purl.org/obo/owl/PRO#PRO_000000788>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000952>(X0).
[_R166] <http://purl.org/obo/owl/PRO#PRO_000000117>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000299>(X0).
[_R167] <http://purl.org/obo/owl/PRO#PRO_000000287>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000450>(X0).
[_R168] <http://purl.org/obo/owl/PRO#PRO_000000728>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000821>(X0).
[_R169] <http://purl.org/obo/owl/PRO#PRO_000000069>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000207>(X0).
[_R170] <http://purl.org/obo/owl/PRO#PRO_000000486>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000588>(X0).
[_R171] <http://purl.org/obo/owl/PRO#PRO_000000094>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000271>(X0).
[_R172] <http://purl.org/obo/owl/PRO#PRO_000000710>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000786>(X0).
[_R173] <http://purl.org/obo/owl/PRO#PRO_000000696>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000743>(X0).
[_R174] <http://purl.org/obo/owl/PRO#PRO_000000459>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000562>(X0).
[_R175] <http://purl.org/obo/owl/PRO#PRO_000000021>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000114>(X0).
[_R176] <http://purl.org/obo/owl/PRO#PRO_000000396>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000511>(X0).
[_R177] <http://purl.org/obo/owl/PRO#PRO_000000047>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000188>(X0).
[_R178] <http://purl.org/obo/owl/PRO#PRO_000000126>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000360>(X0).
[_R179] <http://purl.org/obo/owl/PRO#PRO_000000407>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000522>(X0).
[_R180] <http://purl.org/obo/owl/PRO#PRO_000001005>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000001008>(X0).
[_R181] <http://purl.org/obo/owl/PRO#PRO_000000720>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000793>(X0).
[_R182] <http://purl.org/obo/owl/PRO#PRO_000001005>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000001009>(X0).
[_R183] <http://purl.org/obo/owl/PRO#PRO_000000037>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000162>(X0).
[_R184] <http://purl.org/obo/owl/PRO#PRO_000000038>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000363>(X0).
[_R185] <http://purl.org/obo/owl/PRO#PRO_000000702>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000798>(X0).
[_R186] <http://purl.org/obo/owl/PRO#PRO_000000374>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000481>(X0).
[_R187] <http://purl.org/obo/owl/PRO#PRO_000000574>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000651>(X0).
[_R188] <http://purl.org/obo/owl/PRO#PRO_000000034>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000167>(X0).
[_R189] <http://purl.org/obo/owl/PRO#PRO_000000375>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000484>(X0).
[_R190] <http://purl.org/obo/owl/PRO#PRO_000000795>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000967>(X0).
[_R191] <http://purl.org/obo/owl/PRO#PRO_000000126>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000321>(X0).
[_R192] <http://purl.org/obo/owl/PRO#PRO_000000548>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000640>(X0).
[_R193] <http://purl.org/obo/owl/PRO#PRO_000000728>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000856>(X0).
[_R194] <http://purl.org/obo/owl/PRO#PRO_000000132>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000379>(X0).
[_R195] <http://purl.org/obo/owl/PRO#PRO_000000728>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000852>(X0).
[_R196] <http://purl.org/obo/owl/PRO#PRO_000000182>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000400>(X0).
[_R197] <http://purl.org/obo/owl/PRO#PRO_000000378>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000488>(X0).
[_R198] <http://purl.org/obo/owl/PRO#PRO_000000085>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000237>(X0).
[_R199] <http://purl.org/obo/owl/PRO#PRO_000000127>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000361>(X0).
[_R200] <http://purl.org/obo/owl/PRO#PRO_000000408>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000523>(X0).
[_R201] <http://purl.org/obo/owl/PRO#PRO_000001006>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000001017>(X0).
[_R202] <http://purl.org/obo/owl/PRO#PRO_000000729>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000892>(X0).
[_R203] <http://purl.org/obo/owl/PRO#PRO_000000001>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000018>(X0).
[_R204] <http://purl.org/obo/owl/PRO#PRO_000000728>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000830>(X0).
[_R205] <http://purl.org/obo/owl/PRO#PRO_000000728>(X0) :- <http://purl.org/obo/owl/PRO#PRO_000000831>(X0).
