NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,TIME
00180,0,0,0,0,0,0,0,50
00181,0,0,0,0,0,0,0,52
00182,0,0,0,0,0,0,0,50
00183,0,0,0,0,0,0,0,50
00184,0,0,0,0,0,0,0,51
00185,0,0,0,0,0,0,0,54
00186,0,0,0,0,0,0,0,54
00187,0,0,0,0,0,0,0,50
00188,0,0,0,0,0,0,0,56
00189,0,7,0,0,0,0,7,73
00190,0,12,0,0,0,0,12,74
00191,0,0,0,0,0,0,0,51
00192,0,0,0,0,0,0,0,65
00193,0,116,0,0,0,0,116,118
00194,0,0,0,0,0,0,0,50
00195,0,155,0,0,0,0,155,124
00196,0,36,0,0,0,0,36,85
00197,0,80,0,0,0,0,80,94
00198,0,85,0,0,0,0,85,94
00199,0,0,0,0,0,0,0,50
00200,0,42,0,0,0,0,42,85
00201,0,25,0,0,0,0,25,79
00202,0,165,0,0,0,0,165,118
00203,0,21,0,0,0,0,21,77
00204,0,67,0,0,0,0,67,93
00205,0,5,0,0,0,0,5,72
00206,0,8,0,0,0,0,8,84
00207,0,8,0,0,0,0,8,77
00208,0,9,0,0,0,0,9,75
00209,18,27,0,51,0,51,78,187
00210,6,19,36,21,0,21,40,132
00211,1,105,10,0,0,0,105,117
00212,2,3,0,0,0,0,3,81
00213,2,3,0,0,0,0,3,86
00214,11,21,30,27,0,27,48,170
00215,7,10,286,67,0,67,77,186
00216,0,7,0,0,0,0,7,74
00217,1,8,0,0,0,0,8,82
00218,6,8,72,25,0,24,32,134
00219,0,18,0,0,0,0,18,76
00220,2,3,0,6,0,6,9,95
00221,1,16,364,52,0,52,68,175
00222,5,51,2026,466,0,466,517,485
00223,4,8,0,0,0,0,8,85
00224,2,7,6,7,0,7,14,96
00225,0,3,0,0,0,0,3,73
00226,0,5,0,0,0,0,5,73
00227,0,6,0,0,0,0,6,76
00228,0,12,0,0,0,0,12,77
00229,4,34,68,17,0,15,49,146
00230,2,5,0,0,0,0,5,81
00231,0,4,0,0,0,0,4,73
00232,0,38,0,0,0,0,38,85
00233,1,4,152,14,0,14,18,130
00234,0,8,0,0,0,0,8,84
00235,6,18,204,166,0,166,184,245
00236,6,22,42,14,0,6,28,127
00237,1,2,0,0,0,0,2,78
00238,5,17,31256,254,0,190,207,1019
00239,0,215,0,0,0,0,215,128
00240,0,51,0,0,0,0,51,91
00241,1,28,34,6,0,2,30,107
00242,5,16,78,15,0,15,31,134
00243,0,83,0,0,0,0,83,95
00244,0,0,0,0,0,0,0,55
00245,0,0,0,0,0,0,0,53
00246,0,0,0,0,0,0,0,50
00247,0,0,0,0,0,0,0,49
00248,0,101,0,0,0,0,101,96
00249,0,97,0,0,0,0,97,95
00250,0,111,0,0,0,0,111,95
00251,0,104,0,0,0,0,104,98
00252,0,107,0,0,0,0,107,98
00253,0,103,0,0,0,0,103,96
00254,0,164,0,0,0,0,164,113
00255,0,17,0,0,0,0,17,77
00256,0,65,0,0,0,0,65,90
00257,0,0,0,0,0,0,0,50
00258,0,0,0,0,0,0,0,60
00259,0,6,0,0,0,0,6,73
00260,0,0,0,0,0,0,0,50
00261,0,1,0,0,0,0,1,72
00262,0,1,0,0,0,0,1,75
00263,0,0,0,0,0,0,0,50
00264,0,2,0,0,0,0,2,71
00265,0,0,0,0,0,0,0,51
00266,0,17,0,0,0,0,17,76
00267,4,7,0,0,0,0,7,86
00268,0,3,0,0,0,0,3,72
00269,0,72,0,0,0,0,72,94
00270,0,63,0,0,0,0,63,90
00271,0,65,0,0,0,0,65,92
00272,0,77,0,0,0,0,77,111
00273,0,71,0,0,0,0,71,91
00274,0,94,0,0,0,0,94,97
00275,0,127,0,0,0,0,127,103
00276,0,13,0,0,0,0,13,75
00277,0,101,0,0,0,0,101,100
00278,0,0,0,0,0,0,0,50
00279,26,168,476,84,0,62,230,435
00280,0,257,0,0,0,0,257,127
00281,14,344,34035578,291225,0,290245,290589,TIMEOUT
00282,71,878,8327704,583494,0,582793,583671,TIMEOUT
00283,90,956,13737250,588532,0,583180,584136,TIMEOUT
00284,92,1214,6682168,490597,0,490039,491253,TIMEOUT
00285,66267,46514,1376,22796,0,21973,68487,TIMEOUT
00286,13961,32979,4284,6465,0,6459,39438,TIMEOUT
00287,0,25,0,0,0,0,25,78
00288,0,84,0,0,0,0,84,92
00289,0,35,0,0,0,0,35,83
00290,7,136,41129762,31122,0,30287,30423,TIMEOUT
00292,0,31,0,0,0,0,31,82
00293,16,2083,26,5,0,4,2087,1302
00294,0,41,0,0,0,0,41,85
00295,0,42,0,0,0,0,42,85
00296,16,66,600,56,0,26,92,283
00297,0,71,0,0,0,0,71,96
00298,0,81,0,0,0,0,81,94
00299,0,9,0,0,0,0,9,74
00300,0,0,0,0,0,0,0,50
00301,5,132,74,14,0,11,143,190
00302,0,374,0,0,0,0,374,156
00303,0,361,0,0,0,0,361,131
00304,0,38,0,0,0,0,38,88
00305,0,20,0,0,0,0,20,77
00306,0,14,0,0,0,0,14,76
00307,0,0,0,0,0,0,0,63
00308,0,7,0,0,0,0,7,78
00309,0,83,0,0,0,0,83,92
00310,0,22,0,0,0,0,22,84
00311,0,22,0,0,0,0,22,79
00312,0,23,0,0,0,0,23,82
00313,0,0,0,0,0,0,0,51
00314,0,0,0,0,0,0,0,63
00315,0,9,0,0,0,0,9,74
00316,1,42,0,0,0,0,42,98
00317,0,0,0,0,0,0,0,50
00318,0,67,0,0,0,0,67,89
00319,14,242,47856384,65209,0,65055,65297,TIMEOUT
00320,9,146,51678746,58681,0,58540,58686,TIMEOUT
00321,0,15,0,0,0,0,15,76
00322,0,1697,0,0,0,0,1697,421
00323,0,12,0,0,0,0,12,77
00324,0,48,0,0,0,0,48,89
00325,0,1,0,0,0,0,1,71
00326,0,0,0,0,0,0,0,52
00327,0,0,0,0,0,0,0,51
00328,0,51,0,0,0,0,51,89
00329,0,16,0,0,0,0,16,76
00330,0,3,0,0,0,0,3,77
00331,0,9,0,0,0,0,9,74
00332,9,228,146,27,0,18,246,263
00333,5,66,34,11,0,5,71,137
00334,9,228,146,27,0,18,246,263
00335,0,33,0,0,0,0,33,84
00336,9,228,146,27,0,18,246,256
00337,0,27,0,0,0,0,27,78
00338,9,228,146,27,0,18,246,268
00339,4,93,62,12,0,9,102,156
00340,9,228,146,27,0,18,246,265
00341,2,33,6,5,0,4,37,114
00342,0,11,0,0,0,0,11,74
00343,4,97,732,145,0,140,237,299
00344,14,242,47547936,62614,0,62459,62701,TIMEOUT
00345,14,242,46890088,64981,0,64827,65069,TIMEOUT
00346,9,146,50570860,60159,0,60018,60164,TIMEOUT
00347,8,98,49705054,29039,0,21742,21837,TIMEOUT
00348,15,157,36885876,113931,0,101247,101402,TIMEOUT
00349,9,97,45552200,28754,0,21795,21889,TIMEOUT
00350,942,3018,1983888,466331,0,463573,466591,TIMEOUT
00352,221,3256,11203254,57948,0,56883,60139,TIMEOUT
00353,221,3235,11268820,69098,0,68031,71266,TIMEOUT
00354,1501,4648,8177448,42215,0,41314,45962,TIMEOUT
00355,0,131,0,0,0,0,131,115
00356,1719,1901,210,269,0,269,2170,37128
00357,1794,1981,242,330,0,329,2310,39177
00358,101,267,338,228,0,227,494,1505
00359,515,181,16,10,0,10,191,1246
00360,1059,1616,270,611,0,610,2226,27377
00361,0,326,0,0,0,0,326,161
00362,0,57,0,0,0,0,57,88
00363,0,70,0,0,0,0,70,88
00364,0,37,0,0,0,0,37,84
00365,0,38,0,0,0,0,38,84
00366,40,96,20,66,0,64,160,451
00367,40,96,20,66,0,64,160,458
00368,6657,25628,6042,3906,0,3906,29534,TIMEOUT
00369,10978,39919,11000,7242,0,7234,47153,TIMEOUT
00370,12070,56379,12040,8185,0,8177,64556,TIMEOUT
00371,7464,27758,55384,47055,0,46894,74652,TIMEOUT
00372,557,1077,1594814,319642,0,319109,320186,TIMEOUT
00373,668,1297,1702436,305383,0,304740,306037,TIMEOUT
00374,8270,30220,29070,41229,0,41158,71378,TIMEOUT
00375,12632,45457,38772,47264,0,47151,92608,TIMEOUT
00376,694,1286,5038828,1263247,0,1262620,1263906,TIMEOUT
00377,570,1006,5761862,1426096,0,1425611,1426617,TIMEOUT
00378,21423,58205,324,36623,0,36554,94759,TIMEOUT
00379,38615,90653,6,5000,0,4989,95642,TIMEOUT
00380,3141,6000,294,660192,0,660192,666192,TIMEOUT
00381,3216,6053,246,649982,0,649982,656035,TIMEOUT
00382,8378,47281,1172,58603,0,58587,105868,TIMEOUT
00383,13719,65847,260,37792,0,37717,103564,TIMEOUT
00384,732,548,10225460,2549552,0,2549374,2549922,TIMEOUT
00385,829,573,9365000,2340134,0,2339963,2340536,TIMEOUT
00386,7559,28570,13546,11342,0,11322,39892,TIMEOUT
00387,12025,44320,37594,31003,0,30952,75272,TIMEOUT
00388,106,212,47492208,54888,0,54570,54782,TIMEOUT
00389,100,200,39503084,215498,0,215198,215398,600155
00390,7029,26439,11580,17784,0,17770,44209,TIMEOUT
00391,11279,40960,19354,20751,0,20717,61677,TIMEOUT
00392,608,1213,16429508,148156,0,146104,147317,TIMEOUT
00393,776,1552,9895346,179305,0,176952,178504,TIMEOUT
00394,9071,31193,80442,73759,0,73608,104801,TIMEOUT
00395,21802,60146,54,36592,0,36498,96644,TIMEOUT
00396,597,1153,3351354,824139,0,823569,824722,TIMEOUT
00397,1494,2922,1438286,733531,0,733353,736275,TIMEOUT
00398,7419,27696,52540,45027,0,44874,72570,TIMEOUT
00399,512,991,3015632,744099,0,743609,744600,TIMEOUT
00400,7999,29907,24302,31550,0,31491,61398,TIMEOUT
00401,423,786,7005424,1358180,0,1357649,1358435,TIMEOUT
00402,1627,2230,578,396,0,391,2621,43310
00403,2479,3894,864,630,0,621,4515,124086
00404,2,45,0,4,0,4,49,127
00405,4,49,0,7,0,7,56,137
00406,2,92,0,6,0,6,98,144
00407,4,97,0,10,0,10,107,169
00408,0,10,0,0,0,0,10,75
00409,0,10,0,0,0,0,10,79
00410,476,1338,1718772,6854,0,6363,7701,119314
00411,250,1199,564,853,0,847,2046,10098
00412,919,3532,9696,2638,0,2638,6170,65257
00413,1085,4625,11314,3016,0,3016,7641,112197
00414,25,50,657252,1176,0,541,591,8830
00415,7752,39986,12640,67664,0,67663,107649,TIMEOUT
00416,12269,56650,4888,33755,0,33746,90396,TIMEOUT
00417,176,343,13297742,3314930,0,3314760,3315103,TIMEOUT
00418,202,395,11929198,2973555,0,2973359,2973754,TIMEOUT
00419,1496,4468,587420,303803,0,303478,307946,TIMEOUT
00420,1480,5169,1022496,548433,0,548149,553318,TIMEOUT
00421,716,1271,2667454,819928,0,819302,820573,TIMEOUT
00422,420,672,2446250,1024625,0,1024315,1024987,TIMEOUT
00423,619,714,620,349,0,349,1063,7984
00424,728,1463,13280738,417401,0,416530,417993,TIMEOUT
00425,11625,26750,4244,7581,0,7557,34307,TIMEOUT
00426,24421,44891,14202,21013,0,20856,65747,TIMEOUT
00427,262,728,3679228,597222,0,596873,597601,TIMEOUT
00428,0,0,0,0,0,0,0,51
00429,0,0,0,0,0,0,0,53
00430,359,178,3286,115,0,104,282,2228
00431,359,178,3052,117,0,106,284,2018
00432,238,137,44,169,0,169,306,1154
00433,242,137,44,171,0,171,308,1021
00434,0,21034,0,0,0,0,21034,19070
00435,1,9081,0,0,0,0,9081,5393
00436,2309,24013,2092,93080,0,93078,117091,TIMEOUT
00437,44248,90903,2,0,0,0,90903,TIMEOUT
00438,1512,3024,2008384,314227,0,312715,315739,TIMEOUT
00439,0,0,0,0,0,0,0,51
00440,0,0,0,0,0,0,0,56
00441,0,0,0,0,0,0,0,50
00442,0,0,0,0,0,0,0,50
00443,13730,0,0,0,0,0,0,420
00444,13730,0,0,0,0,0,0,405
00445,120,1222,292,190,0,190,1412,3128
00446,164,1659,22327430,239655,0,238982,240641,TIMEOUT
00447,164,1659,22636840,267338,0,266665,268324,TIMEOUT
00448,24847,49406,8750,23386,0,23224,72630,TIMEOUT
00449,207,2013,26210862,300978,0,300675,302688,TIMEOUT
00450,341,2838,8874050,446291,0,445626,448464,TIMEOUT
00451,2257,2862,3514,2476,0,2471,5333,229753
00452,3163,4116,6008,3354,0,3352,7468,454205
00453,0,157,0,0,0,0,157,114
00454,69,347,28276944,188350,0,185578,185925,TIMEOUT
00455,0,990,0,0,0,0,990,277
00456,0,990,0,0,0,0,990,274
00457,80,1604,420,253,0,253,1857,3420
00458,80,1604,420,253,0,253,1857,3236
00459,4013,6900,3819772,87732,0,86967,93867,TIMEOUT
00460,9023,10382,15446,7150,0,7123,17505,TIMEOUT
00461,9023,10382,15558,7150,0,7123,17505,TIMEOUT
00462,9433,13435,30810,122146,0,121870,135305,TIMEOUT
00463,9433,10339,27566,129838,0,129742,140081,TIMEOUT
00464,229,6,0,0,0,0,6,142
00465,282,132,0,136,0,136,268,1049
00466,0,6603,0,0,0,0,6603,3089
00467,0,6603,0,0,0,0,6603,2993
00468,5,720,0,8,0,8,728,462
00469,53,878,12,16,0,16,894,1470
00470,44414,75146,0,0,0,0,75146,TIMEOUT
00471,42734,78977,0,0,0,0,78977,TIMEOUT
00472,44414,75146,0,0,0,0,75146,TIMEOUT
00473,42734,78977,0,0,0,0,78977,TIMEOUT
00474,16,72,48,20,0,20,92,204
00475,22,83,64,25,0,24,107,265
00476,1834,2687,4927738,1024278,0,1023765,1026452,TIMEOUT
00477,156743,10606,2,61,0,61,10667,TIMEOUT
00478,0,937,0,0,0,0,937,251
00479,323,566,18167354,431737,0,430436,431002,TIMEOUT
00480,327,663,16715116,445386,0,444304,444967,TIMEOUT
00481,0,0,0,0,0,0,0,52
00482,0,0,0,0,0,0,0,51
00483,29022,114237,4,0,0,0,114237,TIMEOUT
00484,37999,101911,0,0,0,0,101911,TIMEOUT
00485,2593,5291,64,809326,0,809326,814617,TIMEOUT
00486,7777,46980,3624,58364,0,58349,105329,TIMEOUT
00487,13015,65519,160,37165,0,37109,102628,TIMEOUT
00488,7777,46967,4218,55302,0,55283,102250,TIMEOUT
00489,9507,52445,1320,53348,0,53331,105776,TIMEOUT
00490,0,0,0,0,0,0,0,54
00491,0,0,0,0,0,0,0,52
00492,0,0,0,0,0,0,0,51
00493,0,76,0,0,0,0,76,93
00494,2335,0,0,0,0,0,0,160
00495,2335,0,0,0,0,0,0,167
00496,10238,3219,6802,8370,0,8249,11468,TIMEOUT
00497,8316,23,0,0,0,0,23,1284
00498,8316,23,0,0,0,0,23,1562
00499,0,13044,0,0,0,0,13044,7587
00500,1621,1988,3774258,524751,0,523002,524990,TIMEOUT
00501,0,0,0,0,0,0,0,53
00502,1878,1924,4501800,7711,0,7223,9147,TIMEOUT
00503,0,258,0,0,0,0,258,132
00504,48,636,42384610,43274,0,41693,42328,TIMEOUT
00505,9,151,0,0,0,0,151,173
00506,182,695,5330218,1286788,0,1286491,1287186,TIMEOUT
00507,298,1044,4569174,1166091,0,1165528,1166572,TIMEOUT
00508,51,266,46137896,397507,0,397435,397701,TIMEOUT
00509,0,0,0,0,0,0,0,52
00510,0,0,0,0,0,0,0,51
00511,345,275,40226982,35795,0,34942,35216,TIMEOUT
00512,458,800,47840,2088,0,2032,2832,22253
00513,38,309,4,110,0,110,419,829
00514,38,309,4,110,0,110,419,803
00515,870,2366,664,841,0,835,3201,46053
00516,0,7989,0,0,0,0,7989,3877
00517,0,11177,0,0,0,0,11177,6217
00518,11035,9363,3892,380988,0,380988,390351,TIMEOUT
00519,73,93,0,0,0,0,93,221
00520,76,91,0,0,0,0,91,217
00521,7276,3640,0,0,0,0,3640,60549
00522,4233,169,0,117,0,117,286,8946
00523,4233,169,0,117,0,117,286,8405
00524,0,0,0,0,0,0,0,50
00525,0,0,0,0,0,0,0,53
00526,193,280,1276,360,0,346,626,1837
00527,502,4,0,0,0,0,4,152
00528,0,0,0,0,0,0,0,50
00529,0,0,0,0,0,0,0,53
00530,3,10609,0,11,0,11,10620,7435
00531,7,11839,2,28,0,28,11867,10279
00532,11943,38045,3844,69710,0,69685,107730,TIMEOUT
00533,32908,61061,1022,19861,0,19758,80819,TIMEOUT
00534,315,630,8469490,2113715,0,2113400,2114030,TIMEOUT
00535,8479,4621,756954,428672,0,427901,432522,TIMEOUT
00536,6762,36438,6632,17305,0,17305,53743,TIMEOUT
00537,11089,51961,11834,21162,0,21154,73115,TIMEOUT
00538,102,204,28764502,1091704,0,1091398,1091602,600722
00539,104,208,28147304,1145410,0,1145094,1145302,601342
00540,1654,13265,939400,104786,0,104263,117528,TIMEOUT
00541,9133,27085,43958,91010,0,90727,117812,TIMEOUT
00542,9,18,1103544,1257,0,564,582,11781
00543,9,18,1090404,1239,0,546,564,11248
00544,5972,3271,15726,9639,0,9638,12909,TIMEOUT
00545,6276,3351,18630,9960,0,9959,13310,TIMEOUT
00546,1952,775,398,841,0,841,1616,29201
00547,1952,780,410,850,0,850,1630,30343
00548,93,4361,48,205,0,205,4566,10937
00549,0,458,0,0,0,0,458,170
00550,3,853,2,9,0,9,862,416
00551,0,0,0,0,0,0,0,58
00552,0,0,0,0,0,0,0,52
00553,50453,90333,0,0,0,0,90333,TIMEOUT
00554,74233,106867,0,0,0,0,106867,TIMEOUT
00555,133,991,27355610,452643,0,452092,453083,TIMEOUT
00556,499,1524,4334422,453080,0,451481,453005,TIMEOUT
00558,0,0,0,0,0,0,0,50
00559,0,0,0,0,0,0,0,52
00560,9,130,6318,514,0,502,632,2253
00561,107,662,39998056,140781,0,140168,140830,TIMEOUT
00562,57,710,8,60,0,60,770,1347
00563,75,983,68,124,0,124,1107,1881
00564,0,0,0,0,0,0,0,51
00565,0,0,0,0,0,0,0,51
00566,2517,49970,3312,2675,0,2602,52572,TIMEOUT
00567,0,516,0,0,0,0,516,174
00568,0,516,0,0,0,0,516,176
00569,915,1701,11496670,389164,0,387834,389535,TIMEOUT
00570,38,1102,22,56,0,56,1158,1609
00571,39,1357,24,75,0,75,1432,1696
00572,19594,57494,9400,20620,0,20582,78076,TIMEOUT
00573,36864,91611,0,0,0,0,91611,TIMEOUT
00574,478,736,20476468,271383,0,270383,271119,TIMEOUT
00575,479,700,20478078,613234,0,612304,613004,TIMEOUT
00576,26,65,414,170,0,169,234,537
00577,15,16,0,0,0,0,16,105
00578,619,714,620,349,0,349,1063,7991
00579,728,1463,14221842,395705,0,394880,396343,TIMEOUT
00580,8,272,0,4,0,4,276,268
00581,5,316,0,4,0,4,320,247
00582,154,620,19261858,552802,0,552545,553165,TIMEOUT
00583,0,0,0,0,0,0,0,51
00584,0,0,0,0,0,0,0,50
00585,0,0,0,0,0,0,0,52
00586,0,0,0,0,0,0,0,50
00587,0,0,0,0,0,0,0,51
00588,0,0,0,0,0,0,0,49
00589,112,939,0,195,0,195,1134,1849
00590,14,605,36817926,74251,0,72792,73397,TIMEOUT
00591,69,2529,80,193,0,193,2722,4250
00592,106,3414,778,591,0,590,4004,8409
00593,192,2049,222,287,0,287,2336,8743
00594,177,1984,118,89,0,89,2073,6883
00595,219,2703,12311110,66811,0,65748,68451,TIMEOUT
00596,181,2022,148,112,0,112,2134,7906
00597,223,2742,12514490,87963,0,86626,89368,TIMEOUT
00598,4,1,0,0,0,0,1,81
00599,4,1,0,0,0,0,1,77
00600,177,1983,118,89,0,89,2072,6888
00601,0,0,0,0,0,0,0,50
00602,0,0,0,0,0,0,0,51
00603,0,20,0,0,0,0,20,80
00604,0,32,0,0,0,0,32,88
00605,84,650,1236,312,0,310,960,2489
00606,84,650,1236,312,0,310,960,2405
00607,0,0,0,0,0,0,0,61
00608,0,0,0,0,0,0,0,50
00609,0,202,0,0,0,0,202,119
00610,0,81,0,0,0,0,81,91
