NAME,BODY_AVG,BODY_MAX,HEAD_AVG,HEAD_MAX,COUNT
00266,1.0,1,1.0,1,17
00267,1.0,1,1.0,1,7
00268,1.0,1,1.0,1,3
00269,1.0,1,1.0,1,72
00270,1.0,1,1.0,1,63
00271,1.0,1,1.0,1,65
00272,1.0,1,1.0,1,77
00273,1.0,1,1.0,1,71
00274,1.0,1,1.0,1,94
00275,1.0,1,1.0,1,127
00276,1.0,1,1.0,1,13
00277,1.0,1,1.0,1,101
00279,1.0,1,1.0,1,168
00280,1.0,1,1.0,1,257
00281,1.0870786516853932,3,1.0,1,356
00282,1.0894141829393629,4,1.0,1,973
00283,1.0855565777368905,4,1.0,1,1087
00284,1.0780669144981412,4,1.0,1,1345
00285,1.0297616536595655,3,1.0,1,47410
00286,1.0,1,1.0,1,39388
00287,1.0,1,1.0,1,25
00288,1.0,1,1.0,1,84
00289,1.1428571428571428,2,1.0,1,35
00290,1.1029411764705883,3,1.0,1,136
00292,1.1935483870967742,3,1.0,1,31
00293,1.0,1,1.0,1,2083
00294,1.0,1,1.0,1,41
00295,1.0,1,1.0,1,42
00296,1.0,1,1.0,1,66
00297,1.0,1,1.0,1,71
00298,1.0,1,1.0,1,81
00299,1.0,1,1.0,1,9
00301,1.054263565891473,2,1.0,1,129
00302,1.0,1,1.0,1,374
00303,1.0,1,1.0,1,361
00304,1.0,1,1.0,1,38
00305,1.0,1,1.0,1,20
00306,1.0,1,1.0,1,14
00308,1.0,1,1.0,1,7
00309,1.0,1,1.0,1,83
00310,1.0,1,1.0,1,22
00311,1.0,1,1.0,1,22
00312,1.0,1,1.0,1,23
00315,1.0,1,1.0,1,9
00316,1.119047619047619,2,1.0,1,42
00318,1.0,1,1.0,1,67
00319,1.263779527559055,3,1.0,1,254
00320,1.6139817629179332,3,1.0,1,329
00321,1.0,1,1.0,1,15
00322,1.0,1,1.0,1,1697
00323,1.0,1,1.0,1,12
00324,1.0,1,1.0,1,48
00325,1.0,1,1.0,1,1
00328,1.0,1,1.0,1,51
00329,1.0,1,1.0,1,16
00330,1.0,1,1.0,1,3
00331,1.0,1,1.0,1,9
00332,1.008695652173913,2,1.0,1,230
00333,1.0,1,1.0,1,67
00334,1.008695652173913,2,1.0,1,230
00335,1.0,1,1.0,1,33
00336,1.008695652173913,2,1.0,1,230
00337,1.0,1,1.0,1,27
00338,1.008695652173913,2,1.0,1,230
00339,1.0212765957446808,2,1.0,1,94
00340,1.008695652173913,2,1.0,1,230
00341,1.0555555555555556,2,1.0,1,36
00342,1.0,1,1.0,1,11
00343,1.2653061224489797,2,1.0,1,98
00344,1.263779527559055,3,1.0,1,254
00345,1.263779527559055,3,1.0,1,254
00346,1.6139817629179332,3,1.0,1,329
00347,1.1634615384615385,3,1.0,1,104
00348,1.3963963963963963,3,1.0,1,222
00349,1.1634615384615385,3,1.0,1,104
00350,1.0586092715231787,4,1.0,1,3020
00352,1.858585392843969,3,1.0,1,21688
00353,1.8594175474223473,3,1.0,1,21667
00354,1.1077882960413081,3,1.0,1,4648
00355,1.0,1,1.0,1,131
00356,1.0,1,1.0,1,1901
00357,1.0,1,1.0,1,1981
00358,1.0,1,1.0,1,267
00359,1.0,1,1.0,1,181
00360,1.0,1,1.0,1,1616
00361,1.0,1,1.0,1,326
00362,1.0,1,1.0,1,57
00363,1.0,1,1.0,1,70
00364,1.0,1,1.0,1,37
00365,1.0,1,1.0,1,38
00366,1.0,1,1.0,1,96
00367,1.0,1,1.0,1,96
00368,1.0,1,1.0,1,25628
00369,1.0,1,1.0,1,39919
00370,1.0,1,1.0,1,56379
00371,1.0593127753303966,3,1.0,1,28375
00372,1.9912210694333599,3,1.0,1,1253
00373,1.9925975773889637,3,1.0,1,1486
00374,1.2283347097530437,3,1.0,1,37537
00375,1.1439593635156715,3,1.0,1,51973
00376,1.9961450427659317,3,1.0,1,8301
00377,1.9945814142508804,3,1.0,1,7382
00378,1.1860389105058367,3,1.0,1,64250
00379,1.1389238962517279,3,1.0,1,98392
00380,1.9854014598540146,3,1.0,1,6302
00381,1.9813268559283437,3,1.0,1,6587
00382,1.4871053915902495,3,1.0,1,77862
00383,1.53483719423295,3,1.0,1,123460
00384,1.839464882943144,3,1.0,1,1196
00385,1.865860679332182,3,1.0,1,1737
00386,1.0087041633166707,3,1.0,1,28607
00387,1.30915139856832,3,1.0,1,63422
00388,2.0,3,1.0,1,244
00389,2.0,3,1.0,1,200
00390,1.3859802847754654,3,1.0,1,41085
00391,1.295870780995944,3,1.0,1,55967
00392,1.9998946481247366,3,1.0,1,9492
00393,2.0,3,1.0,1,7149
00394,1.102791610079976,3,1.0,1,33135
00395,1.137042513249049,3,1.0,1,60193
00396,1.992663656884876,3,1.0,1,1772
00397,1.9974773535145052,3,1.0,1,8721
00398,1.0522208031786575,3,1.0,1,28188
00399,1.990116801437556,3,1.0,1,1113
00400,1.0478384472110578,3,1.0,1,30603
00401,1.9856687898089171,3,1.0,1,1256
00402,1.0,1,1.0,1,2230
00403,1.0,1,1.0,1,3894
00404,1.0,1,1.0,1,45
00405,1.0,1,1.0,1,49
00406,1.0,1,1.0,1,92
00407,1.0,1,1.0,1,97
00408,1.0,1,1.0,1,10
00409,1.0,1,1.0,1,10
00410,1.1721371261852662,3,1.0,1,1371
00411,1.0,1,1.0,1,1199
00412,1.0,1,1.0,1,3532
00413,1.0,1,1.0,1,4625
00414,2.0,3,1.0,1,52
00415,1.0091967811266056,3,1.0,1,40014
00416,1.0074628182283305,3,1.0,1,56681
00417,1.9912536443148687,3,1.0,1,343
00418,1.9924433249370277,3,1.0,1,397
00419,1.6675866298681385,3,1.0,1,9783
00420,1.2487652288442541,3,1.0,1,6074
00421,1.9881694988169498,3,1.0,1,4649
00422,1.9372026641294007,3,1.0,1,1051
00423,1.0,1,1.0,1,714
00424,1.3643227937706466,3,1.0,1,2119
00425,1.0,1,1.0,1,26750
00426,1.0,1,1.0,1,44891
00430,1.0112359550561798,3,1.0,1,178
00431,1.0112359550561798,3,1.0,1,178
00432,1.0,1,1.0,1,137
00433,1.0,1,1.0,1,137
00434,1.0,1,1.0,1,21034
00435,1.0,1,1.0,1,9081
00436,1.6039959888748037,3,1.0,1,52853
00437,1.2649469704573588,3,1.0,1,119556
00438,2.0,3,1.0,1,22410
00445,1.0,1,1.0,1,1222
00446,1.1018889524899829,3,1.0,1,1747
00447,1.1018889524899829,3,1.0,1,1747
00448,1.2786603124172624,3,1.0,1,67986
00449,1.1503237742830712,3,1.0,1,2162
00450,1.0359072132189386,3,1.0,1,3147
00451,1.0,1,1.0,1,2862
00452,1.0,1,1.0,1,4116
00453,1.0,1,1.0,1,157
00454,1.9374813042177685,3,1.0,1,3343
00455,1.0,1,1.0,1,990
00456,1.0,1,1.0,1,990
00457,1.0,1,1.0,1,1604
00458,1.0,1,1.0,1,1604
00459,1.0603001364256481,3,1.0,1,7330
00460,1.0,1,1.0,1,11064
00461,1.0,1,1.0,1,11064
00462,1.9302078873203432,3,1.0,1,156479
00463,1.9496706887236614,3,1.0,1,155476
00464,1.0,1,1.0,1,6
00465,1.0,1,1.0,1,132
00466,1.0,1,1.0,1,6603
00467,1.0,1,1.0,1,6603
00468,1.0,1,1.0,1,720
00469,1.0,1,1.0,1,878
00470,1.0,1,1.0,1,75146
00471,1.0,1,1.0,1,78977
00472,1.0,1,1.0,1,75146
00473,1.0,1,1.0,1,78977
00474,1.0,1,1.0,1,72
00475,1.0,1,1.0,1,83
00476,1.6208133971291867,4,1.0,1,5016
00477,1.0,1,1.0,1,10606
00478,1.0,1,1.0,1,937
00479,1.3869863013698631,11,1.0,1,584
00480,1.2092675635276533,7,1.0,1,669
00483,1.2405405641963747,3,1.0,1,114251
00484,1.1728345446772124,3,1.0,1,116950
00485,1.9785360484314805,3,1.0,1,5451
00486,1.475872250121924,3,1.0,1,75867
00487,1.5257749898491038,3,1.0,1,120679
00488,1.4759538059957287,3,1.0,1,75854
00489,1.4975020200066005,3,1.0,1,87871
00493,1.0,1,1.0,1,76
00496,1.0,1,1.0,1,3219
00497,1.0,1,1.0,1,23
00498,1.0,1,1.0,1,23
00499,1.0,1,1.0,1,13044
00500,1.970702677958343,4,1.0,1,4369
00502,1.0036344755970925,4,1.0,1,1926
00503,1.0,1,1.0,1,258
00504,1.03725782414307,3,1.0,1,671
00505,1.0,1,1.0,1,151
00508,1.0210526315789474,3,1.0,1,285
00511,1.1014492753623188,3,1.0,1,276
00512,1.0009460737937559,2,1.0,1,1057
00513,1.0,1,1.0,1,309
00514,1.0,1,1.0,1,309
00515,1.0,1,1.0,1,2366
00516,1.0,1,1.0,1,7989
00517,1.0,1,1.0,1,11177
00518,1.8531396713615023,4,1.0,1,27264
00519,1.0,1,1.0,1,93
00520,1.0,1,1.0,1,91
00521,1.0,1,1.0,1,3640
00522,1.0,1,1.0,1,169
00523,1.0,1,1.0,1,169
00526,1.0,1,1.0,1,282
00527,1.0,1,1.0,1,4
00530,1.0,1,1.0,1,10609
00531,1.0,1,1.0,1,11839
00532,1.0177985456645577,3,1.0,1,38093
00533,1.2078827139447665,3,1.0,1,73325
00534,2.0,3,1.0,1,630
00535,1.767464928439847,3,1.0,1,7057
00536,1.0092420430930766,3,1.0,1,36572
00537,1.0071366906474821,3,1.0,1,52125
00538,2.0,3,1.0,1,204
00539,2.0,3,1.0,1,210
00540,1.0828246983676366,3,1.0,1,14090
00541,1.1837313872917588,3,1.0,1,27132
00542,2.0,3,1.0,1,18
00543,2.0,3,1.0,1,18
00544,1.0,1,1.0,1,3271
00545,1.0,1,1.0,1,3351
00546,1.0,1,1.0,1,775
00547,1.0,1,1.0,1,780
00548,1.0,1,1.0,1,4361
00549,1.0,1,1.0,1,458
00550,1.0,1,1.0,1,853
00554,1.4741425592103905,7,1.0,1,193716
00555,1.2866541353383458,3,1.0,1,1064
00556,1.0608108108108107,3,1.0,1,1924
00560,1.0751879699248121,2,1.0,1,133
00561,1.4314185228604923,3,1.0,1,853
00562,1.0,1,1.0,1,710
00563,1.0,1,1.0,1,983
00566,1.00377931972245,3,1.0,1,50009
00567,1.0,1,1.0,1,516
00568,1.0,1,1.0,1,516
00569,1.3558558558558558,3,1.0,1,2442
00570,1.0,1,1.0,1,1102
00571,1.0,1,1.0,1,1357
00572,1.0553183713474092,3,1.0,1,60197
00573,1.2041874709325284,3,1.0,1,113959
00574,1.9561332250203087,3,1.0,1,2462
00575,1.9627494456762749,3,1.0,1,2255
00576,1.0,1,1.0,1,89
00577,1.0,1,1.0,1,16
00578,1.0,1,1.0,1,714
00579,1.3643227937706466,3,1.0,1,2119
00580,1.0,1,1.0,1,272
00581,1.0,1,1.0,1,316
00582,1.126543209876543,3,1.0,1,648
00589,1.0,1,1.0,1,939
00590,1.1598694942903751,2,1.0,1,613
00591,1.0,1,1.0,1,2529
00592,1.0,1,1.0,1,3414
00593,1.0,1,1.0,1,2049
00594,1.0,1,1.0,1,1984
00595,1.8810503903477644,3,1.0,1,21135
00596,1.0,1,1.0,1,2022
00597,1.8794275998866534,3,1.0,1,21174
00598,1.0,1,1.0,1,1
00599,1.0,1,1.0,1,1
00600,1.0,1,1.0,1,1983
00603,1.0,1,1.0,1,20
00604,1.0,1,1.0,1,32
00605,1.0,1,1.0,1,650
00606,1.0,1,1.0,1,650
00609,1.0198019801980198,2,1.0,1,202
00610,1.0,1,1.0,1,81
00611,1.0,1,1.0,1,24
00612,1.0,1,1.0,1,81
00613,1.0,1,1.0,1,94
00614,1.0,1,1.0,1,24
00615,1.0,1,1.0,1,24
00616,1.0,1,1.0,1,64
00617,1.0,1,1.0,1,63
00618,1.0,1,1.0,1,44
00619,1.0,1,1.0,1,31
00620,1.0,1,1.0,1,58
00621,1.0,1,1.0,1,70
00622,1.0,1,1.0,1,38
00623,1.0,1,1.0,1,38
00624,1.0345945945945947,3,1.0,1,925
00626,1.287015945330296,3,1.0,1,2195
00627,1.0,1,1.0,1,2221
00628,1.287015945330296,3,1.0,1,2195
00629,1.0,1,1.0,1,2221
00630,1.287015945330296,3,1.0,1,2195
00631,1.2733761598857958,3,1.0,1,2802
00632,1.301826484018265,3,1.0,1,2190
00633,1.2733761598857958,3,1.0,1,2802
00636,1.0078003120124805,2,1.0,1,1282
00637,1.6523605150214593,3,1.0,1,233
00638,1.675,3,1.0,1,320
00639,1.0,1,1.0,1,254
00640,1.0,1,1.0,1,394
00643,1.0,1,1.0,1,456
00644,1.0,1,1.0,1,638
00645,1.0,1,1.0,1,1594
00646,1.0,1,1.0,1,2301
00647,1.0,1,1.0,1,36500
00648,1.0,1,1.0,1,232
00649,1.0,1,1.0,1,284
00650,1.0,1,1.0,1,284
00655,1.0,1,1.0,1,27
00656,1.0,1,1.0,1,27
00657,1.3374449339207048,3,1.0,1,3405
00658,1.3264112505750147,3,1.0,1,15217
00659,1.0,1,1.0,1,12341
00660,1.3227129568592983,3,1.0,1,13653
00665,1.8698556546923903,3,1.0,1,21407
00666,1.9064422297458394,3,1.0,1,20971
00667,1.0,1,1.0,1,506
00669,1.0,1,1.0,1,4880
00670,1.0,1,1.0,1,5693
00671,1.0,1,1.0,1,71
00672,1.0,1,1.0,1,71
00673,1.0,1,1.0,1,1929
00674,1.0,1,1.0,1,2349
00675,1.0300538495124436,34,1.0,1,68710
00676,1.8561816652649286,3,1.0,1,4756
00677,1.8471726948548142,3,1.0,1,3926
00678,1.6560720908292397,3,1.0,1,30739
00679,1.9876256767208043,3,1.0,1,1293
00680,1.6356935676505715,3,1.0,1,29305
00681,1.1403508771929824,3,1.0,1,57
00682,1.272987540351441,3,1.0,1,68461
00683,1.7882352941176471,3,1.0,1,85
00684,1.2489301435876057,3,1.0,1,81553
00685,1.9916457811194652,3,1.0,1,1197
00686,1.1491517549621133,3,1.0,1,124846
00687,1.0,1,1.0,1,92
00689,1.0,1,1.0,1,451
00690,1.0,1,1.0,1,975
00691,1.0,1,1.0,1,276
00692,1.0,1,1.0,1,297
00694,1.0,1,1.0,1,1624
00695,1.0,1,1.0,1,2842
00696,1.0,1,1.0,1,1624
00697,1.0,1,1.0,1,2842
00700,1.3697560975609757,2,1.0,1,1025
00702,1.3079847908745248,2,1.0,1,789
00704,1.3770883054892602,2,1.0,1,419
00705,1.4302670623145401,2,1.0,1,337
00706,1.4702380952380953,2,1.0,1,336
00707,1.4464285714285714,2,1.0,1,280
00708,1.4339622641509433,2,1.0,1,159
00709,1.4482758620689655,2,1.0,1,145
00710,1.5063829787234042,2,1.0,1,235
00711,1.3910034602076125,2,1.0,1,289
00712,1.1953675730110775,2,1.0,1,993
00713,1.463529411764706,2,1.0,1,425
00714,1.4615384615384615,2,1.0,1,195
00715,1.516629711751663,2,1.0,1,451
00716,1.4165289256198348,2,1.0,1,605
00717,1.069767441860465,2,1.0,1,43
00718,1.330708661417323,2,1.0,1,127
00719,1.4679334916864608,2,1.0,1,421
00720,1.31496062992126,2,1.0,1,254
00721,1.4225352112676057,2,1.0,1,213
00722,1.3061224489795917,2,1.0,1,490
00723,1.4216867469879517,2,1.0,1,249
00724,1.2724392819429777,2,1.0,1,947
00725,1.0681818181818181,2,1.0,1,44
00726,1.2577319587628866,2,1.0,1,388
00727,1.2548223350253807,2,1.0,1,985
00728,1.1886514369933676,2,1.0,1,1357
00729,1.2553191489361701,2,1.0,1,94
00730,1.0476190476190477,2,1.0,1,42
00731,1.3988439306358382,2,1.0,1,173
00732,1.4092071611253196,2,1.0,1,391
00733,1.4319526627218935,2,1.0,1,676
00734,1.3859649122807018,2,1.0,1,114
00735,1.4250871080139373,2,1.0,1,287
00736,1.0625,2,1.0,1,48
00737,1.4605263157894737,2,1.0,1,228
00738,1.3270142180094786,2,1.0,1,211
00739,1.3431734317343174,2,1.0,1,271
00740,1.4050632911392404,2,1.0,1,316
00741,1.3490304709141274,2,1.0,1,722
00742,1.3888888888888888,2,1.0,1,198
00743,1.190426638917794,2,1.0,1,961
00744,1.3333333333333333,2,1.0,1,303
00745,1.4059701492537313,2,1.0,1,335
00746,1.4059829059829059,2,1.0,1,468
00747,1.3890160183066362,2,1.0,1,437
00748,1.3542435424354244,2,1.0,1,271
00749,1.321083172147002,2,1.0,1,517
00750,1.2720848056537102,2,1.0,1,283
00751,1.434782608695652,2,1.0,1,253
00752,1.3185279187817258,2,1.0,1,788
00753,1.411764705882353,2,1.0,1,221
00754,1.190149625935162,2,1.0,1,1604
00755,1.3694267515923566,2,1.0,1,471
00756,1.3768844221105527,2,1.0,1,597
00758,1.226945021893936,3,1.0,1,67827
00759,1.0,1,1.0,1,5405
00760,1.29925573882882,3,1.0,1,172117
00761,1.120484295766343,2,1.0,1,25439
00762,1.6365443425076454,3,1.0,1,32700
00763,1.4281842818428185,3,1.0,1,369
00764,1.226945021893936,3,1.0,1,67827
00765,1.0,1,1.0,1,11
00766,1.9179921708537733,3,1.0,1,20181
00767,1.0,1,1.0,1,39
00768,1.0,1,1.0,1,5840
00769,1.0,1,1.0,1,2653
00770,1.0,1,1.0,1,2754
00771,1.0,1,1.0,1,2
00772,1.1326219512195121,2,1.0,1,656
00773,1.0064516129032257,2,1.0,1,620
00774,1.0064516129032257,2,1.0,1,620
00776,1.076086956521739,2,1.0,1,92
00777,1.076086956521739,2,1.0,1,92
00778,1.8149635005189704,4,1.0,1,116577
00779,1.0,1,1.0,1,223
00780,1.0,1,1.0,1,223
00781,1.263779527559055,3,1.0,1,254
00782,1.263779527559055,3,1.0,1,254
00783,1.5333333333333334,3,1.0,1,405
00784,1.0,1,1.0,1,1013
00786,1.4678830483127665,7,1.0,1,196594
00787,1.329275248944735,4,1.0,1,61359
00788,1.149390243902439,2,1.0,1,2296
00789,1.1582305401956614,2,1.0,1,2351
00790,1.1529733959311423,2,1.0,1,2556
00793,1.2746781115879828,3,1.0,1,233
00795,1.843311460813348,4,1.0,1,309978
