NAME,OTHER,FACT,EqGD,NEG_TGD,FGTGD,FNotGTGD,ExGTGD,ExNotGTGD,TGD
00088,0,11,0,1,106,0,0,0,107
00089,0,8,0,1,88,0,0,0,89
00090,0,8,0,1,67,0,0,0,68
00091,0,0,0,0,13,0,0,0,13
00092,0,0,0,0,32,0,0,0,32
00093,0,1,0,0,216,0,0,0,216
00094,0,8,4,1,139,0,17,0,161
00095,0,8,0,1,64,0,0,0,65
00096,0,417,0,0,0,0,0,0,0
00097,0,346,0,0,0,0,0,0,0
00098,0,423,0,0,0,0,0,0,0
00099,0,416,0,0,0,0,0,0,0
00100,0,385,0,0,0,0,0,0,0
00101,0,395,0,0,0,0,0,0,0
00102,0,415,0,0,0,0,0,0,0
00103,0,187,0,0,263,0,0,0,263
00104,0,2450,0,0,1129,0,0,0,1129
00105,0,0,0,0,11,0,0,0,11
00106,0,4,7,0,43,0,4,0,54
00107,0,0,0,0,22,2,0,0,24
00108,0,0,3,0,26,0,0,0,29
00109,0,7,0,1,84,0,0,0,85
00110,0,641,9,0,244,0,172,0,425
00111,0,3,1,1,44,0,0,0,46
00112,0,174,22,4,124,0,15,0,165
00113,0,0,14,0,24,0,12,0,50
00114,0,19,1,0,43,3,12,0,59
00115,0,0,0,0,216,0,0,0,216
00116,0,6,3,1,38,0,5,0,47
00117,0,0,150,0,4936,573,2437,0,8096
00118,0,31,1,9,89,3,18,0,120
00119,0,0,0,5,3,0,0,0,8
00120,0,20,4,14,55,4,8,0,85
00121,0,29,0,0,0,0,0,0,0
00122,0,13,0,0,2,0,0,0,2
00123,0,0,0,0,0,0,0,0,0
00124,0,21,0,0,0,0,0,0,0
00125,0,4,0,0,0,0,0,0,0
00126,0,0,0,0,0,0,0,0,0
00127,0,0,0,0,0,0,0,0,0
00128,0,30,0,0,1,0,0,0,1
00129,0,69,0,0,13,0,0,0,13
00130,0,0,0,0,3,0,0,0,3
00131,0,1,0,0,0,0,0,0,0
00132,0,3,1,0,18,0,0,0,19
00133,0,0,1,0,10,0,0,0,11
00134,0,0,0,0,0,0,0,0,0
00135,0,0,0,0,55,0,0,0,55
00136,0,2,0,0,48,0,0,0,48
00137,0,42,0,0,158,0,0,0,158
00138,0,127,0,0,386,0,0,0,386
00139,0,59,0,0,145,0,0,0,145
00140,0,578,0,0,511,0,0,0,511
00141,0,4,0,0,116,0,0,0,116
00142,0,770,0,0,604,0,0,0,604
00143,0,1069,0,0,187,0,0,0,187
00144,0,586,0,0,2168,0,0,0,2168
00145,0,22,0,0,60,0,0,0,60
00146,0,568,0,0,1211,0,0,0,1211
00147,0,110,0,0,4,0,0,0,4
00148,0,169,0,0,629,0,0,0,629
00149,0,88,0,0,213,0,0,0,213
00150,0,8,0,0,84,0,0,0,84
00151,0,0,55,7,263,4,48,0,377
00152,0,1,0,0,22,0,0,0,22
00153,0,0,18,24,186,0,24,0,252
00154,0,0,0,0,6,0,0,0,6
00155,0,0,0,0,86,0,0,0,86
00156,0,0,0,0,0,0,0,0,0
00157,0,0,0,0,438,0,0,0,438
00159,0,0,0,0,316,0,0,0,316
00161,0,0,0,0,0,0,0,0,0
00162,0,0,0,0,9,0,0,0,9
00163,0,107,5,0,31,0,0,0,36
00164,0,0,3,0,31,0,3,0,37
00165,0,0,18,4,125,0,0,0,147
00166,0,1,0,0,10,0,0,0,10
00167,0,118,13,7,458,0,12,0,490
00168,0,26,9,4,50,0,0,0,63
00169,0,0,47,85,169,1,22,0,324
00170,0,0,34,38,121,0,9,0,202
00171,0,0,30,27,61,0,12,0,130
00172,0,2,12,201,203,3,108,0,527
00173,0,0,1,373,100,0,120,0,594
00174,0,0,150,0,3626,312,1776,271,6135
00175,0,0,0,0,216,0,0,0,216
00176,0,9,12,8,76,3,16,0,115
00177,0,1384,0,0,357,0,0,0,357
00178,0,1,0,0,46,0,0,0,46
00179,0,1,0,0,25,0,0,0,25
00180,0,9,0,0,0,0,0,0,0
00181,0,27,0,0,0,0,0,0,0
00182,0,83,0,0,0,0,0,0,0
00183,0,12,0,0,0,0,0,0,0
00184,0,29,0,0,0,0,0,0,0
00185,0,25,0,0,0,0,0,0,0
00186,0,92,0,0,0,0,0,0,0
00187,0,28,0,0,0,0,0,0,0
00188,0,22,0,0,0,0,0,0,0
00189,0,66,0,0,7,0,0,0,7
00190,0,0,0,4,12,0,0,0,16
00191,0,13,0,0,0,0,0,0,0
00192,0,19,0,0,0,0,0,0,0
00193,0,8,0,1,117,0,0,0,118
00194,0,14,0,0,0,0,0,0,0
00195,0,9,0,1,156,0,0,0,157
00196,0,4,0,0,36,0,0,0,36
00197,0,7,0,1,81,0,0,0,82
00198,0,107,0,1,86,0,0,0,87
00199,0,49,0,0,0,0,0,0,0
00200,0,2,0,0,42,0,0,0,42
00201,0,0,10,0,25,0,0,0,35
00202,0,10,0,0,225,0,0,0,225
00203,0,0,0,0,21,0,0,0,21
00204,0,7,0,1,68,0,0,0,69
00205,0,0,0,0,5,0,0,0,5
00206,0,0,0,0,8,0,0,0,8
00207,0,0,0,0,8,0,0,0,8
00208,0,0,0,0,9,0,0,0,9
00209,0,31,19,0,27,0,18,0,64
00210,0,21,11,0,19,0,5,0,35
00211,0,13,0,0,106,1,0,0,107
00212,0,1,2,0,3,0,2,0,7
00213,0,1,2,0,3,0,2,0,7
00214,0,0,15,0,21,0,11,0,47
00215,0,0,7,0,10,0,7,0,24
00216,0,0,0,0,7,0,0,0,7
00217,0,0,8,0,8,0,1,0,17
00218,0,0,6,0,8,0,6,0,20
00219,0,0,0,0,18,0,0,0,18
00220,0,0,2,0,3,0,2,0,7
00221,0,0,1,0,16,0,1,0,18
00222,0,0,16,1,51,0,5,0,73
00223,0,3,4,0,8,0,4,0,16
00224,0,0,2,0,7,0,2,0,11
00225,0,0,0,0,3,1,0,0,4
00226,0,0,0,0,5,0,0,0,5
00227,0,0,1,0,6,1,0,0,8
00228,0,0,0,0,12,0,0,0,12
00229,0,0,12,0,36,0,2,0,50
00230,0,4,5,0,5,0,2,0,12
00231,0,0,0,0,4,1,0,0,5
00232,0,113,0,0,38,0,0,0,38
00233,0,0,1,0,4,0,1,0,6
00234,0,0,0,0,8,0,0,0,8
00235,0,0,11,0,18,0,6,0,35
00236,0,0,6,0,22,0,6,0,34
00237,0,5,1,0,2,0,1,0,4
00238,0,0,3,0,17,0,5,0,25
00239,0,73,0,0,215,0,0,0,215
00240,0,0,0,0,51,0,0,0,51
00241,0,0,2,0,28,0,1,0,31
00242,0,0,10,0,16,0,5,0,31
00243,0,1902,0,1,84,0,0,0,85
00244,0,52,0,0,0,0,0,0,0
00245,0,20,0,0,0,0,0,0,0
00246,0,8,0,0,0,0,0,0,0
00247,0,12,0,0,0,0,0,0,0
00248,0,7,0,1,102,0,0,0,103
00249,0,7,0,1,98,0,0,0,99
00250,0,8,0,1,112,1,0,0,114
00251,0,7,0,1,105,1,0,0,107
00252,0,7,0,1,108,0,0,0,109
00253,0,7,0,1,104,0,0,0,105
00254,0,7,0,1,165,0,0,0,166
00255,0,0,3,0,17,0,0,0,20
00256,0,81,7,0,65,0,0,0,72
00257,0,0,0,0,0,0,0,0,0
00258,0,0,0,0,0,0,0,0,0
00259,0,49,0,0,6,0,0,0,6
00260,0,11,0,0,0,0,0,0,0
00261,0,3,0,0,1,0,0,0,1
00262,0,2,0,0,1,0,0,0,1
00263,0,0,0,0,0,0,0,0,0
00264,0,3,0,0,2,0,0,0,2
00265,0,0,0,0,0,0,0,0,0
00266,0,1,0,0,17,0,0,0,17
00267,0,6,3,0,7,0,4,0,14
00268,0,1,0,0,3,0,0,0,3
00269,0,32,0,1,73,0,0,0,74
00270,0,12,0,1,64,0,0,0,65
00271,0,19,0,1,66,0,0,0,67
00272,0,28,0,1,78,0,0,0,79
00273,0,27,0,1,72,0,0,0,73
00274,0,20,0,1,95,0,0,0,96
00275,0,3,0,0,127,0,0,0,127
00276,0,3,0,0,13,0,0,0,13
00277,0,0,0,0,101,0,0,0,101
00278,0,43,0,0,0,0,0,0,0
00279,0,25,29,1,169,0,26,0,225
00280,0,88,0,0,257,0,0,0,257
00281,0,0,2,21,353,6,13,0,395
00282,0,0,2,48,893,18,65,0,1026
00283,0,45,5,48,979,19,82,0,1133
00284,0,75,4,52,1242,24,79,0,1401
00285,0,0,68,3570,53294,484,66179,0,123595
00286,0,0,0,0,32979,0,13961,0,46940
00287,0,6,0,0,25,0,0,0,25
00288,0,0,0,0,84,0,0,0,84
00289,0,0,0,7,35,0,0,0,42
00290,0,240,9,711,150,1,7,0,878
00292,0,0,0,0,31,0,0,0,31
00293,0,0,1006,0,2083,0,16,0,3105
00294,0,0,0,0,41,0,0,0,41
00295,0,24,0,0,42,0,0,0,42
00296,0,0,4,0,66,3,16,0,89
00297,0,9,2,0,71,0,0,0,73
00298,0,0,0,0,81,0,0,0,81
00299,0,0,0,0,9,0,0,0,9
00300,0,5,0,0,0,0,0,0,0
00301,0,25,3,5,134,5,3,0,150
00302,0,359,0,0,374,0,0,0,374
00303,0,573,0,0,361,0,0,0,361
00304,0,219,0,0,38,0,0,0,38
00305,0,0,0,0,20,0,0,0,20
00306,0,0,0,0,15,0,0,0,15
00307,0,0,0,0,0,0,0,0,0
00308,0,0,0,0,7,0,0,0,7
00309,0,138,0,0,83,0,0,0,83
00310,0,8,5,0,22,0,0,0,27
00311,0,8,5,0,22,0,0,0,27
00312,0,0,0,0,23,0,0,0,23
00313,0,0,0,0,0,0,0,0,0
00314,0,0,0,0,0,0,0,0,0
00315,0,1,0,0,9,0,0,0,9
00316,0,19,0,0,43,0,1,0,44
00317,0,0,0,0,0,0,0,0,0
00318,0,43,1,0,67,0,0,0,68
00319,0,464,34,875,419,1,12,0,1341
00320,0,419,34,836,263,1,8,0,1142
00321,0,0,0,0,15,0,0,0,15
00322,0,686,0,0,1697,0,0,0,1697
00323,0,3,0,0,12,0,0,0,12
00324,0,0,0,0,48,0,0,0,48
00325,0,0,0,0,1,0,0,0,1
00326,0,0,0,0,0,0,0,0,0
00327,0,1,0,0,0,0,0,0,0
00328,0,0,1,0,51,8,0,0,60
00329,0,0,0,0,16,6,0,0,22
00330,0,0,0,0,3,0,0,0,3
00331,0,0,0,0,9,0,0,0,9
00332,0,0,5,0,228,0,9,0,242
00333,0,0,4,0,66,0,5,0,75
00334,0,0,5,0,228,0,9,0,242
00335,0,0,0,0,33,0,0,0,33
00336,0,0,5,0,228,0,9,0,242
00337,0,0,0,0,27,0,0,0,27
00338,0,0,5,0,228,0,9,0,242
00339,0,0,1,0,93,0,4,0,98
00340,0,0,5,0,228,0,9,0,242
00341,0,0,6,3,33,0,2,0,44
00342,0,0,0,0,11,0,0,0,11
00343,0,45,0,39,156,0,4,0,199
00344,0,464,34,875,419,1,12,0,1341
00345,0,464,34,875,419,1,12,0,1341
00346,0,419,34,836,263,1,8,0,1142
00347,0,100542,0,0,98,1,8,0,107
00348,0,58,2,3,166,2,12,0,185
00349,0,0,0,0,98,1,8,0,107
00350,0,177,17,6078,3118,63,934,0,10210
00352,0,203,2,680,3491,25,221,0,4419
00353,0,203,2,654,3470,24,221,0,4371
00354,0,203,2,1151,4883,24,1417,0,7477
00355,0,38,1,82,166,0,0,0,249
00356,0,419,0,0,1901,1,1719,0,3621
00357,0,501,0,0,1981,1,1794,0,3776
00358,0,617,0,0,267,0,101,0,368
00359,0,1288,0,0,181,2,515,0,698
00360,0,2779,0,0,1616,0,1059,0,2675
00361,0,480,0,0,326,0,0,0,326
00362,0,25,0,42,91,15,0,0,148
00363,0,26,0,44,105,15,0,0,164
00364,0,0,0,42,71,0,0,0,113
00365,0,0,0,44,73,0,0,0,117
00366,0,164,0,0,96,4,40,0,140
00367,0,164,0,0,96,4,40,0,140
00368,0,81061,0,3,25628,1,6657,0,32289
00369,0,144893,0,3,39919,7,10978,0,50907
00370,0,266081,0,6,56379,7,12070,0,68462
00371,0,83566,1,3,27969,34,7464,0,35471
00372,0,0,0,0,1078,12,557,0,1647
00373,0,0,0,0,1298,12,668,0,1978
00374,0,89331,1,3,30508,53,8270,0,38835
00375,0,157991,1,4,45611,77,12633,0,58326
00376,0,0,0,0,1286,32,694,0,2012
00377,0,0,0,0,1006,40,570,0,1616
00378,0,325219,1,3,58442,115,21423,0,79984
00380,0,0,0,0,6000,92,3141,0,9233
00381,0,0,0,0,6053,123,3216,0,9392
00382,0,244179,0,3,47304,183,11806,0,59296
00383,0,325292,0,3,65883,229,17881,0,83996
00384,0,0,0,0,548,182,732,0,1462
00385,0,1,0,0,574,221,834,0,1629
00386,0,86098,1,3,28602,21,7559,0,36186
00387,0,157896,1,63,44583,44,12083,0,56774
00388,0,0,0,0,212,0,106,0,318
00389,0,0,0,0,200,0,100,0,300
00390,0,81246,1,3,26905,22,7265,0,34196
00391,0,145094,1,3,41534,37,11754,0,53329
00392,0,0,0,0,1213,1,608,0,1822
00393,0,0,0,0,1552,0,776,0,2328
00394,0,98535,1,3,31483,36,9163,0,40686
00395,0,148734,1,325,62483,287,24635,0,87731
00396,0,0,0,0,1153,13,597,0,1763
00397,0,0,0,0,2922,22,1494,0,4438
00398,0,83566,1,3,27882,33,7419,0,35338
00399,0,0,0,0,991,11,512,0,1514
00400,0,89319,1,3,30008,39,7999,0,38050
00401,0,0,0,0,786,18,423,0,1227
00402,0,7259,0,0,2230,0,1627,0,3857
00403,0,13176,0,0,3894,0,2479,0,6373
00404,0,95,0,69,45,1,2,0,117
00405,0,126,0,82,49,1,4,0,136
00406,0,96,0,111,126,1,2,0,240
00407,0,127,0,126,132,1,4,0,263
00408,0,0,0,0,10,0,0,0,10
00409,0,0,0,0,10,0,0,0,10
00410,0,340,37,1460,1355,42,471,0,3365
00411,0,2318,0,0,1199,1,250,0,1450
00412,0,8079,0,0,3532,1,919,0,4452
00413,0,12906,0,1,4625,7,1085,0,5718
00414,0,0,0,0,50,0,25,0,75
00415,0,163243,0,3,40108,4,7755,0,47870
00416,0,266098,0,6,56774,10,12272,0,69062
00417,0,0,0,0,343,3,176,0,522
00418,0,0,0,0,395,3,202,0,600
00419,0,8083,0,0,4806,51,1636,0,6493
00420,0,12917,0,1,5297,66,1505,0,6869
00421,0,2,0,0,1274,50,717,0,2041
00422,0,4,0,0,672,59,420,0,1151
00423,0,2196,0,0,714,0,619,0,1333
00424,0,9159,0,0,1507,4,786,0,2297
00425,0,243970,0,0,26750,2,11625,0,38377
00426,0,470569,0,0,44891,2,24421,0,69314
00427,0,64,16,95,773,20,262,0,1166
00428,0,98,0,0,0,0,0,0,0
00429,0,97,0,0,0,0,0,0,0
00430,0,179,0,0,178,39,359,0,576
00431,0,179,0,0,178,39,359,0,576
00432,0,535,0,0,137,1,238,0,376
00433,0,535,0,0,137,1,242,0,380
00434,0,454279,0,0,21034,0,0,0,21034
00435,0,73950,0,0,9081,0,1,0,9082
00436,0,457669,0,2,24788,4,2308,0,27102
00437,0,121262,1,0,91145,31,44247,0,135424
00438,0,0,0,0,3024,0,1512,0,4536
00439,0,4069,0,0,0,0,0,0,0
00440,0,4157,0,0,0,0,0,0,0
00441,0,56,0,0,0,0,0,0,0
00442,0,55,0,0,0,0,0,0,0
00443,0,0,0,0,0,0,13730,0,13730
00444,0,0,0,0,0,0,13730,0,13730
00445,0,6416,0,0,1222,3,120,0,1345
00446,0,7608,0,2,1701,3,209,0,1915
00447,0,7608,0,2,1701,3,209,0,1915
00448,0,491052,1,62,49658,39,24892,0,74652
00449,0,9046,0,2,2065,3,225,0,2295
00450,0,40,3,80,2907,21,379,0,3390
00451,0,3134,0,0,2862,1,2257,0,5120
00452,0,12277,0,0,4116,1,3163,0,7280
00453,0,238,0,0,157,0,0,0,157
00454,0,744,0,0,416,0,69,0,485
00455,0,487,0,0,990,0,0,0,990
00456,0,487,0,0,990,0,0,0,990
00457,0,1027,0,0,1604,0,80,0,1684
00458,0,1027,0,0,1604,0,80,0,1684
00459,0,5085,0,0,6905,2,4019,0,10926
00460,0,23118,0,61,10382,11,9023,0,19477
00461,0,23118,0,61,10382,11,9023,0,19477
00462,0,45177,0,65,15066,165,11474,0,26770
00463,0,22076,0,65,10352,165,9433,0,20015
00464,0,380,0,0,6,2,229,0,237
00465,0,389,0,0,132,2,282,0,416
00466,0,5349,0,0,6603,0,0,0,6603
00467,0,5349,0,0,6603,0,0,0,6603
00468,0,345,0,0,720,1,5,0,726
00469,0,1398,0,0,878,1,53,0,932
00470,0,46224,0,0,75146,2,44414,0,119562
00471,0,47113,0,0,78977,1,42734,0,121712
00472,0,46224,0,0,75146,2,44414,0,119562
00473,0,47113,0,0,78977,1,42734,0,121712
00474,0,181,0,0,72,0,16,0,88
00475,0,242,0,0,83,2,22,0,107
00476,0,5603,0,0,2713,643,1834,0,5190
00477,0,214802,0,0,10606,2,156743,0,167351
00478,0,1443,0,0,937,0,0,0,937
00479,0,1,5,92,566,0,317,0,980
00480,0,2,5,92,677,0,320,0,1094
00481,0,269,0,0,0,0,0,0,0
00482,0,269,0,0,0,0,0,0,0
00483,0,264457,0,145,116908,2231,34035,0,153319
00485,0,0,0,0,5291,3,2593,0,7887
00486,0,244181,0,3,46982,1,11187,0,58173
00487,0,325288,0,3,65521,8,17153,0,82685
00488,0,163135,0,3,46969,1,11187,0,58160
00489,0,180400,0,0,52447,3,13640,0,66090
00490,0,207,0,0,0,0,0,0,0
00491,0,3443,0,0,0,0,0,0,0
00492,0,4308,0,0,0,0,0,0,0
00493,0,352,0,8,76,0,0,0,84
00494,0,50,0,0,0,0,2335,0,2335
00495,0,50,0,0,0,0,2335,0,2335
00496,0,618,0,3,3220,3,10238,0,13464
00497,0,16684,0,0,23,0,8316,0,8339
00498,0,16684,0,0,23,0,8316,0,8339
00499,0,22503,0,0,13044,0,0,0,13044
00500,0,0,0,0,1990,412,1622,0,4024
00501,0,0,0,0,0,1,0,0,1
00502,0,8169,0,1,1926,2,1878,0,3807
00503,0,38,0,0,258,0,0,0,258
00504,0,192,0,4,659,16,48,0,727
00505,0,2,0,0,151,0,9,0,160
00506,0,113,2,547,790,24,168,0,1531
00507,0,126,16,563,1139,35,287,0,2040
00508,0,63,15,83,302,17,50,0,467
00509,0,21785,0,0,0,0,0,0,0
00510,0,25022,0,0,0,0,0,0,0
00511,0,0,20,702,283,0,346,0,1351
00512,0,0,158,1486,800,0,369,0,2813
00513,0,408,0,0,309,0,38,0,347
00514,0,408,0,0,309,0,38,0,347
00515,0,7176,0,0,2366,5,870,0,3241
00516,0,31286,0,0,7989,1,0,0,7990
00517,0,36301,0,0,11177,1,0,0,11178
00518,0,6,0,0,9363,3996,11036,0,24395
00519,0,331,0,0,93,1,73,0,167
00520,0,324,0,0,91,1,76,0,168
00521,0,390,0,0,3640,0,7276,0,10916
00522,0,315,0,0,169,0,4233,0,4402
00523,0,314,0,0,169,0,4233,0,4402
00524,0,4081,0,0,0,0,0,0,0
00525,0,4819,0,0,0,0,0,0,0
00526,0,902,8,0,288,0,193,0,489
00527,0,278,0,0,4,0,502,0,506
00528,0,971,0,0,0,0,0,0,0
00529,0,965,0,0,0,0,0,0,0
00530,0,74122,0,0,10609,1,3,0,10613
00531,0,108313,0,2,11839,7,7,0,11855
00532,0,318290,1,0,38053,23,11943,0,50020
00534,0,0,0,0,630,0,315,0,945
00535,0,4343,0,0,4621,1642,8479,0,14742
00536,0,155168,0,3,36439,1,6762,0,43205
00537,0,253199,0,5,51964,7,11089,0,63065
00538,0,0,0,0,204,0,102,0,306
00539,0,0,0,0,208,0,104,0,312
00540,0,88954,1,0,13345,23,1744,0,15113
00541,0,108511,1,264,28605,261,11960,0,41091
00542,0,0,0,0,18,0,9,0,27
00543,0,0,0,0,18,0,9,0,27
00544,0,128054,0,0,3271,1,5972,0,9244
00545,0,143388,0,0,3351,2,6276,0,9629
00546,0,14065,0,0,775,1,1952,0,2728
00547,0,14067,0,0,780,1,1952,0,2733
00548,0,12440,0,0,4361,4,93,0,4458
00549,0,2,0,0,458,0,0,0,458
00550,0,1977,0,0,853,1,3,0,857
00551,0,742,0,0,0,0,0,0,0
00552,0,739,0,0,0,0,0,0,0
00553,0,0,0,171,90262,3586,50566,0,144585
00555,0,1550,0,0,1043,8,134,0,1185
00556,0,102,1,5642,1573,48,496,1,7761
00558,0,59,0,0,0,0,0,0,0
00559,0,60,0,0,0,0,0,0,0
00560,0,38,4,82,167,0,9,0,262
00561,0,36,2,79,797,9,107,0,994
00562,0,1158,0,0,710,0,57,0,767
00563,0,2077,0,0,983,0,75,0,1058
00564,0,10051,0,0,0,0,0,0,0
00565,0,10373,0,0,0,0,0,0,0
00566,0,43899,86,268,50036,31,2504,0,52925
00567,0,1426,0,0,516,0,0,0,516
00568,0,1426,0,0,516,0,0,0,516
00569,0,11939,0,37,1750,4,966,0,2757
00570,0,3175,0,0,1102,0,38,0,1140
00571,0,3938,0,0,1357,0,39,0,1396
00572,0,334672,1,3,57494,131,19651,0,77280
00574,0,0,0,0,736,108,535,0,1379
00575,0,1,0,0,700,83,479,0,1262
00576,0,0,0,0,66,0,26,0,92
00577,0,64,0,0,16,0,15,0,31
00578,0,2196,0,0,714,0,619,0,1333
00579,0,9159,0,0,1507,4,786,0,2297
00580,0,2557,0,0,272,0,8,0,280
00581,0,2799,0,0,316,4,5,0,325
00582,0,0,3,17,647,5,162,0,834
00583,0,4416,0,0,0,0,0,0,0
00584,0,4587,0,0,0,0,0,0,0
00585,0,0,0,0,0,0,0,0,0
00586,0,907,0,0,0,0,0,0,0
00587,0,3854,0,0,0,0,0,0,0
00588,0,7298,0,0,0,0,0,0,0
00589,0,4766,0,0,939,2,112,0,1053
00590,0,95,8,28,608,11,12,0,667
00591,0,14779,0,0,2529,4,69,0,2602
00592,0,28940,0,0,3414,4,106,0,3524
00593,0,1825,0,0,2049,2,192,0,2243
00594,0,2651,0,0,1984,1,177,0,2162
00595,0,3639,0,60,2894,5,219,0,3178
00596,0,2656,1,42,2056,1,181,0,2281
00597,0,3644,1,104,2968,5,223,0,3301
00598,0,4,1,0,1,0,4,0,6
00599,0,4,1,0,1,0,4,0,6
00600,0,2648,0,0,1983,1,177,0,2161
00601,0,11114,0,0,0,0,0,0,0
00602,0,28844,0,0,0,0,0,0,0
00603,0,25,0,0,20,15,0,0,35
00604,0,26,0,0,32,15,0,0,47
00605,0,990,0,0,650,0,84,0,734
00606,0,990,0,0,650,0,84,0,734
00607,0,809,0,0,0,0,0,0,0
00608,0,809,0,0,0,0,0,0,0
00609,0,38,3,38,202,46,0,0,289
00610,0,38,0,42,115,15,0,0,172
00611,0,0,0,0,24,0,0,0,24
00612,0,38,0,42,115,15,0,0,172
00613,0,39,0,44,129,15,0,0,188
00614,0,0,0,0,24,0,0,0,24
00615,0,0,0,0,24,0,0,0,24
00616,0,195,1,0,64,20,0,0,85
00617,0,196,1,0,63,30,0,0,94
00618,0,168,1,0,44,5,0,0,50
00619,0,169,1,0,31,15,0,0,47
00620,0,43,0,0,58,15,0,0,73
00621,0,43,0,0,70,15,0,0,85
00622,0,16,0,0,38,0,0,0,38
00623,0,16,0,0,38,0,0,0,38
00624,0,0,45,1621,1015,2,98,0,2781
00625,0,0,0,0,0,0,0,0,0
00626,0,5384,0,21,2108,18,683,0,2830
00627,0,7566,0,5,2221,7,572,0,2805
00628,0,5384,0,21,2108,18,683,0,2830
00629,0,7568,0,5,2221,7,572,0,2805
00630,0,10771,0,21,2108,18,683,0,2830
00631,0,15131,0,5,2653,23,812,0,3493
00632,0,5385,0,21,1895,18,500,0,2434
00633,0,7566,0,5,2653,23,812,0,3493
00634,0,1016,0,0,0,0,0,0,0
00635,0,1329,0,0,0,0,0,0,0
00636,0,121,0,34,1011,6,1615,0,2666
00637,0,218,0,0,239,20,92,0,351
00638,0,274,0,0,278,36,124,0,438
00639,0,328,0,0,254,0,353,0,607
00640,0,981,0,0,394,1,408,0,803
