NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,TIME
00076,0,186,0,0,0,0,186,104
00077,0,4,0,0,0,0,4,81
00078,10,715,57,6,56,5,720,225
00079,2,29,2,0,2,0,29,109
00080,0,26,0,0,0,0,26,92
00081,93,679,94,0,94,0,679,276
00082,200,263,606,2,606,2,265,514
00083,0,15,0,0,0,0,15,74
00084,0,4,0,0,0,0,4,81
00085,0,2,0,0,0,0,2,77
00086,0,0,0,0,0,0,0,56
00087,0,77,0,0,0,0,77,80
00088,0,105,0,0,0,0,105,82
00089,0,87,0,0,0,0,87,107
00090,0,66,0,0,0,0,66,96
00091,0,13,0,0,0,0,13,88
00092,0,32,0,0,0,0,32,77
00093,0,216,0,0,0,0,216,127
00094,17,138,34,13,32,11,149,193
00095,0,63,0,0,0,0,63,78
00096,0,0,0,0,0,0,0,45
00097,0,0,0,0,0,0,0,45
00098,0,0,0,0,0,0,0,44
00099,0,0,0,0,0,0,0,46
00100,0,0,0,0,0,0,0,54
00101,0,0,0,0,0,0,0,43
00102,0,0,0,0,0,0,0,46
00103,0,259,0,0,0,0,259,106
00104,0,1118,0,0,0,0,1118,157
00105,0,11,0,0,0,0,11,67
00106,4,43,6,0,6,0,43,103
00107,0,22,0,0,0,0,22,69
00108,0,16,0,0,0,0,16,65
00109,0,83,0,0,0,0,83,76
00110,177,244,525,1,525,1,245,475
00111,0,43,0,0,0,0,43,68
00112,15,113,28,6,23,0,113,137
00113,12,24,7,0,8,0,24,89
00114,12,31,108,54,93,27,58,213
00115,0,216,0,0,0,0,216,95
00116,7,30,14,6,13,5,35,114
00117,2437,4826,570278,0,576133,0,4826,TIMEOUT
00118,19,89,163,43,155,17,106,365
00119,0,3,0,0,0,0,3,69
00120,10,53,30,14,19,3,56,164
00121,0,0,0,0,0,0,0,64
00122,0,2,0,0,0,0,2,63
00123,0,0,0,0,0,0,0,59
00124,0,0,0,0,0,0,0,44
00125,0,0,0,0,0,0,0,47
00126,0,0,0,0,0,0,0,48
00127,0,0,0,0,0,0,0,49
00128,0,1,0,0,0,0,1,97
00129,0,13,0,0,0,0,13,87
00130,0,3,0,0,0,0,3,81
00131,0,0,0,0,0,0,0,54
00132,0,18,0,0,0,0,18,69
00133,0,10,0,0,0,0,10,69
00134,0,0,0,0,0,0,0,64
00135,0,55,0,0,0,0,55,90
00136,0,48,0,0,0,0,48,72
00137,0,158,0,0,0,0,158,96
00138,0,384,0,0,0,0,384,133
00139,0,145,0,0,0,0,145,110
00140,0,511,0,0,0,0,511,122
00141,0,116,0,0,0,0,116,96
00142,0,604,0,0,0,0,604,142
00143,0,187,0,0,0,0,187,116
00144,0,2168,0,0,0,0,2168,233
00145,0,60,0,0,0,0,60,88
00146,0,1211,0,0,0,0,1211,180
00147,0,4,0,0,0,0,4,66
00148,0,629,0,0,0,0,629,140
00149,0,213,0,0,0,0,213,121
00150,0,84,0,0,0,0,84,102
00151,48,263,129604,9272,123518,29,292,18605
00152,0,22,0,0,0,0,22,86
00153,24,186,2,0,2,0,186,180
00154,0,6,0,0,0,0,6,67
00155,0,86,0,0,0,0,86,89
00156,0,0,0,0,0,0,0,46
00157,0,438,0,0,0,0,438,137
00159,0,316,0,0,0,0,316,150
00161,0,0,0,0,0,0,0,45
00162,0,9,0,0,0,0,9,77
00163,0,31,0,0,0,0,31,83
00164,3,31,0,1,0,1,32,109
00165,0,125,0,0,0,0,125,87
00166,0,10,0,0,0,0,10,67
00167,12,451,83,9,78,1,452,198
00168,0,47,0,0,0,0,47,69
00169,22,168,41,5,37,0,168,134
00170,9,120,15,4,11,0,120,111
00171,12,61,21,0,21,0,61,127
00172,108,190,22214,1687,21603,26,216,2495
00173,120,98,506,127,406,29,127,385
00174,1776,3626,683536,0,690419,0,3626,TIMEOUT
00175,0,216,0,0,0,0,216,133
00176,30,70,88,36,90,24,94,285
00177,0,357,0,0,0,0,357,153
00178,0,46,0,0,0,0,46,90
00179,0,25,0,0,0,0,25,85
00180,0,0,0,0,0,0,0,49
00181,0,0,0,0,0,0,0,43
00182,0,0,0,0,0,0,0,41
00183,0,0,0,0,0,0,0,140
00184,0,0,0,0,0,0,0,114
00185,0,0,0,0,0,0,0,44
00186,0,0,0,0,0,0,0,44
00187,0,0,0,0,0,0,0,48
00188,0,0,0,0,0,0,0,45
00189,0,7,0,0,0,0,7,75
00190,0,12,0,0,0,0,12,68
00191,0,0,0,0,0,0,0,46
00192,0,0,0,0,0,0,0,45
00193,0,116,0,0,0,0,116,91
00194,0,0,0,0,0,0,0,42
00195,0,155,0,0,0,0,155,109
00196,0,36,0,0,0,0,36,74
00197,0,80,0,0,0,0,80,115
00198,0,85,0,0,0,0,85,79
00199,0,0,0,0,0,0,0,45
00200,0,42,0,0,0,0,42,96
00201,0,25,0,0,0,0,25,69
00202,0,165,0,0,0,0,165,98
00203,0,21,0,0,0,0,21,90
00204,0,67,0,0,0,0,67,106
00205,0,5,0,0,0,0,5,69
00206,0,8,0,0,0,0,8,65
00207,0,8,0,0,0,0,8,70
00208,0,9,0,0,0,0,9,63
00209,18,27,20,0,20,0,27,213
00210,6,19,12,0,12,0,19,192
00211,0,106,0,0,0,0,106,84
00212,2,3,2,0,2,0,3,92
00213,2,3,2,0,2,0,3,85
00214,11,21,16,0,16,0,21,106
00215,7,10,13,0,13,0,10,121
00216,0,7,0,0,0,0,7,70
00217,1,8,1,0,1,0,8,132
00218,6,8,7,0,7,0,8,116
00219,0,18,0,0,0,0,18,83
00220,2,3,2,0,2,0,3,114
00221,1,16,2,0,2,0,16,119
00222,5,51,10,0,10,0,51,131
00223,4,8,6,0,6,0,8,91
00224,2,7,3,0,3,0,7,83
00225,0,3,0,0,0,0,3,70
00226,0,5,0,0,0,0,5,93
00227,0,6,0,0,0,0,6,76
00228,0,12,0,0,0,0,12,72
00229,2,36,7,3,5,0,36,132
00230,2,5,2,0,2,0,5,94
00231,0,4,0,0,0,0,4,65
00232,0,38,0,0,0,0,38,77
00233,1,4,1,0,1,0,4,99
00234,0,8,0,0,0,0,8,86
00235,6,18,10,0,10,0,18,100
00236,6,22,6,0,6,0,22,93
00237,1,2,1,0,1,0,2,78
00238,5,17,12,0,12,0,17,120
00239,0,215,0,0,0,0,215,129
00240,0,51,0,0,0,0,51,102
00241,1,28,3,0,3,0,28,129
00242,5,16,11,0,11,0,16,96
00243,0,83,0,0,0,0,83,82
00244,0,0,0,0,0,0,0,47
00245,0,0,0,0,0,0,0,48
00246,0,0,0,0,0,0,0,43
00247,0,0,0,0,0,0,0,49
00248,0,101,0,0,0,0,101,76
00249,0,97,0,0,0,0,97,78
00250,0,111,0,0,0,0,111,126
00251,0,104,0,0,0,0,104,87
00252,0,107,0,0,0,0,107,107
00253,0,103,0,0,0,0,103,107
00254,0,164,0,0,0,0,164,115
00255,0,17,0,0,0,0,17,73
00256,0,65,0,0,0,0,65,93
00257,0,0,0,0,0,0,0,43
00258,0,0,0,0,0,0,0,42
00259,0,6,0,0,0,0,6,64
00260,0,0,0,0,0,0,0,43
00261,0,1,0,0,0,0,1,60
00262,0,1,0,0,0,0,1,107
00263,0,0,0,0,0,0,0,67
00264,0,2,0,0,0,0,2,107
00265,0,0,0,0,0,0,0,40
00266,0,17,0,0,0,0,17,78
00267,4,7,4,0,4,0,7,126
00268,0,3,0,0,0,0,3,80
00269,0,72,0,0,0,0,72,111
00270,0,63,0,0,0,0,63,102
00271,0,65,0,0,0,0,65,124
00272,0,77,0,0,0,0,77,91
00273,0,71,0,0,0,0,71,105
00274,0,94,0,0,0,0,94,84
00275,0,127,0,0,0,0,127,100
00276,0,13,0,0,0,0,13,65
00277,0,101,0,0,0,0,101,77
00278,0,0,0,0,0,0,0,48
00279,26,168,38,0,38,0,168,185
00280,0,257,0,0,0,0,257,132
00281,13,345,3380,1157,2404,11,356,1836
00282,66,883,1081176,294808,799253,90,973,283628
00283,86,960,1121359,337999,795995,129,1087,319723
00284,84,1222,3332439,552685,2802912,123,1345,TIMEOUT
00285,66179,46602,10329978,20089,10334979,806,47408,TIMEOUT
00286,13961,32979,111365,13935,103772,6409,39388,69389
00287,0,25,0,0,0,0,25,69
00288,0,84,0,0,0,0,84,106
00289,0,35,0,0,0,0,35,87
00290,7,136,20,0,26,0,136,166
00292,0,31,0,0,0,0,31,71
00293,16,2083,16,0,16,0,2083,255
00294,0,41,0,0,0,0,41,98
00295,0,42,0,0,0,0,42,68
00296,16,66,59,22,36,0,66,161
00297,0,71,0,0,0,0,71,104
00298,0,81,0,0,0,0,81,102
00299,0,9,0,0,0,0,9,75
00300,0,0,0,0,0,0,0,52
00301,3,134,4,1,3,0,134,106
00302,0,374,0,0,0,0,374,147
00303,0,361,0,0,0,0,361,127
00304,0,38,0,0,0,0,38,74
00305,0,20,0,0,0,0,20,90
00306,0,14,0,0,0,0,14,88
00307,0,0,0,0,0,0,0,45
00308,0,7,0,0,0,0,7,86
00309,0,83,0,0,0,0,83,78
00310,0,22,0,0,0,0,22,68
00311,0,22,0,0,0,0,22,86
00312,0,23,0,0,0,0,23,71
00313,0,0,0,0,0,0,0,40
00314,0,0,0,0,0,0,0,44
00315,0,9,0,0,0,0,9,62
00316,1,42,1,0,1,0,42,193
00317,0,0,0,0,0,0,0,62
00318,0,67,0,0,0,0,67,79
00319,13,243,1431077,1,1492233,1,244,TIMEOUT
00320,9,146,27,1,26,0,146,165
00321,0,15,0,0,0,0,15,98
00322,0,1697,0,0,0,0,1697,226
00323,0,12,0,0,0,0,12,67
00324,0,48,0,0,0,0,48,75
00325,0,1,0,0,0,0,1,97
00326,0,0,0,0,0,0,0,42
00327,0,0,0,0,0,0,0,58
00328,0,51,0,0,0,0,51,109
00329,0,16,0,0,0,0,16,65
00330,0,3,0,0,0,0,3,64
00331,0,9,0,0,0,0,9,67
00332,9,228,28,9,21,2,230,195
00333,5,66,13,5,9,1,67,137
00334,9,228,28,9,21,2,230,164
00335,0,33,0,0,0,0,33,67
00336,9,228,28,9,21,2,230,161
00337,0,27,0,0,0,0,27,71
00338,9,228,28,9,21,2,230,167
00339,4,93,11,4,8,1,94,137
00340,9,228,28,9,21,2,230,188
00341,2,33,2,3,2,3,36,97
00342,0,11,0,0,0,0,11,65
00343,4,97,1369663,1,1421041,1,98,TIMEOUT
00344,13,243,1260827,1,1339565,1,244,TIMEOUT
00345,13,243,1486430,1,1549930,1,244,TIMEOUT
00346,9,146,27,1,26,0,146,171
00347,8,98,36,10,32,6,104,196
00348,13,159,54,15,49,10,169,158
00349,8,98,36,10,32,6,104,327
00350,942,3018,108400,35710,80021,2,3020,TIMEOUT
00352,221,3256,21049,18822,20659,18432,21688,12405
00353,221,3235,21049,18822,20659,18432,21667,13239
00354,1501,4648,46337,1,52229,1,4649,TIMEOUT
00355,0,131,0,0,0,0,131,116
00356,1719,1901,1745,0,1744,0,1901,1080
00357,1794,1981,2118,0,2117,0,1981,1151
00358,101,267,646,0,641,0,267,588
00359,515,181,219,0,219,0,181,355
00360,1059,1616,3403,0,3403,0,1616,1385
00361,0,326,0,0,0,0,326,125
00362,0,57,0,0,0,0,57,88
00363,0,70,0,0,0,0,70,105
00364,0,37,0,0,0,0,37,79
00365,0,38,0,0,0,0,38,77
00366,40,96,137,0,137,0,96,260
00367,40,96,137,0,137,0,96,298
00368,6657,25628,54641,0,54641,0,25628,36940
00369,10978,39919,103646,0,103646,0,39919,118375
00370,12070,56379,111832,0,111832,0,56379,140439
00371,7464,27758,63978,1025,63564,617,28375,37280
00372,557,1077,709,176,709,176,1253,1136
00373,668,1297,832,189,832,189,1486,2771
00374,8270,30220,92928,7679,92566,7317,37537,78707
00375,12632,45457,149107,6795,148828,6516,51973,178180
00376,694,1286,7646,7016,7645,7015,8301,3341
00377,570,1006,6860,6376,6860,6376,7382,3144
00378,21423,58205,246359,2344,245912,1925,60130,TIMEOUT
00379,38615,90653,231694,0,231610,0,90653,TIMEOUT
00380,3141,6000,3256,302,3256,302,6302,23071
00381,3216,6053,3499,534,3499,534,6587,26583
00382,8378,47281,87924,28491,82812,23380,70661,TIMEOUT
00383,13719,65847,73802,19722,70215,16150,81997,TIMEOUT
00384,732,548,2141,648,2141,648,1196,1431
00385,829,573,3275,1334,3105,1165,1737,1988
00386,7559,28570,56805,45,56797,37,28607,30442
00387,12025,44320,128419,19577,127944,19102,63422,161320
00388,106,212,138,32,138,32,244,420
00389,100,200,100,0,100,0,200,486
00390,7029,26439,75208,15230,74592,14646,41085,193634
00391,11279,40960,124870,15507,124339,15007,55967,519093
00392,608,1213,8911,8279,8911,8279,9492,8487
00393,776,1552,6414,5597,6414,5597,7149,12920
00394,9071,31193,69909,2177,69674,1943,33135,131090
00395,21802,60146,245878,24773,246037,47,60193,TIMEOUT
00396,597,1153,1189,619,1189,619,1772,2183
00397,1494,2922,7250,5799,7250,5799,8721,10525
00398,7419,27696,63127,744,62869,492,28188,41042
00399,512,991,612,122,612,122,1113,1526
00400,7999,29907,66575,861,66410,696,30603,58395
00401,423,786,854,470,854,470,1256,1323
00402,1627,2230,1554,0,1552,0,2230,1036
00403,2479,3894,2709,0,2702,0,3894,1894
00404,2,45,6,0,6,0,45,127
00405,4,49,14,0,14,0,49,130
00406,2,92,9,0,9,0,92,132
00407,4,97,19,0,19,0,97,169
00408,0,10,0,0,0,0,10,114
00409,0,10,0,0,0,0,10,80
00410,476,1338,97684,9229,95248,33,1371,TIMEOUT
00411,250,1199,1739,0,1735,0,1199,1131
00412,919,3532,7049,0,7049,0,3532,3067
00413,1085,4625,8145,0,8145,0,4625,3136
00414,25,50,27,2,27,2,52,235
00415,7752,39986,63374,62,63340,28,40014,55882
00416,12269,56650,113799,82,113748,31,56681,142104
00417,176,343,170,0,170,0,343,1217
00418,202,395,198,2,198,2,397,1532
00419,1496,4468,21949,6037,21226,5315,9783,52002
00420,1480,5169,15499,1442,14927,905,6074,13474
00421,716,1271,4964,3389,4953,3378,4649,4915
00422,420,672,1493,387,1485,379,1051,1786
00423,619,714,1193,0,1193,0,714,529
00424,728,1463,4203,731,4128,656,2119,5683
00425,11625,26750,213408,0,213380,0,26750,268000
00426,24421,44891,337289,0,337181,0,44891,TIMEOUT
00427,261,729,6324,424,6226,296,1025,3417
00428,0,0,0,0,0,0,0,46
00429,0,0,0,0,0,0,0,42
00430,359,178,494,0,494,0,178,422
00431,359,178,494,0,494,0,178,458
00432,238,137,636,0,636,0,137,441
00433,242,137,644,0,644,0,137,411
00434,0,21034,0,0,0,0,21034,707
00435,1,9081,0,0,0,0,9081,464
00436,2308,24014,48392,29581,47640,28839,52853,179513
00437,44247,90904,100996,28937,100699,28652,119556,TIMEOUT
00438,1512,3024,20898,19386,20898,19386,22410,43534
00439,0,0,0,0,0,0,0,48
00440,0,0,0,0,0,0,0,51
00441,0,0,0,0,0,0,0,46
00442,0,0,0,0,0,0,0,52
00443,13730,0,0,0,0,0,0,923
00444,13730,0,0,0,0,0,0,831
00445,120,1222,480,0,479,0,1222,470
00446,164,1659,796,90,793,88,1747,873
00447,164,1659,796,90,793,88,1747,1000
00448,24847,49406,281260,0,281163,0,49406,TIMEOUT
00449,207,2013,1457,152,1453,149,2162,1783
00450,341,2838,3175,600,2876,309,3147,2047
00451,2257,2862,11958,0,11890,0,2862,3465
00452,3163,4116,19664,0,19613,0,4116,6315
00453,0,157,0,0,0,0,157,96
00454,69,347,3134,2996,3134,2996,3343,1225
00455,0,990,0,0,0,0,990,153
00456,0,990,0,0,0,0,990,151
00457,80,1604,460,0,460,0,1604,527
00458,80,1604,460,0,460,0,1604,582
00459,4013,6900,24817,697,24544,430,7330,12303
00460,9023,10382,95565,1410,94815,682,11064,42704
00461,9023,10382,95583,1410,94833,682,11064,41950
00462,9433,13435,137104,104033,135595,102522,115957,TIMEOUT
00463,9433,10339,128082,97394,127734,97039,107378,TIMEOUT
00464,229,6,0,0,0,0,6,154
00465,282,132,789,0,789,0,132,559
00466,0,6603,0,0,0,0,6603,491
00467,0,6603,0,0,0,0,6603,416
00468,5,720,25,0,25,0,720,199
00469,53,878,197,0,197,0,878,350
00470,44414,75146,405468,0,405259,0,75146,TIMEOUT
00471,42734,78977,221974,0,221912,0,78977,TIMEOUT
00472,44414,75146,477472,0,477174,0,75146,TIMEOUT
00473,42734,78977,191910,0,191849,0,78977,TIMEOUT
00474,16,72,40,0,40,0,72,163
00475,22,83,66,0,66,0,83,200
00476,1834,2687,4092,2388,4027,2329,5016,7757
00477,156743,10606,34267,0,34267,0,10606,427348
00478,0,937,0,0,0,0,937,148
00479,323,566,1003718,28269,984636,8,574,TIMEOUT
00480,327,663,1160292,33589,1140006,2,665,TIMEOUT
00481,0,0,0,0,0,0,0,45
00482,0,0,0,0,0,0,0,43
00483,29022,114237,126777,19,134450,15,114252,TIMEOUT
00484,37999,101911,238751,0,238665,0,101911,TIMEOUT
00485,2593,5291,2800,160,2800,160,5451,18699
00486,7777,46980,80408,25544,75789,20926,67906,TIMEOUT
00487,13015,65519,72216,19126,68697,15622,81141,TIMEOUT
00488,7777,46967,87177,28233,82071,23128,70095,TIMEOUT
00489,9507,52445,67920,19807,64341,16228,68673,TIMEOUT
00490,0,0,0,0,0,0,0,95
00491,0,0,0,0,0,0,0,121
00492,0,0,0,0,0,0,0,91
00493,0,76,0,0,0,0,76,135
00494,2335,0,0,0,0,0,0,572
00495,2335,0,0,0,0,0,0,442
00496,10238,3219,37781,0,37776,0,3219,14894
00497,8316,23,50,0,50,0,23,1169
00498,8316,23,50,0,50,0,23,1348
00499,0,13044,0,0,0,0,13044,630
00500,1621,1988,3168,2381,3168,2381,4369,16246
00501,0,0,0,0,0,0,0,89
00502,1878,1924,10482,2,10482,2,1926,5399
00503,0,258,0,0,0,0,258,213
00504,48,636,355,58,332,35,671,1000
00505,9,151,9,0,9,0,151,277
00506,175,702,4742,315,4906,144,846,4987
00507,294,1048,1548889,147517,1466101,316,1364,451307
00508,50,267,332,40,317,18,285,479
00509,0,0,0,0,0,0,0,50
00510,0,0,0,0,0,0,0,56
00511,345,275,2056406,199816,1902435,1,276,TIMEOUT
00512,458,800,5776,1368,4853,257,1057,2683
00513,38,309,208,0,208,0,309,421
00514,38,309,208,0,208,0,309,318
00515,870,2366,3533,0,3533,0,2366,1595
00516,0,7989,0,0,0,0,7989,474
00517,0,11177,0,0,0,0,11177,456
00518,11035,9363,26402,17901,26401,17901,27264,367325
00519,73,93,8,0,8,0,93,157
00520,76,91,8,0,8,0,91,148
00521,7276,3640,7264,0,7264,0,3640,3265
00522,4233,169,405,0,405,0,169,859
00523,4233,169,405,0,405,0,169,812
00524,0,0,0,0,0,0,0,49
00525,0,0,0,0,0,0,0,49
00526,193,280,625,2,625,2,282,560
00527,502,4,0,0,0,0,4,182
00528,0,0,0,0,0,0,0,47
00529,0,0,0,0,0,0,0,46
00530,3,10609,20,0,20,0,10609,509
00531,7,11839,41,0,41,0,11839,421
00532,11943,38045,217956,63,217913,48,38093,285625
00533,32907,61062,307359,0,307253,0,61062,TIMEOUT
00534,315,630,315,0,315,0,630,1549
00535,8479,4621,3926,2436,3926,2436,7057,51795
00536,6762,36438,55803,217,55720,134,36572,51645
00537,11089,51961,104940,253,104851,164,52125,143447
00538,102,204,102,0,102,0,204,407
00539,104,208,106,2,106,2,210,415
00540,1654,13265,8565,854,8536,826,14090,13212
00541,9133,27085,273541,27692,273726,47,27132,TIMEOUT
00542,9,18,9,0,9,0,18,132
00543,9,18,9,0,9,0,18,183
00544,5972,3271,31317,0,31314,0,3271,12899
00545,6276,3351,32847,0,32845,0,3351,13490
00546,1952,775,3920,0,3920,0,775,1753
00547,1952,780,3924,0,3924,0,780,1728
00548,93,4361,593,0,593,0,4361,680
00549,0,458,0,0,0,0,458,181
00550,3,853,13,0,13,0,853,235
00551,0,0,0,0,0,0,0,78
00552,0,0,0,0,0,0,0,43
00553,50453,90333,N/A,N/A,N/A,N/A,N/A,ERROR
00554,74233,106867,225025,45999,200826,22093,128909,TIMEOUT
00555,133,991,484,115,442,73,1064,871
00556,499,1524,10309,1996,8797,400,1924,4595
00558,0,0,0,0,0,0,0,50
00559,0,0,0,0,0,0,0,53
00560,9,130,99,8,94,3,133,434
00561,107,662,1029,242,978,191,853,1019
00562,57,710,202,0,202,0,710,307
00563,75,983,299,0,299,0,983,397
00564,0,0,0,0,0,0,0,49
00565,0,0,0,0,0,0,0,60
00566,2505,49982,61749,1733,61580,27,50009,29603
00567,0,516,0,0,0,0,516,133
00568,0,516,0,0,0,0,516,167
00569,915,1701,5144,853,5032,741,2442,5866
00570,38,1102,158,0,158,0,1102,378
00571,39,1357,221,0,221,0,1357,402
00572,19594,57494,275899,2841,275733,2703,60197,496776
00573,36864,91611,224692,0,224611,0,91611,TIMEOUT
00574,478,736,2044,1726,2044,1726,2462,2753
00575,479,700,2188,1555,2188,1555,2255,3005
00576,26,65,273,26,271,24,89,499
00577,15,16,15,0,15,0,16,108
00578,619,714,1193,0,1193,0,714,716
00579,728,1463,4203,731,4128,656,2119,4209
00580,8,272,18,0,18,0,272,177
00581,5,316,16,0,16,0,316,183
00582,154,620,776,35,768,28,648,810
00583,0,0,0,0,0,0,0,50
00584,0,0,0,0,0,0,0,48
00585,0,0,0,0,0,0,0,75
00586,0,0,0,0,0,0,0,49
00587,0,0,0,0,0,0,0,41
00588,0,0,0,0,0,0,0,55
00589,112,939,369,0,369,0,939,410
00590,14,605,7221,874,6900,7,612,4998
00591,69,2529,287,0,287,0,2529,458
00592,106,3414,945,0,945,0,3414,906
00593,192,2049,412,0,403,0,2049,504
00594,177,1984,577,0,577,0,1984,485
00595,219,2703,19950,18822,19560,18432,21135,9175
00596,181,2022,754,0,754,0,2022,569
00597,223,2742,20169,18822,19779,18432,21174,8545
00598,4,1,0,0,0,0,1,103
00599,4,1,0,0,0,0,1,109
00600,177,1983,577,0,577,0,1983,471
00601,0,0,0,0,0,0,0,50
00602,0,0,0,0,0,0,0,61
00603,0,20,0,0,0,0,20,77
00604,0,32,0,0,0,0,32,77
00605,84,650,442,0,442,0,650,478
00606,84,650,442,0,442,0,650,487
00607,0,0,0,0,0,0,0,46
00608,0,0,0,0,0,0,0,47
00609,0,202,0,0,0,0,202,132
00610,0,81,0,0,0,0,81,93
00611,0,24,0,0,0,0,24,74
00612,0,81,0,0,0,0,81,92
00613,0,94,0,0,0,0,94,84
00614,0,24,0,0,0,0,24,82
00615,0,24,0,0,0,0,24,107
00616,0,64,0,0,0,0,64,121
00617,0,63,0,0,0,0,63,85
00618,0,44,0,0,0,0,44,80
00619,0,31,0,0,0,0,31,89
00620,0,58,0,0,0,0,58,83
00621,0,70,0,0,0,0,70,90
00622,0,38,0,0,0,0,38,84
00623,0,38,0,0,0,0,38,99
00624,98,915,1214626,259518,1049955,16,931,TIMEOUT
00625,0,0,0,0,0,0,0,49
00626,500,1931,3458,329,3393,264,2195,2670
00627,572,2221,3344,0,3344,0,2221,1143
00628,500,1931,3458,329,3393,264,2195,3178
00629,572,2221,3344,0,3344,0,2221,2029
00630,500,1931,3458,329,3393,264,2195,2235
00631,572,2452,4082,436,3996,350,2802,2527
00632,500,1895,3432,331,3396,295,2190,2640
00633,572,2452,4082,436,3996,350,2802,3596
00634,0,0,0,0,0,0,0,41
00635,0,0,0,0,0,0,0,41
00636,1617,946,30364,342,36900,342,1288,8653
00637,92,181,234,79,207,52,233,448
00638,124,204,331,144,303,116,320,425
00639,353,254,256,0,254,0,254,248
00640,408,394,374,0,373,0,394,417
00641,0,0,0,0,0,0,0,41
00642,0,0,0,0,0,0,0,41
00643,0,456,0,0,0,0,456,147
00644,0,638,0,0,0,0,638,217
00645,2091,1594,6890,0,6888,0,1594,1909
00646,2532,2301,9417,0,9415,0,2301,2820
00647,0,36500,0,0,0,0,36500,741
00648,4,232,14,0,14,0,232,158
00649,663,284,1742,0,1742,0,284,974
00650,663,284,1742,0,1742,0,284,812
