NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,TIME
00037,12323,36361,4970,270304,35286,0,36361,TIMEOUT
00038,12339,36423,4824,263183,34208,0,36423,TIMEOUT
00039,2437,11684,19580,251031,66326,3810,15494,592494
00040,43622,188031,26,38743,133,0,188031,TIMEOUT
00041,14319,96075,355,143604,1578,0,96075,TIMEOUT
00042,15417,101916,2040,141577,11087,386,102302,TIMEOUT
00043,18612,153034,332,105643,1168,0,153034,TIMEOUT
00044,14319,96038,374,151056,1464,0,96038,TIMEOUT
00045,42430,183533,38,42498,200,0,183533,TIMEOUT
00046,15352,99957,328,146449,1311,0,99957,TIMEOUT
00047,14431,96412,335,138982,1350,0,96412,TIMEOUT
00048,14739,100056,353,146023,1704,20,100076,TIMEOUT
00049,15,81,114,49,178,10,91,221
00050,15,81,114,49,178,10,91,239
00051,0,0,0,0,0,0,0,54
00052,3764,32761,5535,0,33313,0,32761,9912
00053,0,1129,0,0,0,0,1129,186
00054,0,3,0,0,0,0,3,67
00055,23,256,53,13,133,3,259,176
00056,0,12,0,0,0,0,12,73
00057,3,11,5,3,9,1,12,100
00058,3,7,2,3,3,1,8,88
00059,5,47,3,5,5,2,49,107
00060,9,72,8,9,12,3,75,147
00061,0,6,0,0,0,0,6,69
00062,11,72,7,11,11,4,76,121
00063,12,61,13,12,17,4,65,112
00064,0,3,0,0,0,0,3,66
00065,3,12,4,3,7,1,13,96
00066,1,20,0,1,1,1,21,92
00067,0,24,0,0,0,0,24,101
00068,2,33,0,0,2,0,33,102
00069,1,8,0,1,1,1,9,80
00070,0,42,0,0,0,0,42,83
00071,1,14,0,1,1,1,15,89
00072,1,31,0,1,1,1,32,115
00073,6,77,3,6,6,3,80,101
00074,0,21,0,0,0,0,21,105
00075,2,125,0,2,2,2,127,124
00076,0,186,0,0,0,0,186,134
00077,0,4,0,0,0,0,4,67
00078,10,715,15,15,68,12,727,233
00079,2,29,0,0,2,0,29,106
00080,0,26,0,0,0,0,26,81
00081,93,679,64,93,112,47,726,228
00082,200,575,68,13,981,8,583,446
00083,0,15,0,0,0,0,15,70
00084,0,4,0,0,0,0,4,68
00085,0,2,0,0,0,0,2,72
00086,0,0,0,0,0,0,0,45
00087,0,77,0,0,0,0,77,89
00088,0,105,0,0,0,0,105,108
00089,0,87,0,0,0,0,87,121
00090,0,66,0,0,0,0,66,98
00091,0,13,0,0,0,0,13,72
00092,0,32,0,0,0,0,32,96
00093,0,216,0,0,0,0,216,187
00094,17,138,9,17,35,14,152,176
00095,0,63,0,0,0,0,63,106
00096,0,0,0,0,0,0,0,62
00097,0,0,0,0,0,0,0,46
00098,0,0,0,0,0,0,0,43
00099,0,0,0,0,0,0,0,47
00100,0,0,0,0,0,0,0,61
00101,0,0,0,0,0,0,0,62
00102,0,0,0,0,0,0,0,47
00103,0,259,0,0,0,0,259,111
00104,0,1123,0,0,0,0,1123,183
00105,0,11,0,0,0,0,11,82
00106,4,43,4,4,8,2,45,125
00107,0,22,0,0,0,0,22,89
00108,0,16,0,0,0,0,16,97
00109,0,83,0,0,0,0,83,94
00110,177,524,57,12,857,7,531,297
00111,0,43,0,0,0,0,43,83
00112,15,113,21,27,33,3,116,135
00113,12,24,0,0,8,0,24,133
00114,12,61,177,391,101,36,97,266
00115,0,216,0,0,0,0,216,127
00116,7,34,7,17,18,8,42,157
00117,2437,11684,19623,251011,66373,3810,15494,591640
00118,19,125,92,122,143,29,154,253
00119,0,3,0,0,0,0,3,109
00120,10,66,30,28,46,5,71,177
00121,0,0,0,0,0,0,0,56
00122,0,2,0,0,0,0,2,80
00123,0,0,0,0,0,0,0,50
00124,0,0,0,0,0,0,0,62
00125,0,0,0,0,0,0,0,56
00126,0,0,0,0,0,0,0,51
00127,0,0,0,0,0,0,0,50
00128,0,1,0,0,0,0,1,69
00129,0,13,0,0,0,0,13,85
00130,0,3,0,0,0,0,3,103
00131,0,0,0,0,0,0,0,47
00132,0,18,0,0,0,0,18,71
00133,0,10,0,0,0,0,10,118
00134,0,0,0,0,0,0,0,57
00135,0,55,0,0,0,0,55,104
00136,0,48,0,0,0,0,48,100
00137,0,158,0,0,0,0,158,130
00138,0,386,0,0,0,0,386,154
00139,0,145,0,0,0,0,145,113
00140,0,511,0,0,0,0,511,164
00141,0,116,0,0,0,0,116,156
00142,0,604,0,0,0,0,604,202
00143,0,187,0,0,0,0,187,134
00144,0,2168,0,0,0,0,2168,245
00145,0,60,0,0,0,0,60,113
00146,0,1211,0,0,0,0,1211,214
00147,0,4,0,0,0,0,4,95
00148,0,629,0,0,0,0,629,179
00149,0,213,0,0,0,0,213,121
00150,0,84,0,0,0,0,84,91
00151,48,269,357,66,1151,29,298,418
00152,0,22,0,0,0,0,22,90
00153,24,234,40,128,84,8,242,219
00154,0,6,0,0,0,0,6,65
00155,0,86,0,0,0,0,86,161
00156,0,0,0,0,0,0,0,53
00157,0,438,0,0,0,0,438,173
00159,0,316,0,0,0,0,316,128
00161,0,0,0,0,0,0,0,61
00162,0,9,0,0,0,0,9,70
00163,0,31,0,0,0,0,31,92
00164,3,31,2,4,0,2,33,119
00165,0,125,0,0,0,0,125,98
00166,0,10,0,0,0,0,10,67
00167,12,451,19,7,88,3,454,209
00168,0,47,0,0,0,0,47,100
00169,22,170,16,21,45,12,182,175
00170,9,120,5,9,11,4,124,155
00171,12,61,23,18,33,7,68,137
00172,108,406,2650,472,3728,30,436,755
00173,120,338,243,477,764,31,369,1231
00174,1776,8510,15538,324538,45782,2702,11212,TIMEOUT
00175,0,216,0,0,0,0,216,115
00176,30,106,40,84,84,36,142,197
00177,0,357,0,0,0,0,357,139
00178,0,46,0,0,0,0,46,94
00179,0,25,0,0,0,0,25,80
00180,0,0,0,0,0,0,0,59
00181,0,0,0,0,0,0,0,60
00182,0,0,0,0,0,0,0,57
00183,0,0,0,0,0,0,0,56
00184,0,0,0,0,0,0,0,68
00185,0,0,0,0,0,0,0,60
00186,0,0,0,0,0,0,0,61
00187,0,0,0,0,0,0,0,45
00188,0,0,0,0,0,0,0,47
00189,0,7,0,0,0,0,7,75
00190,0,12,0,0,0,0,12,68
00191,0,0,0,0,0,0,0,52
00192,0,0,0,0,0,0,0,57
00193,0,116,0,0,0,0,116,147
00194,0,0,0,0,0,0,0,64
00195,0,155,0,0,0,0,155,110
00196,0,36,0,0,0,0,36,96
00197,0,80,0,0,0,0,80,81
00198,0,85,0,0,0,0,85,83
00199,0,0,0,0,0,0,0,68
00200,0,42,0,0,0,0,42,116
00201,0,25,0,0,0,0,25,81
00202,0,165,0,0,0,0,165,129
00203,0,21,0,0,0,0,21,112
00204,0,67,0,0,0,0,67,97
00205,0,5,0,0,0,0,5,297
00206,0,8,0,0,0,0,8,100
00207,0,8,0,0,0,0,8,120
00208,0,9,0,0,0,0,9,79
00209,18,27,2,0,20,0,27,140
00210,6,19,6,0,12,0,19,147
00211,0,106,0,0,0,0,106,128
00212,2,3,0,0,2,0,3,82
00213,2,3,0,0,2,0,3,81
00214,11,21,3,0,16,0,21,188
00215,7,10,6,0,13,0,10,102
00216,0,7,0,0,0,0,7,105
00217,1,8,0,0,1,0,8,82
00218,6,8,1,0,8,0,8,114
00219,0,18,0,0,0,0,18,72
00220,2,3,0,0,2,0,3,107
00221,1,16,1,0,2,0,16,132
00222,5,51,5,0,10,0,51,120
00223,4,8,2,0,6,0,8,121
00224,2,7,0,0,3,0,7,81
00225,0,3,0,0,0,0,3,90
00226,0,5,0,0,0,0,5,82
00227,0,6,0,0,0,0,6,75
00228,0,12,0,0,0,0,12,87
00229,2,36,3,2,6,0,36,140
00230,2,5,0,0,2,0,5,102
00231,0,4,0,0,0,0,4,78
00232,0,38,0,0,0,0,38,80
00233,1,4,0,0,1,0,4,113
00234,0,8,0,0,0,0,8,92
00235,6,18,0,0,10,0,18,92
00236,6,22,4,6,8,4,26,100
00237,1,2,0,0,1,0,2,81
00238,5,17,6,2,15,1,18,115
00239,0,215,0,0,0,0,215,134
00240,0,51,0,0,0,0,51,90
00241,1,28,4,2,6,1,29,120
00242,5,16,6,0,11,0,16,119
00243,0,83,0,0,0,0,83,88
00244,0,0,0,0,0,0,0,74
00245,0,0,0,0,0,0,0,45
00246,0,0,0,0,0,0,0,57
00247,0,0,0,0,0,0,0,54
00248,0,101,0,0,0,0,101,86
00249,0,97,0,0,0,0,97,96
00250,0,111,0,0,0,0,111,86
00251,0,104,0,0,0,0,104,101
00252,0,107,0,0,0,0,107,95
00253,0,103,0,0,0,0,103,110
00254,0,164,0,0,0,0,164,116
00255,0,17,0,0,0,0,17,77
00256,0,65,0,0,0,0,65,98
00257,0,0,0,0,0,0,0,55
00258,0,0,0,0,0,0,0,55
00259,0,6,0,0,0,0,6,86
00260,0,0,0,0,0,0,0,65
00261,0,1,0,0,0,0,1,62
00262,0,1,0,0,0,0,1,66
00263,0,0,0,0,0,0,0,56
00264,0,2,0,0,0,0,2,67
00265,0,0,0,0,0,0,0,59
00266,0,17,0,0,0,0,17,88
00267,4,7,0,0,4,0,7,88
00268,0,3,0,0,0,0,3,66
00269,0,72,0,0,0,0,72,82
00270,0,63,0,0,0,0,63,95
00271,0,65,0,0,0,0,65,84
00272,0,77,0,0,0,0,77,92
00273,0,71,0,0,0,0,71,96
00274,0,94,0,0,0,0,94,113
00275,0,127,0,0,0,0,127,109
00276,0,13,0,0,0,0,13,89
00277,0,101,0,0,0,0,101,93
00278,0,0,0,0,0,0,0,56
00279,26,168,22,14,58,12,180,175
00280,0,257,0,0,0,0,257,123
00281,13,371,236,127,321,19,390,252
00282,66,1019,2135,1067,2957,108,1127,845
00283,86,1128,2695,1421,3714,149,1275,1882
00284,84,1392,3195,1561,4459,146,1538,1189
00285,66179,178960,6079,17757,19899,218,179178,TIMEOUT
00286,13961,60901,42301,13961,150711,6409,67310,128581
00287,0,25,0,0,0,0,25,102
00288,0,84,0,0,0,0,84,90
00289,0,35,0,0,0,0,35,75
00290,7,146,22,32,38,5,151,172
00292,0,31,0,0,0,0,31,88
00293,16,2083,0,1,16,1,2084,292
00294,0,41,0,0,0,0,41,95
00295,0,42,0,0,0,0,42,80
00296,16,72,61,28,79,2,74,144
00297,0,71,0,0,0,0,71,124
00298,0,81,0,0,0,0,81,111
00299,0,9,0,0,0,0,9,69
00300,0,0,0,0,0,0,0,51
00301,3,134,1,3,3,2,136,141
00302,0,374,0,0,0,0,374,125
00303,0,361,0,0,0,0,361,135
00304,0,38,0,0,0,0,38,82
00305,0,20,0,0,0,0,20,105
00306,0,14,0,0,0,0,14,72
00307,0,0,0,0,0,0,0,58
00308,0,7,0,0,0,0,7,71
00309,0,83,0,0,0,0,83,94
00310,0,22,0,0,0,0,22,79
00311,0,22,0,0,0,0,22,67
00312,0,23,0,0,0,0,23,84
00313,0,0,0,0,0,0,0,45
00314,0,0,0,0,0,0,0,53
00315,0,9,0,0,0,0,9,77
00316,1,42,0,0,1,0,42,94
00317,0,0,0,0,0,0,0,50
00318,0,67,0,0,0,0,67,89
00319,13,245,46,32,138,7,252,205
00320,9,148,14,8,36,2,150,187
00321,0,15,0,0,0,0,15,81
00322,0,1697,0,0,0,0,1697,210
00323,0,12,0,0,0,0,12,72
00324,0,48,0,0,0,0,48,118
00325,0,1,0,0,0,0,1,93
00326,0,0,0,0,0,0,0,50
00327,0,0,0,0,0,0,0,55
00328,0,51,0,0,0,0,51,83
00329,0,16,0,0,0,0,16,591
00330,0,3,0,0,0,0,3,66
00331,0,9,0,0,0,0,9,75
00332,9,228,10,9,24,2,230,211
00333,5,66,6,5,11,1,67,104
00334,9,228,10,9,24,2,230,154
00335,0,33,0,0,0,0,33,86
00336,9,228,10,9,24,2,230,163
00337,0,27,0,0,0,0,27,83
00338,9,228,10,9,24,2,230,170
00339,4,93,4,4,9,1,94,156
00340,9,228,10,9,24,2,230,165
00341,2,33,1,3,3,3,36,102
00342,0,11,0,0,0,0,11,100
00343,4,97,27,4,89,3,100,166
00344,13,245,46,32,138,7,252,195
00345,13,245,46,32,138,7,252,207
00346,9,148,14,8,36,2,150,169
00347,8,114,26,33,48,12,126,141
00348,13,179,42,49,74,20,199,183
00349,8,114,26,33,48,12,126,169
00350,942,5215,49499,98938,69616,2393,7608,67523
00352,221,3698,19360,81355,2895,18623,22321,122252
00353,221,3677,19360,81355,2895,18623,22300,127579
00354,1501,7648,92809,172945,252024,19049,26697,247357
00355,0,131,0,0,0,0,131,132
00356,1719,5339,34,0,5217,0,5339,2262
00357,1794,5569,47,0,5753,0,5569,2446
00358,101,469,46,0,914,0,469,392
00359,515,1211,0,0,1249,0,1211,593
00360,1059,3734,39,0,5560,0,3734,2076
00361,0,326,0,0,0,0,326,174
00362,0,57,0,0,0,0,57,98
00363,0,70,0,0,0,0,70,112
00364,0,37,0,0,0,0,37,103
00365,0,38,0,0,0,0,38,93
00366,40,176,7,0,224,0,176,191
00367,40,176,7,0,224,0,176,227
00368,6657,38942,15550,0,83505,0,38942,44743
00369,10978,61875,35588,0,161190,0,61875,125605
00370,12070,80519,38309,0,174281,0,80519,152997
00371,7464,42686,21352,136615,95756,618,43304,TIMEOUT
00372,557,2191,908,36421,1114,708,2899,5952
00373,668,2633,1031,58622,1336,831,3464,13141
00374,8270,46760,23594,111648,104583,877,47637,TIMEOUT
00375,12632,70721,43347,82310,182415,605,71326,TIMEOUT
00376,694,2674,7720,61813,1392,7642,10316,21266
00377,570,2146,6865,44538,1142,6859,9005,10603
00378,21423,101051,74079,114030,327582,0,101051,TIMEOUT
00379,38615,167883,67957,0,289752,0,167883,TIMEOUT
00380,3141,12282,922,1431236,6282,884,13166,TIMEOUT
00381,3216,12485,22,1305569,5126,0,12485,TIMEOUT
00382,8378,64037,2388,481438,9780,0,64037,TIMEOUT
00383,13719,93285,4273,327717,13589,0,93285,TIMEOUT
00384,732,2012,831,14747,2784,826,2838,4605
00385,829,2231,1514,17766,3264,1335,3565,6746
00386,7559,43688,16069,74968,87658,143,43831,449631
00387,12025,68370,7392,107789,36427,0,68370,TIMEOUT
00388,106,424,138,2972,212,138,562,1251
00389,100,400,100,4168,200,100,500,848
00390,7029,40497,702,157604,3725,0,40497,TIMEOUT
00391,11279,63518,869,138904,3391,0,63518,TIMEOUT
00392,608,2429,7,211722,802,0,2429,TIMEOUT
00393,776,3104,13,236680,620,0,3104,TIMEOUT
00394,9071,49335,5833,242792,29648,0,49335,TIMEOUT
00395,21802,103750,467,148619,1730,0,103750,TIMEOUT
00396,597,2347,1244,74699,1194,1189,3536,20937
00397,1494,5910,7296,499856,2990,7249,13159,420508
00398,7419,42534,22818,136586,96705,824,43358,TIMEOUT
00399,512,2015,658,32679,1024,612,2627,5378
00400,7999,45905,22038,109365,101814,688,46593,TIMEOUT
00401,423,1632,856,28186,846,854,2486,6062
00402,1627,5484,63,0,4869,0,5484,2196
00403,2479,8852,136,0,7802,0,8852,3453
00404,2,49,0,0,10,0,49,106
00405,4,57,0,0,22,0,57,188
00406,2,96,0,0,13,0,96,108
00407,4,105,0,0,27,0,105,114
00408,0,10,0,0,0,0,10,68
00409,0,10,0,0,0,0,10,125
00410,476,2282,50954,19192,65232,327,2609,14214
00411,250,1699,128,0,2370,0,1699,604
00412,919,5370,2296,0,11183,0,5370,2085
00413,1085,6795,2720,0,13035,0,6795,2999
00414,25,100,27,652,50,27,127,323
00415,7752,55490,18447,25446,96824,198,55688,113529
00416,12269,81188,39077,46352,176802,227,81415,281424
00417,176,695,170,22961,352,170,865,2732
00418,202,799,198,39202,404,198,997,4816
00419,1496,7462,6931,268398,17696,0,7462,TIMEOUT
00420,1480,8129,11102,172309,23347,1208,9337,470380
00421,716,2705,4607,150904,2694,3985,6690,277989
00422,420,1512,965,44727,1885,682,2194,15269
00423,619,1952,28,0,2459,0,1952,791
00424,728,2919,1161,56703,5024,714,3633,65512
00425,11625,50000,69249,0,306093,0,50000,170885
00426,24421,93733,105326,0,453829,0,93733,TIMEOUT
00427,261,1294,948,1324,3243,310,1604,1797
00428,0,0,0,0,0,0,0,47
00429,0,0,0,0,0,0,0,51
00430,359,896,40,151,1233,1,897,483
00431,359,896,40,151,1233,1,897,413
00432,238,613,0,0,1112,0,613,362
00433,242,621,0,0,1128,0,621,356
00434,0,21034,0,0,0,0,21034,777
00435,1,9083,0,0,2,0,9083,423
00436,2308,28630,492,280380,2364,0,28630,TIMEOUT
00437,44247,179398,55,71064,474,0,179398,TIMEOUT
00438,1512,6048,10,387072,512,0,6048,TIMEOUT
00439,0,0,0,0,0,0,0,73
00440,0,0,0,0,0,0,0,74
00441,0,0,0,0,0,0,0,43
00442,0,0,0,0,0,0,0,72
00443,13730,27460,0,0,27460,0,27460,42136
00444,13730,27460,0,0,27460,0,27460,36159
00445,120,1462,16,0,739,0,1462,387
00446,164,1987,170,3536,1022,133,2120,2600
00447,164,1987,170,3536,1022,133,2120,2571
00448,24847,99100,117300,0,468625,0,99100,TIMEOUT
00449,207,2427,413,4838,1796,237,2664,3463
00450,341,3554,1512,3451,4098,347,3901,2614
00451,2257,7376,647,0,17115,0,7376,3824
00452,3163,10442,1271,0,27305,0,10442,7032
00453,0,157,0,0,0,0,157,110
00454,69,485,3065,7826,207,3065,3550,3565
00455,0,990,0,0,0,0,990,183
00456,0,990,0,0,0,0,990,197
00457,80,1764,80,0,700,0,1764,338
00458,80,1764,80,0,700,0,1764,318
00459,4013,14926,4541,36972,35521,436,15362,93464
00460,9023,28428,15367,1410,126924,682,29110,52860
00461,9023,28428,15367,1410,126924,682,29110,51636
00462,9433,32301,440,302569,2932,0,32301,TIMEOUT
00463,9433,29205,219,267600,2378,0,29205,TIMEOUT
00464,229,464,0,0,458,0,464,340
00465,282,696,0,0,1353,0,696,429
00466,0,6603,0,0,0,0,6603,409
00467,0,6603,0,0,0,0,6603,452
00468,5,730,0,0,35,0,730,190
00469,53,984,0,0,303,0,984,250
00470,44414,163974,21909,0,346969,0,163974,TIMEOUT
00471,42734,164445,0,0,163026,0,164445,TIMEOUT
00472,44414,163974,21956,0,347698,0,163974,TIMEOUT
00473,42734,164445,0,0,164220,0,164445,TIMEOUT
00474,16,104,3,0,75,0,104,177
00475,22,127,23,0,133,0,127,203
00476,1834,6355,6654,338024,5521,2721,9076,399056
00477,156743,324092,0,0,31456,0,324092,TIMEOUT
00478,0,937,0,0,0,0,937,193
00479,323,1210,10659,8294,22094,149,1359,5257
00480,327,1315,11035,8112,23131,91,1406,5687
00481,0,0,0,0,0,0,0,60
00482,0,0,0,0,0,0,0,77
00483,29022,172281,448,46646,2704,0,172281,TIMEOUT
00484,37999,177909,65546,0,280629,0,177909,TIMEOUT
00485,2593,10477,2194,1435285,5239,2190,12667,TIMEOUT
00486,7777,62534,2283,421436,9483,0,62534,TIMEOUT
00487,13015,91549,4298,371382,13682,0,91549,TIMEOUT
00488,7777,62521,2338,452666,9643,0,62521,TIMEOUT
00489,9507,71459,2480,439369,9928,0,71459,TIMEOUT
00490,0,0,0,0,0,0,0,54
00491,0,0,0,0,0,0,0,52
00492,0,0,0,0,0,0,0,50
00493,0,76,0,0,0,0,76,102
00494,2335,4670,0,0,4670,0,4670,2120
00495,2335,4670,0,0,4670,0,4670,3235
00496,10238,23696,2868,0,61145,0,23696,18754
00497,8316,16655,0,0,16682,0,16655,16722
00498,8316,16655,0,0,16682,0,16655,13940
00499,0,13044,0,0,0,0,13044,776
00500,1621,5230,24,331113,1844,0,5230,TIMEOUT
00501,0,0,0,0,0,0,0,100
00502,1878,5680,125,1408,14357,3,5683,4629
00503,0,258,0,0,0,0,258,140
00504,48,732,134,499,463,43,775,419
00505,9,169,0,0,27,0,169,145
00506,175,1164,1988,2875,4127,196,1360,2015
00507,294,1778,3988,4740,7447,382,2160,3682
00508,50,357,120,49,497,23,380,303
00509,0,0,0,0,0,0,0,50
00510,0,0,0,0,0,0,0,96
00511,345,975,1958,1788,3284,156,1131,1807
00512,458,1222,2361,984,7052,257,1479,1370
00513,38,385,8,0,292,0,385,254
00514,38,385,8,0,292,0,385,282
00515,870,4106,582,0,5855,0,4106,1438
00516,0,7989,0,0,0,0,7989,382
00517,0,11177,0,0,0,0,11177,509
00518,11035,31433,0,420499,993,0,31433,TIMEOUT
00519,73,239,0,0,154,0,239,278
00520,76,243,0,0,160,0,243,254
00521,7276,18192,0,0,21816,0,18192,11880
00522,4233,8635,0,0,8871,0,8635,5432
00523,4233,8635,0,0,8871,0,8635,5107
00524,0,0,0,0,0,0,0,77
00525,0,0,0,0,0,0,0,70
00526,193,666,69,13,1075,8,674,581
00527,502,1008,0,0,1004,0,1008,545
00528,0,0,0,0,0,0,0,55
00529,0,0,0,0,0,0,0,64
00530,3,10615,0,0,26,0,10615,649
00531,7,11853,1,0,56,0,11853,1113
00532,11943,61931,71117,39884,312244,363,62294,248627
00533,32907,126876,87727,0,376738,0,126876,TIMEOUT
00534,315,1260,316,38976,630,315,1575,5076
00535,8479,21579,7,424682,2076,0,21579,TIMEOUT
00536,6762,49962,15996,222727,84587,236,50198,496623
00537,11089,74139,21203,209345,102504,0,74139,TIMEOUT
00538,102,408,102,3716,204,102,510,1777
00539,104,416,106,3824,208,106,522,1692
00540,1654,16573,3137,240272,11237,997,17569,527412
00541,9133,45351,730,256341,2740,0,45351,TIMEOUT
00542,9,36,9,90,18,9,45,202
00543,9,36,9,90,18,9,45,173
00544,5972,15215,957,0,44220,0,15215,30756
00545,6276,15903,1004,0,46403,0,15903,28304
00546,1952,4679,22,0,7846,0,4679,3093
00547,1952,4684,22,0,7850,0,4684,2232
00548,93,4547,0,0,779,0,4547,496
00549,0,458,0,0,0,0,458,157
00550,3,859,1,0,20,0,859,238
00551,0,0,0,0,0,0,0,63
00552,0,0,0,0,0,0,0,82
00553,50453,191239,1397,33632,12029,322,191561,TIMEOUT
00554,74233,255333,2148,25961,8531,257,255590,TIMEOUT
00555,133,1259,318,5697,522,189,1448,1547
00556,499,2665,6244,6287,10284,419,3084,3474
00558,0,0,0,0,0,0,0,52
00559,0,0,0,0,0,0,0,45
00560,9,148,22,59,119,10,158,200
00561,107,876,494,1295,1268,214,1090,754
00562,57,824,0,0,316,0,824,214
00563,75,1133,6,0,455,0,1133,255
00564,0,0,0,0,0,0,0,74
00565,0,0,0,0,0,0,0,44
00566,2505,54952,9787,2286,53764,54,55006,30003
00567,0,516,0,0,0,0,516,200
00568,0,516,0,0,0,0,516,131
00569,915,3531,1172,69462,6145,805,4336,108861
00570,38,1178,12,0,246,0,1178,220
00571,39,1435,11,0,310,0,1435,256
00572,19594,96682,84844,2451,393090,0,96682,TIMEOUT
00573,36864,165339,60653,0,258727,0,165339,TIMEOUT
00574,478,1692,2045,93751,964,2040,3732,27251
00575,479,1658,1866,91224,1286,1863,3521,26505
00576,26,118,91,26,350,24,142,254
00577,15,46,0,0,45,0,46,135
00578,619,1952,28,0,2459,0,1952,968
00579,728,2919,1161,56703,5024,714,3633,74840
00580,8,288,0,0,34,0,288,197
00581,5,326,0,0,26,0,326,250
00582,154,930,86,2216,1040,54,984,2675
00583,0,0,0,0,0,0,0,124
00584,0,0,0,0,0,0,0,94
00585,0,0,0,0,0,0,0,92
00586,0,0,0,0,0,0,0,99
00587,0,0,0,0,0,0,0,104
00588,0,0,0,0,0,0,0,104
00589,112,1163,0,0,593,0,1163,457
00590,14,625,298,74,859,7,632,1750
00591,69,2667,45,0,470,0,2667,330
00592,106,3626,257,0,1414,0,3626,776
00593,192,2433,0,0,799,0,2433,395
00594,177,2338,0,0,931,0,2338,386
00595,219,3141,19358,81355,1790,18623,21764,148575
00596,181,2384,0,0,1116,0,2384,447
00597,223,3188,19358,81355,2017,18623,21811,148795
00598,4,9,0,0,8,0,9,165
00599,4,9,0,0,8,0,9,143
00600,177,2337,0,0,931,0,2337,886
00601,0,0,0,0,0,0,0,89
00602,0,0,0,0,0,0,0,76
00603,0,20,0,0,0,0,20,106
00604,0,32,0,0,0,0,32,106
00605,84,818,53,0,663,0,818,444
00606,84,818,53,0,663,0,818,384
00607,0,0,0,0,0,0,0,99
00608,0,0,0,0,0,0,0,74
00609,0,202,0,0,0,0,202,174
00610,0,81,0,0,0,0,81,159
00611,0,24,0,0,0,0,24,122
00612,0,81,0,0,0,0,81,191
00613,0,94,0,0,0,0,94,206
00614,0,24,0,0,0,0,24,112
00615,0,24,0,0,0,0,24,172
00616,0,64,0,0,0,0,64,188
00617,0,63,0,0,0,0,63,174
00618,0,44,0,0,0,0,44,113
00619,0,31,0,0,0,0,31,105
00620,0,58,0,0,0,0,58,90
00621,0,70,0,0,0,0,70,88
00622,0,38,0,0,0,0,38,106
00623,0,38,0,0,0,0,38,85
00624,98,1099,748,182,2250,29,1128,506
00625,0,0,0,0,0,0,0,65
00626,500,2931,672,27549,3950,447,3378,18132
00627,572,3365,41,0,4529,0,3365,1499
00628,500,2931,672,27549,3950,447,3378,17853
00629,572,3365,41,0,4529,0,3365,2024
00630,500,2931,672,27549,3950,447,3378,14726
00631,572,3596,847,34857,4593,558,4154,24991
00632,500,2895,671,30638,3944,478,3373,18545
00633,572,3596,847,34857,4593,558,4154,22728
00634,0,0,0,0,0,0,0,63
00635,0,0,0,0,0,0,0,66
00636,1617,5016,5476,2278,18052,352,5368,4527
00637,92,365,217,1513,345,103,468,670
00638,124,452,347,2442,442,167,619,1162
00639,353,960,0,0,962,0,960,460
00640,408,1210,24,0,1214,0,1210,436
00641,0,0,0,0,0,0,0,54
00642,0,0,0,0,0,0,0,90
00643,0,456,0,0,0,0,456,175
00644,0,638,0,0,0,0,638,184
00645,2091,5776,35,0,11105,0,5776,2641
00646,2532,7365,232,0,14722,0,7365,3733
00647,0,36500,0,0,0,0,36500,1120
