NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,EVOL_TIME,SUMB_TIME,TIME
00077,0,4,0,0,0,0,4,0,0,72
00078,43,715,33,376,203,363,1078,19,30,217
00079,2,29,0,0,0,0,29,1,0,96
00080,0,26,0,0,0,0,26,0,0,83
00081,93,679,46,93,1,47,726,7,6,180
00082,356,263,68,13,520,8,271,28,20,240
00083,0,15,0,0,0,0,15,0,0,78
00084,0,4,0,0,0,0,4,0,0,72
00085,0,2,0,0,0,0,2,0,0,71
00086,0,0,0,0,0,0,0,0,0,50
00087,0,77,0,0,0,0,77,0,0,88
00088,0,105,0,0,0,0,105,0,0,96
00089,0,87,0,0,0,0,87,0,0,89
00090,0,66,0,0,0,0,66,0,0,85
00091,0,13,0,0,0,0,13,0,0,74
00092,0,32,0,0,0,0,32,0,0,79
00093,0,216,0,0,0,0,216,0,0,113
00094,17,138,6,17,15,14,152,4,5,132
00095,0,63,0,0,0,0,63,0,0,84
00096,0,0,0,0,0,0,0,0,0,50
00097,0,0,0,0,0,0,0,0,0,50
00098,0,0,0,0,0,0,0,0,0,50
00099,0,0,0,0,0,0,0,0,0,51
00100,0,0,0,0,0,0,0,0,0,50
00101,0,0,0,0,0,0,0,0,0,49
00102,0,0,0,0,0,0,0,0,0,50
00103,0,259,0,0,0,0,259,0,0,116
00104,0,1123,0,0,0,0,1123,0,0,162
00105,0,11,0,0,0,0,11,0,0,76
00106,4,43,4,4,4,2,45,2,3,105
00107,0,22,0,0,0,0,22,0,0,78
00108,0,16,0,0,0,0,16,0,0,78
00109,0,83,0,0,0,0,83,0,0,87
00110,317,244,57,12,443,7,251,20,20,225
00111,0,43,0,0,0,0,43,0,0,81
00112,20,113,23,48,26,16,129,7,9,144
00113,12,24,0,0,0,0,24,2,0,99
00114,42,25,67,246,70,60,85,28,34,186
00115,0,216,0,0,0,0,216,0,0,110
00116,13,30,6,31,5,21,51,17,7,127
00117,6858,4826,19723,250994,52778,3810,8636,3157,12378,17378
00118,39,89,82,122,84,29,118,19,22,172
00119,0,3,0,0,0,0,3,0,0,73
00120,17,53,23,28,21,5,58,8,8,134
00121,0,0,0,0,0,0,0,0,0,49
00122,0,2,0,0,0,0,2,0,0,69
00123,0,0,0,0,0,0,0,0,0,51
00124,0,0,0,0,0,0,0,0,0,51
00125,0,0,0,0,0,0,0,0,0,50
00126,0,0,0,0,0,0,0,0,0,50
00127,0,0,0,0,0,0,0,0,0,52
00128,0,1,0,0,0,0,1,0,0,73
00129,0,13,0,0,0,0,13,0,0,73
00130,0,3,0,0,0,0,3,0,0,75
00131,0,0,0,0,0,0,0,0,0,48
00132,0,18,0,0,0,0,18,0,0,80
00133,0,10,0,0,0,0,10,0,0,74
00134,0,0,0,0,0,0,0,0,0,48
00135,0,55,0,0,0,0,55,0,0,87
00136,0,48,0,0,0,0,48,0,0,86
00137,0,158,0,0,0,0,158,0,0,107
00138,0,386,0,0,0,0,386,0,0,123
00139,0,145,0,0,0,0,145,0,0,102
00140,0,511,0,0,0,0,511,0,0,140
00141,0,116,0,0,0,0,116,0,0,97
00142,0,604,0,0,0,0,604,0,0,136
00143,0,187,0,0,0,0,187,0,0,116
00144,0,2168,0,0,0,0,2168,0,0,205
00145,0,60,0,0,0,0,60,0,0,87
00146,0,1211,0,0,0,0,1211,0,0,171
00147,0,4,0,0,0,0,4,0,0,69
00148,0,629,0,0,0,0,629,0,0,140
00149,0,213,0,0,0,0,213,0,0,117
00150,0,84,0,0,0,0,84,0,0,89
00151,51,263,122,66,775,29,292,58,39,263
00152,0,22,0,0,0,0,22,0,0,77
00153,48,186,8,128,2,8,194,12,14,165
00154,0,6,0,0,0,0,6,0,0,72
00155,0,86,0,0,0,0,86,0,0,87
00156,0,0,0,0,0,0,0,0,0,48
00157,0,438,0,0,0,0,438,0,0,122
00159,0,316,0,0,0,0,316,0,0,120
00161,0,0,0,0,0,0,0,0,0,51
00162,0,9,0,0,0,0,9,0,0,73
00163,0,31,0,0,0,0,31,0,0,78
00164,3,31,2,4,0,2,33,1,2,91
00165,0,125,0,0,0,0,125,0,0,95
00166,0,10,0,0,0,0,10,0,0,73
00167,12,451,19,7,76,3,454,5,12,161
00168,0,47,0,0,0,0,47,0,0,83
00169,23,168,16,21,24,12,180,5,6,139
00170,9,120,5,9,3,4,124,3,3,134
00171,12,61,18,18,17,7,68,5,5,126
00172,216,190,2650,472,3404,30,220,116,78,402
00173,240,98,240,477,401,31,129,42,34,257
00174,4884,3626,56353,1228994,35589,4861,8487,13302,162475,181192
00175,0,216,0,0,0,0,216,0,0,121
00176,50,70,40,84,41,36,106,13,15,155
00177,0,357,0,0,0,0,357,0,0,116
00178,0,46,0,0,0,0,46,0,0,82
00179,0,25,0,0,0,0,25,0,0,78
00180,0,0,0,0,0,0,0,0,0,50
00181,0,0,0,0,0,0,0,0,0,49
00182,0,0,0,0,0,0,0,0,0,51
00183,0,0,0,0,0,0,0,0,0,51
00184,0,0,0,0,0,0,0,0,0,48
00185,0,0,0,0,0,0,0,0,0,51
00186,0,0,0,0,0,0,0,0,0,51
00187,0,0,0,0,0,0,0,0,0,51
00188,0,0,0,0,0,0,0,0,0,49
00189,0,7,0,0,0,0,7,0,0,73
00190,0,12,0,0,0,0,12,0,0,74
00191,0,0,0,0,0,0,0,0,0,48
00192,0,0,0,0,0,0,0,0,0,50
00193,0,116,0,0,0,0,116,0,0,93
00194,0,0,0,0,0,0,0,0,0,49
00195,0,155,0,0,0,0,155,0,0,106
00196,0,36,0,0,0,0,36,0,0,81
00197,0,80,0,0,0,0,80,0,0,88
00198,0,85,0,0,0,0,85,0,0,93
00199,0,0,0,0,0,0,0,0,0,48
00200,0,42,0,0,0,0,42,0,0,87
00201,0,25,0,0,0,0,25,0,0,82
00202,0,165,0,0,0,0,165,0,0,107
00203,0,21,0,0,0,0,21,0,0,75
00204,0,67,0,0,0,0,67,0,0,86
00205,0,5,0,0,0,0,5,0,0,75
00206,0,8,0,0,0,0,8,0,0,75
00207,0,8,0,0,0,0,8,0,0,74
00208,0,9,0,0,0,0,9,0,0,74
00209,18,27,0,0,0,0,27,6,0,116
00210,6,19,6,0,10,0,19,3,3,99
00211,0,106,0,0,0,0,106,0,0,91
00212,2,3,0,0,0,0,3,1,0,91
00213,2,3,0,0,0,0,3,1,0,88
00214,11,21,0,0,3,0,21,3,3,103
00215,7,10,0,0,2,0,10,3,2,100
00216,0,7,0,0,0,0,7,0,0,73
00217,1,8,0,0,0,0,8,1,0,88
00218,6,8,1,0,3,0,8,2,2,100
00219,0,18,0,0,0,0,18,0,0,74
00220,2,3,0,0,0,0,3,1,0,87
00221,1,16,1,0,2,0,16,1,2,89
00222,5,51,3,0,5,0,51,2,3,116
00223,4,8,0,0,0,0,8,2,0,93
00224,2,7,0,0,1,0,7,1,4,94
00225,0,3,0,0,0,0,3,0,0,74
00226,0,5,0,0,0,0,5,0,0,73
00227,0,6,0,0,0,0,6,0,0,74
00228,0,12,0,0,0,0,12,0,0,76
00229,2,36,3,2,3,0,36,2,2,105
00230,2,5,0,0,0,0,5,1,0,95
00231,0,4,0,0,0,0,4,0,0,71
00232,0,38,0,0,0,0,38,0,0,82
00233,1,3,0,0,0,0,3,0,0,88
00234,0,8,0,0,0,0,8,0,0,74
00235,6,18,0,0,2,0,18,2,2,102
00236,6,22,2,6,0,4,26,2,3,101
00237,1,2,0,0,0,0,2,0,0,86
00238,5,14,6,2,10,1,15,3,3,101
00239,0,215,0,0,0,0,215,0,0,113
00240,0,51,0,0,0,0,51,0,0,85
00241,1,28,3,2,4,1,29,2,3,98
00242,5,16,0,0,0,0,16,2,0,102
00243,0,83,0,0,0,0,83,0,0,88
00244,0,0,0,0,0,0,0,0,0,49
00245,0,0,0,0,0,0,0,0,0,51
00246,0,0,0,0,0,0,0,0,0,50
00247,0,0,0,0,0,0,0,0,0,52
00248,0,101,0,0,0,0,101,0,0,90
00249,0,97,0,0,0,0,97,0,0,90
00250,0,111,0,0,0,0,111,0,0,97
00251,0,104,0,0,0,0,104,0,0,88
00252,0,107,0,0,0,0,107,0,0,94
00253,0,103,0,0,0,0,103,0,0,91
00254,0,164,0,0,0,0,164,0,0,108
00255,0,17,0,0,0,0,17,0,0,79
00256,0,65,0,0,0,0,65,0,0,87
00257,0,0,0,0,0,0,0,0,0,50
00258,0,0,0,0,0,0,0,0,0,51
00259,0,6,0,0,0,0,6,0,0,71
00260,0,0,0,0,0,0,0,0,0,50
00261,0,1,0,0,0,0,1,0,0,71
00262,0,1,0,0,0,0,1,0,0,71
00263,0,0,0,0,0,0,0,0,0,50
00264,0,2,0,0,0,0,2,0,0,69
00265,0,0,0,0,0,0,0,0,0,51
00266,0,17,0,0,0,0,17,0,0,76
00267,4,7,0,0,0,0,7,1,0,90
00268,0,3,0,0,0,0,3,0,0,76
00269,0,72,0,0,0,0,72,0,0,87
00270,0,63,0,0,0,0,63,0,0,87
00271,0,65,0,0,0,0,65,0,0,91
00272,0,77,0,0,0,0,77,0,0,88
00273,0,71,0,0,0,0,71,0,0,85
00274,0,94,0,0,0,0,94,0,0,93
00275,0,127,0,0,0,0,127,0,0,94
00276,0,13,0,0,0,0,13,0,0,72
00277,0,101,0,0,0,0,101,0,0,92
00278,0,0,0,0,0,0,0,0,0,53
00279,26,168,13,14,30,12,180,4,5,135
00280,0,257,0,0,0,0,257,0,0,117
00281,26,345,223,127,271,19,364,26,16,199
00282,137,883,2136,1067,2821,108,991,106,78,402
00283,173,960,2695,1423,3546,149,1107,144,85,471
00284,175,1222,3192,1562,4286,146,1368,137,142,517
00285,132358,46602,1924239,1977307,2892264,27547,74141,37864,533917,595597
00286,27922,32979,12352,13961,78879,6409,39388,1054,1525,5948
00287,0,25,0,0,0,0,25,0,0,77
00288,0,84,0,0,0,0,84,0,0,92
00289,0,35,0,0,0,0,35,0,0,83
00290,12,136,22,32,28,5,141,6,8,139
00292,0,31,0,0,0,0,31,0,0,80
00293,16,2083,0,1,0,1,2084,1,2,234
00294,0,41,0,0,0,0,41,0,0,84
00295,0,42,0,0,0,0,42,0,0,81
00296,19,66,54,28,54,2,68,9,8,140
00297,0,71,0,0,0,0,71,0,0,85
00298,0,81,0,0,0,0,81,0,0,89
00299,0,9,0,0,0,0,9,0,0,73
00300,0,0,0,0,0,0,0,0,0,50
00301,3,129,1,3,0,2,131,1,3,144
00302,0,374,0,0,0,0,374,0,0,127
00303,0,361,0,0,0,0,361,0,0,118
00304,0,38,0,0,0,0,38,0,0,82
00305,0,20,0,0,0,0,20,0,0,76
00306,0,14,0,0,0,0,14,0,0,75
00307,0,0,0,0,0,0,0,0,0,48
00308,0,7,0,0,0,0,7,0,0,72
00309,0,83,0,0,0,0,83,0,0,92
00310,0,22,0,0,0,0,22,0,0,80
00311,0,22,0,0,0,0,22,0,0,75
00312,0,23,0,0,0,0,23,0,0,82
00313,0,0,0,0,0,0,0,0,0,49
00314,0,0,0,0,0,0,0,0,0,49
00315,0,9,0,0,0,0,9,0,0,72
00316,1,42,0,0,0,0,42,0,0,99
00317,0,0,0,0,0,0,0,0,0,51
00318,0,67,0,0,0,0,67,0,0,85
00319,188,243,1167,1369,744,347,564,81,71,340
00320,125,146,751,917,267,218,338,50,70,283
00321,0,15,0,0,0,0,15,0,0,76
00322,0,1697,0,0,0,0,1697,0,0,176
00323,0,12,0,0,0,0,12,0,0,72
00324,0,48,0,0,0,0,48,0,0,85
00325,0,1,0,0,0,0,1,0,0,75
00326,0,0,0,0,0,0,0,0,0,48
00327,0,0,0,0,0,0,0,0,0,52
00328,0,51,0,0,0,0,51,0,0,84
00329,0,16,0,0,0,0,16,0,0,75
00330,0,3,0,0,0,0,3,0,0,71
00331,0,9,0,0,0,0,9,0,0,77
00332,9,228,10,9,13,2,230,2,3,132
00333,5,66,6,5,6,1,67,2,3,117
00334,9,228,10,9,13,2,230,2,4,141
00335,0,33,0,0,0,0,33,0,0,80
00336,9,228,10,9,13,2,230,2,4,142
00337,0,27,0,0,0,0,27,0,0,79
00338,9,228,10,9,13,2,230,2,3,137
00339,4,93,4,4,5,1,94,1,3,119
00340,9,228,10,9,13,2,230,2,3,135
00341,2,33,1,3,3,3,36,1,2,91
00342,0,11,0,0,0,0,11,0,0,74
00343,4,97,27,4,82,3,100,9,10,139
00344,188,243,1167,1369,744,347,564,76,90,345
00345,188,243,1167,1369,744,347,564,74,90,357
00346,125,146,751,917,267,218,338,54,65,282
00347,16,98,26,33,29,12,110,7,8,135
00348,30,159,48,120,66,80,239,14,20,176
00349,16,98,26,33,29,12,110,7,9,143
00350,2209,3018,56951,104489,71897,2393,5411,1929,4765,7760
00352,442,3256,19360,81355,2232,18623,21879,1110,3336,5170
00353,442,3235,19360,81355,2232,18623,21858,1091,3381,5216
00354,3001,4648,92821,172945,247543,19049,23697,3719,12790,18755
00355,0,131,0,0,0,0,131,0,0,101
00356,3438,1901,6,0,899,0,1901,30,29,486
00357,3588,1981,6,0,1230,0,1981,45,36,534
00358,202,267,46,0,611,0,267,24,25,221
00359,1030,181,0,0,34,0,181,9,5,219
00360,2118,1616,32,0,2376,0,1616,93,54,529
00361,0,326,0,0,0,0,326,0,0,120
00362,0,57,0,0,0,0,57,0,0,82
00363,0,70,0,0,0,0,70,0,0,88
00364,0,37,0,0,0,0,37,0,0,79
00365,0,38,0,0,0,0,38,0,0,81
00366,80,96,7,0,100,0,96,9,11,152
00367,80,96,7,0,100,0,96,9,9,152
00368,13314,25628,11825,0,57630,0,25628,560,970,3702
00369,21956,39919,27304,0,116213,0,39919,1084,1691,5868
00370,24140,56379,28944,0,124947,0,56379,1085,2071,6774
00371,14928,27758,24862,219513,81486,1149,28907,2552,23973,29666
00372,1114,1077,908,36421,0,708,1785,708,4477,5808
00373,1336,1297,1031,58622,0,831,2128,952,11622,13346
00374,16540,30220,194357,1266231,108896,7944,38164,10940,148676,165519
00375,25264,45457,292492,1952395,194359,6999,52456,17185,230032,256055
00376,1388,1286,7720,61813,4,7642,8928,1029,7132,8915
00377,1140,1006,6865,44538,2,6859,7865,772,5267,6684
00378,42846,58205,119215,2429008,445070,1799,60004,28498,557084,TIMEOUT
00379,77230,90653,237329,1959471,880605,515,91168,27372,555295,TIMEOUT
00380,6282,6000,22,1320926,0,0,6000,17129,575966,TIMEOUT
00381,6432,6053,25,1470200,0,0,6053,19584,573868,TIMEOUT
00382,16756,47281,16274,3904017,51452,0,47281,53927,520207,TIMEOUT
00383,27438,65847,25707,4351017,68752,0,65847,59624,510829,TIMEOUT
00384,1464,548,831,14747,961,826,1374,505,946,1894
00385,1658,573,1514,17766,1180,1335,1907,540,1049,2074
00386,15118,28570,16072,74968,69798,143,28713,1477,5383,9615
00387,24050,44320,48474,472541,121282,19451,63771,7112,66585,79303
00388,212,212,138,2972,0,138,350,130,346,695
00389,200,200,100,4168,0,100,300,162,663,1043
00390,14058,26439,50487,2322025,62144,15252,41691,31768,462761,511910
00391,22558,40960,12122,2328000,51329,0,40960,29269,557581,TIMEOUT
00392,1216,1213,8924,341523,52,8885,10098,4701,437630,445240
00393,1552,1552,13,506728,41,0,1552,6737,591854,TIMEOUT
00394,18142,31193,30132,1206815,83575,2675,33867,14884,275739,299648
00395,43604,60146,8116,1691657,23289,0,60146,20280,567350,TIMEOUT
00396,1194,1153,1244,74699,0,1189,2342,1358,14258,16590
00397,2988,2922,7296,499856,2,7249,10171,7036,189934,201316
00398,14838,27696,23893,191443,80522,982,28678,2174,17284,22402
00399,1024,991,658,32679,0,612,1603,549,3633,4752
00400,15998,29907,18511,196144,71784,1080,30987,2333,19636,25232
00401,846,786,856,28186,0,854,1640,658,3496,4607
00402,3254,2230,44,0,784,0,2230,30,24,505
00403,4958,3894,94,0,1426,0,3894,47,43,693
00404,4,45,0,0,4,0,45,1,2,105
00405,8,49,0,0,10,0,49,2,3,105
00406,4,92,0,0,6,0,92,1,2,122
00407,8,97,0,0,14,0,97,2,3,120
00408,0,10,0,0,0,0,10,0,0,78
00409,0,10,0,0,0,0,10,0,0,73
00410,948,1338,51085,19859,59637,327,1665,905,1338,2778
00411,500,1199,126,0,1627,0,1199,47,40,320
00412,1838,3532,1487,0,7617,0,3532,146,124,733
00413,2170,4625,1639,0,8699,0,4625,155,174,836
00414,50,50,27,652,0,27,77,45,75,264
00415,15504,39986,13875,25446,66817,198,40184,1032,2499,6549
00416,24538,56650,29652,46352,126813,227,56877,1766,5271,11131
00417,352,343,170,22961,0,170,513,445,12503,13341
00418,404,395,198,39202,0,198,593,557,42230,43260
00419,2992,4470,28701,1347968,28802,5922,10392,13003,206906,225614
00420,2960,5169,11092,172309,20194,1208,6377,2014,8090,11367
00421,1432,1273,4612,150904,959,3985,5258,2268,37107,40761
00422,840,672,966,44727,841,682,1354,844,6411,7895
00423,1238,714,27,0,823,0,714,26,32,311
00424,1456,1463,1161,56703,2840,714,2177,866,3978,5525
00425,23250,26750,68879,0,270765,0,26750,1889,3468,8770
00426,48842,44891,158237,0,607213,0,44891,4260,8954,18875
00428,0,0,0,0,0,0,0,0,0,51
00429,0,0,0,0,0,0,0,0,0,48
00430,718,178,24,151,140,1,179,26,15,258
00431,718,178,24,151,140,1,179,31,14,261
00432,476,137,0,0,398,0,137,20,17,236
00433,484,137,0,0,402,0,137,24,17,243
00434,0,21034,0,0,0,0,21034,0,0,915
00435,2,9081,0,0,0,0,9081,0,0,515
00436,4616,24014,35593,2151328,16529,30379,54393,26976,318411,363977
00437,88494,90904,810,990360,4697,0,90904,10876,577903,TIMEOUT
00438,3024,3024,28,943488,0,0,3024,12582,583134,TIMEOUT
00439,0,0,0,0,0,0,0,0,0,49
00440,0,0,0,0,0,0,0,0,0,52
00441,0,0,0,0,0,0,0,0,0,50
00442,0,0,0,0,0,0,0,0,0,49
00443,27460,0,0,0,0,0,0,0,3,1641
00444,27460,0,0,0,0,0,0,0,3,1658
00445,240,1222,12,0,387,0,1222,18,13,249
00446,328,1659,154,3536,523,133,1792,146,230,637
00447,328,1659,154,3536,523,133,1792,150,189,598
00448,49694,49406,196906,92847,642501,18859,68265,5115,18446,30438
00449,414,2013,397,4838,1168,237,2250,200,268,813
00450,716,2838,1512,3451,3023,347,3185,161,252,780
00451,4514,2862,642,0,10718,0,2862,205,244,1037
00452,6326,4116,1271,0,18008,0,4116,292,327,1464
00453,0,157,0,0,0,0,157,0,0,107
00454,138,347,3065,7826,0,3065,3412,235,896,1378
00455,0,990,0,0,0,0,990,0,0,145
00456,0,990,0,0,0,0,990,0,0,149
00457,160,1604,58,0,440,0,1604,15,12,248
00458,160,1604,58,0,440,0,1604,15,13,242
00459,8026,6900,4541,36972,23873,436,7336,884,3135,5360
00460,18046,10382,15282,1410,85439,682,11064,937,1307,4174
00461,18046,10382,15282,1410,85439,682,11064,913,1369,4148
00462,18866,13435,10422,3360110,38941,198,13633,44635,535432,TIMEOUT
00463,18866,10339,4351,3252261,30485,198,10537,43521,537175,TIMEOUT
00464,458,6,0,0,0,0,6,0,0,163
00465,564,132,0,0,349,0,132,29,16,243
00466,0,6603,0,0,0,0,6603,0,0,392
00467,0,6603,0,0,0,0,6603,0,0,370
00468,10,720,0,0,20,0,720,2,3,165
00469,106,878,0,0,144,0,878,9,8,192
00470,88828,75146,44417,0,519574,0,75146,3406,10393,22162
00471,85468,78977,0,0,392451,0,78977,2850,9889,20573
00472,88828,75146,44417,0,519574,0,75146,3838,10827,23075
00473,85468,78977,0,0,392451,0,78977,3162,8229,19483
00474,32,72,3,0,27,0,72,4,4,129
00475,44,83,23,0,70,0,83,7,7,138
00476,3668,2687,6642,338024,1738,2721,5408,4514,34485,41737
00477,313486,10606,0,0,1275,0,10606,485,151,14302
00478,0,937,0,0,0,0,937,0,0,148
00479,645,566,8583,8314,18161,149,715,530,613,1534
00480,653,663,8690,8115,18893,91,754,735,615,1770
00481,0,0,0,0,0,0,0,0,0,51
00482,0,0,0,0,0,0,0,0,0,51
00483,58044,114237,10936,2253794,29692,294,114531,28164,554399,TIMEOUT
00484,75998,101911,352006,2938854,1035266,59,101970,44704,532184,TIMEOUT
00485,5186,5291,4,1170890,44,0,5291,15283,578746,TIMEOUT
00486,15554,46980,16784,4013702,52995,0,46980,52831,521699,TIMEOUT
00487,26030,65519,26306,4394544,70176,0,65519,56476,514268,TIMEOUT
00488,15554,46967,16255,3845582,51241,0,46967,51122,525251,TIMEOUT
00489,19014,52445,15900,3924555,50224,0,52445,52740,522376,TIMEOUT
00490,0,0,0,0,0,0,0,0,0,48
00491,0,0,0,0,0,0,0,0,0,49
00492,0,0,0,0,0,0,0,0,0,51
00493,0,76,0,0,0,0,76,0,0,88
00494,4670,0,0,0,0,0,0,0,1,415
00495,4670,0,0,0,0,0,0,0,1,426
00496,20476,3220,2832,0,30374,0,3220,419,506,2505
00497,16632,23,0,0,0,0,23,4,1,1086
00498,16632,23,0,0,0,0,23,4,1,1158
00499,0,13044,0,0,0,0,13044,0,0,643
00500,3242,1988,3254,635280,0,3166,5154,8107,215261,228559
00501,0,0,0,0,0,0,0,0,0,50
00502,3756,1924,125,1408,8723,3,1927,273,405,1228
00503,0,258,0,0,0,0,258,0,0,120
00504,96,636,133,499,318,43,679,40,48,270
00505,18,151,0,0,0,0,151,1,0,120
00508,99,267,120,49,353,23,290,24,19,206
00509,0,0,0,0,0,0,0,0,0,51
00510,0,0,0,0,0,0,0,0,0,51
00511,700,275,1555,1788,1977,156,431,136,81,440
00512,669,800,2361,984,6172,257,1057,174,152,612
00513,76,309,8,0,182,0,309,10,11,180
00514,76,309,8,0,182,0,309,17,13,186
00515,1740,2366,582,0,3298,0,2366,72,75,516
00516,0,7989,0,0,0,0,7989,0,0,489
00517,0,11177,0,0,0,0,11177,0,0,610
00518,22070,9363,0,3218048,1647,0,9363,46251,533218,TIMEOUT
00519,146,93,0,0,0,0,93,1,0,142
00520,152,91,0,0,0,0,91,1,0,147
00521,14552,3640,0,0,0,0,3640,97,2,1222
00522,8466,169,0,0,230,0,169,12,14,687
00523,8466,169,0,0,230,0,169,14,18,675
00524,0,0,0,0,0,0,0,0,0,49
00525,0,0,0,0,0,0,0,0,0,49
00526,386,280,69,13,534,8,288,28,19,236
00527,1004,4,0,0,0,0,4,0,0,197
00528,0,0,0,0,0,0,0,0,0,50
00529,0,0,0,0,0,0,0,0,0,48
00530,6,10609,0,0,17,0,10609,2,3,580
00531,14,11839,1,0,35,0,11839,3,3,607
00532,23886,38045,70744,39884,276081,363,38408,2529,5954,12482
00533,65814,61062,207307,1477450,755909,0,61062,23749,561718,TIMEOUT
00534,630,630,316,38976,0,315,945,620,17804,18949
00535,16958,4621,34,2674590,0,0,4621,37514,548642,TIMEOUT
00536,13524,36438,12271,222727,60675,236,36674,3194,20962,27648
00537,22178,51961,27806,376931,120953,268,52229,5416,42467,53425
00538,204,204,102,3716,0,102,306,168,544,924
00539,208,208,106,3824,0,106,314,157,504,863
00540,3308,13265,3138,240272,6275,997,14261,3534,22166,28569
00541,18266,27085,12829,3085060,35831,0,27085,40411,538241,TIMEOUT
00542,18,18,9,90,0,9,27,16,31,152
00543,18,18,9,90,0,9,27,25,16,142
00544,11944,3271,957,0,26723,0,3271,409,562,2303
