NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,BODY_SK_ATOMS_MAX,EVOL_TIME,SUMB_TIME,TIME
00117,29062,19176,54095,222451,37874,811,19987,12,11411,572983,TIMEOUT
00118,198,312,3293,3728,488,81,393,10,467,456,1262
00119,0,9,0,0,0,0,9,0,0,0,37
00120,75,100,244,325,47,8,108,9,83,31,245
00121,0,0,0,0,0,0,0,0,0,0,12
00122,0,2,0,0,0,0,2,0,0,0,35
00123,0,0,0,0,0,0,0,0,0,0,13
00124,0,0,0,0,0,0,0,0,0,0,13
00125,0,0,0,0,0,0,0,0,0,0,13
00126,0,0,0,0,0,0,0,0,0,0,13
00127,0,0,0,0,0,0,0,0,0,0,12
00128,0,1,0,0,0,0,1,0,0,0,34
00129,0,13,0,0,0,0,13,0,0,0,43
00130,0,3,0,0,0,0,3,0,0,0,35
00131,0,0,0,0,0,0,0,0,0,0,13
00132,0,42,0,0,0,0,42,0,0,0,71
00133,0,15,0,0,0,0,15,0,0,0,44
00134,0,0,0,0,0,0,0,0,0,0,13
00135,0,169,0,0,0,0,169,0,0,0,91
00136,0,182,0,0,0,0,182,0,0,0,87
00137,0,189,0,0,0,0,189,0,0,0,75
00138,0,896,0,0,0,0,896,0,0,0,151
00139,0,261,0,0,0,0,261,0,0,0,87
00140,0,1580,0,0,0,0,1580,0,0,0,195
00141,0,116,0,0,0,0,116,0,0,0,70
00142,0,1294,0,0,0,0,1294,0,0,0,175
00143,0,363,0,0,0,0,363,0,0,0,101
00144,0,4218,0,0,0,0,4218,0,0,0,439
00145,0,90,0,0,0,0,90,0,0,0,65
00146,0,4240,0,0,0,0,4240,0,0,0,467
00147,0,4,0,0,0,0,4,0,0,0,37
00148,0,1536,0,0,0,0,1536,0,0,0,218
00149,0,691,0,0,0,0,691,0,0,0,118
00150,0,126,0,0,0,0,126,0,0,0,72
00151,261,907,16903,16539,4707,60,967,8,970,1805,3428
00152,0,22,0,0,0,0,22,0,0,0,45
00153,136,658,489,959,36,0,658,8,129,149,485
00154,0,6,0,0,0,0,6,0,0,0,38
00155,0,325,0,0,0,0,325,0,0,0,97
00156,0,0,0,0,0,0,0,0,0,0,13
00157,0,1367,0,0,0,0,1367,0,0,0,169
00159,0,1055,0,0,0,0,1055,0,0,0,156
00161,0,0,0,0,0,0,0,0,0,0,12
00162,0,9,0,0,0,0,9,0,0,0,37
00163,0,77,0,0,0,0,77,0,0,0,68
00164,9,34,1,5,0,1,35,4,1,2,80
00165,0,441,0,0,0,0,441,0,0,0,112
00166,0,10,0,0,0,0,10,0,0,0,40
00167,56,1635,1052,1220,306,3,1638,10,107,120,552
00168,0,132,0,0,0,0,132,0,0,0,74
00169,125,478,269,405,84,0,478,9,57,46,297
00170,43,290,49,77,6,0,290,8,16,11,176
00171,53,228,600,765,145,3,231,9,89,64,327
00172,859,655,234069,190282,60592,1147,1802,6,6673,38088,48906
00173,940,356,7105,9188,2192,132,488,5,628,1746,3070
00174,19854,15114,31769,195453,21656,1457,16571,11,8171,582727,TIMEOUT
00175,0,579,0,0,0,0,579,0,0,0,135
00176,164,239,985,1258,201,75,314,8,184,132,512
00177,0,919,0,0,0,0,919,0,0,0,144
00178,0,194,0,0,0,0,194,0,0,0,90
00179,0,47,0,0,0,0,47,0,0,0,67
00180,0,0,0,0,0,0,0,0,0,0,13
00181,0,0,0,0,0,0,0,0,0,0,13
00182,0,0,0,0,0,0,0,0,0,0,13
00183,0,0,0,0,0,0,0,0,0,0,13
00184,0,0,0,0,0,0,0,0,0,0,13
00185,0,0,0,0,0,0,0,0,0,0,13
00186,0,0,0,0,0,0,0,0,0,0,13
00187,0,0,0,0,0,0,0,0,0,0,13
00188,0,0,0,0,0,0,0,0,0,0,12
00189,0,7,0,0,0,0,7,0,0,0,60
00190,0,28,0,0,0,0,28,0,0,0,45
00191,0,0,0,0,0,0,0,0,0,0,12
00192,0,0,0,0,0,0,0,0,0,0,13
00193,0,257,0,0,0,0,257,0,0,0,98
00194,0,0,0,0,0,0,0,0,0,0,13
00195,0,308,0,0,0,0,308,0,0,0,100
00196,0,39,0,0,0,0,39,0,0,0,60
00197,0,113,0,0,0,0,113,0,0,0,74
00198,0,221,0,0,0,0,221,0,0,0,99
00199,0,0,0,0,0,0,0,0,0,0,13
00200,0,81,0,0,0,0,81,0,0,0,69
00201,0,67,0,0,0,0,67,0,0,0,65
00202,0,473,0,0,0,0,473,0,0,0,108
00203,0,25,0,0,0,0,25,0,0,0,47
00204,0,171,0,0,0,0,171,0,0,0,92
00205,0,5,0,0,0,0,5,0,0,0,38
00206,0,8,0,0,0,0,8,0,0,0,42
00207,0,8,0,0,0,0,8,0,0,0,42
00208,0,9,0,0,0,0,9,0,0,0,40
00209,98,44,65,82,0,0,44,10,22,10,159
00210,25,30,46,43,40,0,30,7,16,9,112
00211,0,239,0,0,0,0,239,0,0,0,83
00212,15,3,11,13,0,0,3,7,10,3,87
00213,10,4,6,8,0,0,4,6,16,2,80
00214,57,41,68,93,20,0,41,8,30,13,147
00215,26,37,35,44,6,0,37,6,23,7,129
00216,0,7,0,0,0,0,7,0,0,0,40
00217,6,9,4,5,0,0,9,5,4,2,78
00218,33,21,96,114,14,1,22,9,31,13,153
00219,0,21,0,0,0,0,21,0,0,0,47
00220,11,9,7,9,0,0,9,5,6,3,82
00221,7,18,6,7,1,0,18,6,16,6,88
00222,22,94,74,87,10,0,94,7,21,11,145
00223,22,11,16,20,0,0,11,7,19,4,94
00224,12,13,41,51,6,0,13,5,18,7,104
00225,0,3,0,0,0,0,3,0,0,0,37
00226,0,5,0,0,0,0,5,0,0,0,43
00227,0,8,0,0,0,0,8,0,0,0,39
00228,0,12,0,0,0,0,12,0,0,0,43
00229,9,82,23,29,5,0,82,5,9,5,105
00230,11,5,7,9,0,0,5,5,16,3,81
00231,0,4,0,0,0,0,4,0,0,0,37
00232,0,67,0,0,0,0,67,0,0,0,64
00233,10,11,8,9,0,0,11,9,7,3,99
00234,0,13,0,0,0,0,13,0,0,0,42
00235,31,37,67,85,14,0,37,8,32,11,144
00236,32,71,76,116,6,0,71,7,33,12,148
00237,2,2,0,1,0,0,2,1,2,2,57
00238,38,31,202,226,34,4,35,9,57,20,203
00239,0,395,0,0,0,0,395,0,0,0,123
00240,0,62,0,0,0,0,62,0,0,0,71
00241,2,100,17,40,14,1,101,7,10,7,115
00242,23,27,19,24,0,0,27,5,8,4,97
00243,0,236,0,0,0,0,236,0,0,0,95
00244,0,0,0,0,0,0,0,0,0,0,13
00245,0,0,0,0,0,0,0,0,0,0,12
00246,0,0,0,0,0,0,0,0,0,0,13
00247,0,0,0,0,0,0,0,0,0,0,13
00248,0,287,0,0,0,0,287,0,0,0,92
00249,0,192,0,0,0,0,192,0,0,0,96
00250,0,226,0,0,0,0,226,0,0,0,98
00251,0,224,0,0,0,0,224,0,0,0,82
00252,0,161,0,0,0,0,161,0,0,0,70
00253,0,180,0,0,0,0,180,0,0,0,83
00254,0,297,0,0,0,0,297,0,0,0,93
00255,0,37,0,0,0,0,37,0,0,0,49
00256,0,167,0,0,0,0,167,0,0,0,83
00257,0,0,0,0,0,0,0,0,0,0,13
00258,0,0,0,0,0,0,0,0,0,0,13
00259,0,6,0,0,0,0,6,0,0,0,38
00260,0,0,0,0,0,0,0,0,0,0,12
00261,0,1,0,0,0,0,1,0,0,0,35
00262,0,1,0,0,0,0,1,0,0,0,36
00263,0,0,0,0,0,0,0,0,0,0,13
00264,0,2,0,0,0,0,2,0,0,0,35
00265,0,0,0,0,0,0,0,0,0,0,13
00266,0,53,0,0,0,0,53,0,0,0,51
00267,13,7,5,9,0,0,7,4,5,2,88
00268,0,3,0,0,0,0,3,0,0,0,35
00269,0,148,0,0,0,0,148,0,0,0,90
00270,0,116,0,0,0,0,116,0,0,0,77
00271,0,101,0,0,0,0,101,0,0,0,83
00272,0,167,0,0,0,0,167,0,0,0,84
00273,0,99,0,0,0,0,99,0,0,0,77
00274,0,124,0,0,0,0,124,0,0,0,85
00275,0,295,0,0,0,0,295,0,0,0,110
00276,0,29,0,0,0,0,29,0,0,0,46
00277,0,262,0,0,0,0,262,0,0,0,99
00278,0,0,0,0,0,0,0,0,0,0,13
00279,121,425,521,695,120,0,425,9,96,67,357
00280,0,729,0,0,0,0,729,0,0,0,161
00281,117,1513,9296,9574,1996,83,1596,11,910,1271,2913
00282,593,3748,359074,303767,98142,1065,4813,10,22730,281981,345345
00283,835,4050,703592,652498,91985,977,5027,9,40487,513690,578433
00284,780,5521,270106,257744,51620,716,6237,10,18627,332074,378945
00285,591180,213429,152918,1212321,13426,17,213446,9,35185,487720,TIMEOUT
00286,129103,121266,401379,623293,231431,3389,124655,10,27333,347688,TIMEOUT
00287,0,58,0,0,0,0,58,0,0,0,64
00288,0,414,0,0,0,0,414,0,0,0,111
00289,0,86,0,0,0,0,86,0,0,0,64
00290,52,460,492,601,125,0,460,6,84,74,343
00292,0,92,0,0,0,0,92,0,0,0,72
00293,63,3921,33,51,0,0,3921,9,12,28,593
00294,0,152,0,0,0,0,152,0,0,0,82
00295,0,82,0,0,0,0,82,0,0,0,92
00296,73,180,698,776,224,0,180,8,101,59,326
00297,0,205,0,0,0,0,205,0,0,0,80
00298,0,141,0,0,0,0,141,0,0,0,90
00299,0,14,0,0,0,0,14,0,0,0,42
00300,0,0,0,0,0,0,0,0,0,0,12
00301,19,345,17,29,0,0,345,9,7,5,140
00302,0,882,0,0,0,0,882,0,0,0,141
00303,0,690,0,0,0,0,690,0,0,0,128
00304,0,72,0,0,0,0,72,0,0,0,64
00305,0,41,0,0,0,0,41,0,0,0,51
00306,0,34,0,0,0,0,34,0,0,0,47
00307,0,0,0,0,0,0,0,0,0,0,13
00308,0,7,0,0,0,0,7,0,0,0,37
00309,0,86,0,0,0,0,86,0,0,0,65
00310,0,27,0,0,0,0,27,0,0,0,47
00311,0,37,0,0,0,0,37,0,0,0,51
00312,0,23,0,0,0,0,23,0,0,0,56
00313,0,0,0,0,0,0,0,0,0,0,13
00314,0,0,0,0,0,0,0,0,0,0,12
00315,0,21,0,0,0,0,21,0,0,0,45
00316,2,99,0,1,0,0,99,1,1,2,91
00317,0,0,0,0,0,0,0,0,0,0,13
00318,0,95,0,0,0,0,95,0,0,0,75
00319,948,1044,28009,33375,4427,2829,3848,9,2821,6039,15390
00320,760,523,18561,22212,1072,2376,2899,7,1417,5412,8817
00321,0,29,0,0,0,0,29,0,0,0,44
00322,0,8151,0,0,0,0,8151,0,0,0,744
00323,0,39,0,0,0,0,39,0,0,0,52
00324,0,48,0,0,0,0,48,0,0,0,72
00325,0,1,0,0,0,0,1,0,0,0,33
00326,0,0,0,0,0,0,0,0,0,0,13
00327,0,0,0,0,0,0,0,0,0,0,13
00328,0,217,0,0,0,0,217,0,0,0,93
00329,0,52,0,0,0,0,52,0,0,0,63
00330,0,3,0,0,0,0,3,0,0,0,36
00331,0,9,0,0,0,0,9,0,0,0,38
00332,39,534,298,349,60,5,539,9,48,49,279
00333,33,131,257,271,31,2,133,9,67,21,221
00334,44,546,333,401,70,3,549,9,56,56,309
00335,0,59,0,0,0,0,59,0,0,0,70
00336,51,544,458,516,70,7,551,9,105,60,352
00337,0,63,0,0,0,0,63,0,0,0,62
00338,65,618,587,653,96,10,628,10,93,92,376
00339,19,256,48,69,14,4,260,7,16,14,187
00340,43,578,293,354,63,10,588,7,56,52,279
00341,3,60,4,9,6,3,63,1,3,3,91
00342,0,11,0,0,0,0,11,0,0,0,41
00343,18,354,1435,1337,630,1,355,5,277,150,638
00344,994,1037,27195,33477,4757,2871,3895,9,1685,5905,11681
00345,1213,814,25288,29383,4021,1623,2379,10,1893,4364,12156
00346,682,700,21235,24925,1128,2467,3160,9,1656,7111,10971
00347,79,223,782,923,132,16,239,9,121,98,391
00348,151,462,4260,4880,429,193,655,10,627,610,1701
00349,45,217,419,556,106,23,240,7,84,52,282
00350,8159,11215,188352,280978,62224,3086,14301,11,14462,554066,TIMEOUT
00352,2088,8562,76194,172080,3835,31318,39880,6,8813,578676,TIMEOUT
00353,1864,9044,33151,111328,3625,8716,17760,6,6284,587607,TIMEOUT
00354,12070,13061,531,180016,393,0,13061,9,7682,585235,TIMEOUT
00355,0,434,0,0,0,0,434,0,0,0,101
00356,7791,7377,9781,14843,4807,0,7377,5,647,2114,4492
00357,8217,7024,13525,20580,6581,0,7024,5,816,2820,5475
00358,456,943,4972,6960,2677,0,943,5,420,1299,2225
00359,2189,537,591,1080,244,0,537,5,127,112,710
00360,4740,5905,21793,31306,10761,0,5905,5,1310,4093,7158
00361,0,873,0,0,0,0,873,0,0,0,145
00362,0,203,0,0,0,0,203,0,0,0,85
00363,0,328,0,0,0,0,328,0,0,0,104
00364,0,118,0,0,0,0,118,0,0,0,67
00365,0,103,0,0,0,0,103,0,0,0,79
00366,189,319,1499,1979,569,14,333,6,208,161,613
00367,229,247,1271,1637,456,14,261,7,168,117,496
00368,38484,89186,508534,671283,240272,0,89186,5,27038,322712,397165
00369,58884,143316,739655,999979,388147,0,143316,5,40157,519301,TIMEOUT
00370,71658,196730,599982,859658,337938,0,196730,6,34321,479556,TIMEOUT
00371,49503,97236,29649,228089,30475,41,97277,9,12349,550805,TIMEOUT
00372,2592,2890,411,108054,0,0,2890,9,5058,593701,TIMEOUT
00373,3617,3649,247,95278,0,0,3649,9,4735,596316,TIMEOUT
00374,76967,109634,1506,227997,4371,0,109634,9,12347,573295,TIMEOUT
00375,70541,161672,25500,250826,36334,20,161692,11,10627,565854,TIMEOUT
00376,4393,3677,116,94929,0,0,3677,10,6568,591703,TIMEOUT
00377,2744,2928,22,101242,2,0,2928,7,5741,592790,TIMEOUT
00378,119297,206592,178,161592,615,0,206592,9,8303,572793,TIMEOUT
00379,201756,320873,387,232598,1568,0,320873,9,9379,558647,TIMEOUT
00380,19374,14955,0,93969,0,0,14955,10,4086,609229,TIMEOUT
00381,16254,16893,1,137360,0,0,16893,7,5710,607972,TIMEOUT
00382,62553,157867,112,105773,45,0,157867,9,5459,595602,TIMEOUT
00383,105070,221577,113,100813,37,0,221577,8,4800,574351,TIMEOUT
00384,4764,1437,83420,134738,2309,914,2351,9,10929,565598,TIMEOUT
00385,7703,1432,63775,123708,2781,1291,2723,11,10577,568204,TIMEOUT
00386,47575,99071,564889,737084,272238,4,99075,10,30723,486068,TIMEOUT
00387,86656,162879,125,188590,1011,0,162879,9,9404,572404,TIMEOUT
00388,574,531,35186,45583,0,136,667,9,3109,38965,46087
00389,632,548,53212,66714,0,0,548,9,5110,89193,103313
00390,42707,91199,57,314719,195,0,91199,7,9285,574876,TIMEOUT
00391,97362,148722,51,106608,16,0,148722,7,5795,584744,TIMEOUT
00392,3671,3333,4,90779,0,0,3333,5,4853,596843,TIMEOUT
00393,4710,3541,5,84972,0,0,3541,5,3888,611530,TIMEOUT
00394,57037,113243,108,221963,477,0,113243,11,10042,574587,TIMEOUT
00395,166522,211495,170,324953,83,1,211496,10,9615,566559,TIMEOUT
00396,3454,2792,78,105034,0,0,2792,10,6290,597320,TIMEOUT
00397,6988,8106,7,99589,0,0,8106,9,3874,605107,TIMEOUT
00398,52816,100391,696,155538,3928,0,100391,11,9795,580842,TIMEOUT
00399,3244,2858,111,75902,0,0,2858,11,5319,592644,TIMEOUT
00400,48857,109259,107093,308509,77182,963,110222,10,13630,567478,TIMEOUT
00401,2601,2197,4,76473,0,0,2197,10,5190,593685,TIMEOUT
00402,7217,8216,8446,13031,4040,0,8216,5,612,1746,4041
00403,11133,13907,23395,32183,9015,0,13907,5,1272,3791,7574
00404,7,137,4,7,8,0,137,3,3,3,111
00405,14,134,60,93,40,0,134,4,16,15,132
00406,8,284,28,53,24,0,284,4,11,13,150
00407,13,308,71,118,61,0,308,4,18,15,169
00408,0,10,0,0,0,0,10,0,0,0,40
00409,0,10,0,0,0,0,10,0,0,0,39
00410,4028,4672,193744,208206,80967,1496,6168,10,13723,523626,TIMEOUT
00411,1125,4169,15469,21057,7611,0,4169,5,912,3726,5762
00412,4146,12586,93944,119475,37252,0,12586,5,4622,42398,50934
00413,4954,15633,64607,89668,35449,0,15633,5,3556,38461,45458
00414,225,110,14270,16395,0,4,114,8,1344,5285,8376
00415,44412,135742,142843,325397,98848,0,135742,7,15800,527171,TIMEOUT
00416,72773,195582,7943,219614,23303,0,195582,6,10200,567203,TIMEOUT
00417,1452,934,0,73652,0,0,934,8,5698,599269,TIMEOUT
00418,1598,1273,0,70980,0,0,1273,7,5812,600863,TIMEOUT
00419,17395,15816,376,91412,102,0,15816,10,6438,594614,TIMEOUT
00420,7981,16970,542,116292,567,62,17032,9,5607,589750,TIMEOUT
00421,4372,3822,55,96850,29,0,3822,8,5104,597563,TIMEOUT
00422,2646,1618,25,108213,1236,0,1618,10,5507,591270,TIMEOUT
00423,2687,2329,7206,10641,3618,0,2329,5,717,1756,3429
00424,4662,4954,322,125614,352,0,4954,5,6234,589391,TIMEOUT
00425,52471,93535,566460,842558,368244,0,93535,5,31546,539878,TIMEOUT
00426,109954,154541,417047,778020,353079,0,154541,5,28195,536354,TIMEOUT
00428,0,0,0,0,0,0,0,0,0,0,12
00429,0,0,0,0,0,0,0,0,0,0,13
00430,2324,369,4382,5792,574,0,369,7,540,700,2463
00431,2133,348,2838,3942,550,0,348,5,323,352,1440
00432,1036,451,2438,3947,1405,0,451,5,294,782,1531
00433,1025,428,2307,3687,1380,0,428,5,386,705,1497
00434,0,67536,0,0,0,0,67536,0,0,0,3393
00435,2,26232,0,0,0,0,26232,0,0,0,1752
00436,14089,76518,83,194867,25,0,76518,8,5842,611355,TIMEOUT
00437,334674,324522,10,112035,6,0,324522,6,5536,568288,TIMEOUT
00438,16632,7020,0,78480,0,0,7020,10,5597,622114,TIMEOUT
00439,0,0,0,0,0,0,0,0,0,0,13
00440,0,0,0,0,0,0,0,0,0,0,13
00441,0,0,0,0,0,0,0,0,0,0,13
00442,0,0,0,0,0,0,0,0,0,0,12
00443,61588,0,0,0,0,0,0,0,0,0,4775
00444,61499,0,0,0,0,0,0,0,0,0,4780
00445,510,3924,2477,3870,1517,0,3924,5,294,574,1460
00446,1149,6268,28986,43048,2675,325,6593,8,2892,49800,57054
00447,1471,6260,45172,58439,1930,307,6567,9,4746,69730,83987
00448,113432,169004,66362,352528,104096,92,169096,8,13663,560320,TIMEOUT
00449,1362,6851,32958,51773,5020,519,7370,6,3016,67435,73808
00450,1996,10696,50383,68914,15096,899,11595,10,3502,44046,52003
00451,10088,9296,64528,91030,41022,0,9296,5,4156,39611,47551
00452,15470,14167,109316,161944,65726,0,14167,7,6984,61270,74636
00453,0,555,0,0,0,0,555,0,0,0,111
00454,849,1227,114469,132254,0,10907,12134,7,10549,293580,324331
00455,0,3031,0,0,0,0,3031,0,0,0,289
00456,0,3071,0,0,0,0,3071,0,0,0,297
00457,379,5692,3682,5123,1882,0,5692,5,334,760,1822
00458,331,5157,5383,7153,2291,0,5157,5,390,1075,2189
00459,24636,23424,96603,209925,34902,556,23980,5,11017,363082,TIMEOUT
00460,59258,41468,242275,436068,172639,1246,42714,10,19808,207567,TIMEOUT
00461,77422,45347,494534,724292,273169,2255,47602,8,30305,385538,TIMEOUT
00462,100061,54336,67,100615,16,0,54336,8,6134,618387,TIMEOUT
00463,70603,36456,128,199712,28,0,36456,6,5581,602150,TIMEOUT
00464,951,6,0,0,0,0,6,0,0,0,203
00465,2137,418,2904,4536,1184,0,418,6,364,430,2012
00466,0,22408,0,0,0,0,22408,0,0,0,1468
00467,0,23215,0,0,0,0,23215,0,0,0,1470
00468,30,2385,408,507,113,0,2385,4,44,61,411
00469,230,2919,1237,1914,585,0,2919,5,140,232,792
00470,356005,303638,489,455118,24819,0,303638,5,22341,527497,TIMEOUT
00471,388108,348635,123232,490338,164314,0,348635,7,20424,358163,TIMEOUT
00472,334151,280312,14397,424837,48177,445,280757,5,20625,251379,TIMEOUT
00473,315281,288452,85140,372745,117124,0,288452,8,15381,217824,TIMEOUT
00474,76,246,463,586,170,0,246,5,64,63,325
00475,218,308,2308,2641,441,0,308,8,367,181,1045
00476,9031,7168,206,132647,0,0,7168,8,6724,591273,TIMEOUT
00477,708261,32642,185362,289689,42425,0,32642,5,14712,93508,174431
00478,0,2963,0,0,0,0,2963,0,0,0,305
00479,3238,2017,466729,398035,181906,448,2465,9,24218,550930,TIMEOUT
00480,2811,2632,618728,501646,228155,279,2911,9,31779,548119,TIMEOUT
00481,0,0,0,0,0,0,0,0,0,0,12
00482,0,0,0,0,0,0,0,0,0,0,13
00483,233758,340679,78,132588,55,0,340679,9,5627,568280,TIMEOUT
00484,193949,354778,464,285728,1658,54,354832,9,9844,554457,TIMEOUT
