NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,EVOL_TIME,SUMB_TIME,TIME
00233,1,3,0,0,0,0,3,0,0,86
00234,0,8,0,0,0,0,8,0,0,72
00235,6,18,0,0,2,0,18,2,2,106
00236,6,22,2,6,0,4,26,2,2,105
00237,1,2,0,0,0,0,2,1,0,86
00238,5,14,6,2,10,1,15,3,3,98
00239,0,215,0,0,0,0,215,0,0,115
00240,0,51,0,0,0,0,51,0,0,86
00241,1,28,3,2,4,1,29,1,2,97
00242,5,16,0,0,0,0,16,2,0,100
00243,0,83,0,0,0,0,83,0,0,88
00244,0,0,0,0,0,0,0,0,0,49
00245,0,0,0,0,0,0,0,0,0,51
00246,0,0,0,0,0,0,0,0,0,48
00247,0,0,0,0,0,0,0,0,0,51
00248,0,101,0,0,0,0,101,0,0,88
00249,0,97,0,0,0,0,97,0,0,86
00250,0,111,0,0,0,0,111,0,0,92
00251,0,104,0,0,0,0,104,0,0,97
00252,0,107,0,0,0,0,107,0,0,87
00253,0,103,0,0,0,0,103,0,0,87
00254,0,164,0,0,0,0,164,0,0,105
00255,0,17,0,0,0,0,17,0,0,73
00256,0,65,0,0,0,0,65,0,0,84
00257,0,0,0,0,0,0,0,0,0,49
00258,0,0,0,0,0,0,0,0,0,52
00259,0,6,0,0,0,0,6,0,0,71
00260,0,0,0,0,0,0,0,0,0,48
00261,0,1,0,0,0,0,1,0,0,69
00262,0,1,0,0,0,0,1,0,0,75
00263,0,0,0,0,0,0,0,0,0,48
00264,0,2,0,0,0,0,2,0,0,70
00265,0,0,0,0,0,0,0,0,0,48
00266,0,17,0,0,0,0,17,0,0,91
00267,4,7,0,0,0,0,7,1,0,88
00268,0,3,0,0,0,0,3,0,0,70
00269,0,72,0,0,0,0,72,0,0,85
00270,0,63,0,0,0,0,63,0,0,85
00271,0,65,0,0,0,0,65,0,0,98
00272,0,77,0,0,0,0,77,0,0,87
00273,0,71,0,0,0,0,71,0,0,84
00274,0,94,0,0,0,0,94,0,0,88
00275,0,127,0,0,0,0,127,0,0,92
00276,0,13,0,0,0,0,13,0,0,83
00277,0,101,0,0,0,0,101,0,0,88
00278,0,0,0,0,0,0,0,0,0,48
00279,26,168,13,14,30,12,180,6,6,140
00280,0,257,0,0,0,0,257,0,0,119
00281,26,345,223,108,271,19,364,36,15,199
00282,137,884,2633,1202,3368,109,993,141,99,508
00283,173,961,3156,1562,4100,150,1109,165,124,549
00284,175,1224,4562,2102,5714,148,1372,209,175,662
00285,132358,46602,2080649,1511864,3383433,25460,72054,37966,539242,TIMEOUT
00286,27922,32979,12352,13961,78879,6409,39388,1052,1479,5840
00287,0,25,0,0,0,0,25,0,0,76
00288,0,84,0,0,0,0,84,0,0,89
00289,0,35,0,0,0,0,35,0,0,82
00290,12,136,37,41,51,5,141,10,10,142
00292,0,31,0,0,0,0,31,0,0,78
00293,16,2083,0,1,0,1,2084,2,2,232
00294,0,41,0,0,0,0,41,0,0,81
00295,0,42,0,0,0,0,42,0,0,79
00296,19,66,54,28,54,2,68,8,7,130
00297,0,71,0,0,0,0,71,0,0,91
00298,0,81,0,0,0,0,81,0,0,96
00299,0,9,0,0,0,0,9,0,0,73
00300,0,0,0,0,0,0,0,0,0,49
00301,3,129,1,3,0,2,131,1,2,132
00302,0,374,0,0,0,0,374,0,0,125
00303,0,361,0,0,0,0,361,0,0,120
00304,0,38,0,0,0,0,38,0,0,82
00305,0,20,0,0,0,0,20,0,0,73
00306,0,14,0,0,0,0,14,0,0,72
00307,0,0,0,0,0,0,0,0,0,47
00308,0,7,0,0,0,0,7,0,0,70
00309,0,83,0,0,0,0,83,0,0,85
00310,0,22,0,0,0,0,22,0,0,77
00311,0,22,0,0,0,0,22,0,0,76
00312,0,23,0,0,0,0,23,0,0,77
00313,0,0,0,0,0,0,0,0,0,52
00314,0,0,0,0,0,0,0,0,0,48
00315,0,9,0,0,0,0,9,0,0,72
00316,1,42,0,0,0,0,42,0,0,101
00317,0,0,0,0,0,0,0,0,0,50
00318,0,67,0,0,0,0,67,0,0,90
00319,188,243,1291,1310,964,347,564,89,82,377
00320,125,146,751,917,267,218,338,57,61,281
00321,0,15,0,0,0,0,15,0,0,72
00322,0,1697,0,0,0,0,1697,0,0,178
00323,0,12,0,0,0,0,12,0,0,73
00324,0,48,0,0,0,0,48,0,0,81
00325,0,1,0,0,0,0,1,0,0,69
00326,0,0,0,0,0,0,0,0,0,54
00327,0,0,0,0,0,0,0,0,0,46
00328,0,51,0,0,0,0,51,0,0,85
00329,0,16,0,0,0,0,16,0,0,107
00330,0,3,0,0,0,0,3,0,0,69
00331,0,9,0,0,0,0,9,0,0,72
00332,9,228,10,9,13,2,230,2,4,143
00333,5,66,6,5,6,1,67,2,3,116
00334,9,228,10,9,13,2,230,5,4,165
00335,0,33,0,0,0,0,33,0,0,80
00336,9,228,10,9,13,2,230,2,4,135
00337,0,27,0,0,0,0,27,0,0,80
00338,9,228,10,9,13,2,230,2,4,142
00339,4,93,4,4,5,1,94,2,3,129
00340,9,228,10,9,13,2,230,2,4,145
00341,2,33,1,3,3,3,36,1,2,93
00342,0,11,0,0,0,0,11,0,0,73
00343,4,97,27,4,82,3,100,8,10,144
00344,188,243,1315,1334,962,347,564,84,91,370
00345,188,243,1299,1320,960,347,564,102,92,390
00346,125,146,751,917,267,218,338,58,78,339
00347,16,98,26,33,29,12,110,7,8,139
00348,30,159,48,120,66,80,239,14,19,181
00349,16,98,26,33,29,12,110,7,9,144
00350,2209,3019,395422,560786,229524,2393,5412,8327,33102,44489
00352,442,3256,3151007,1503988,2203945,7576,10832,45499,541903,TIMEOUT
00353,442,3235,2565076,1370199,1964143,7487,10722,42852,545489,TIMEOUT
00354,3001,4648,3508388,1795640,2909814,7628,12276,59021,523697,TIMEOUT
00355,0,131,0,0,0,0,131,0,0,102
00356,3438,1901,6,0,899,0,1901,41,36,510
00357,3588,1981,6,0,1230,0,1981,74,44,591
00358,202,267,46,0,611,0,267,28,24,229
00359,1030,181,0,0,34,0,181,8,4,237
00360,2118,1616,32,0,2376,0,1616,73,57,536
00361,0,326,0,0,0,0,326,0,0,128
00362,0,57,0,0,0,0,57,0,0,85
00363,0,70,0,0,0,0,70,0,0,89
00364,0,37,0,0,0,0,37,0,0,79
00365,0,38,0,0,0,0,38,0,0,77
00366,80,96,7,0,100,0,96,9,10,156
00367,80,96,7,0,100,0,96,9,10,152
00368,13314,25628,11825,0,57630,0,25628,664,902,3875
00369,21956,39919,27304,0,116213,0,39919,1233,1817,6126
00370,24140,56379,28944,0,124947,0,56379,980,1904,6691
00371,14928,27758,4546188,4003010,2253093,1149,28907,66349,275511,361497
00372,1114,1077,920,36429,27,708,1785,637,4335,5649
00373,1336,1297,1031,58622,0,831,2128,1068,11335,13256
00374,16540,30220,1680794,1572188,1145926,1327,31547,30551,564385,TIMEOUT
00375,25264,45457,1357995,1462986,1234890,1188,46645,28426,559132,TIMEOUT
00376,1388,1286,4796704,4527334,437791,7642,8928,65859,524756,TIMEOUT
00377,1140,1006,177624,207077,17882,6859,7865,3581,13407,18056
00378,42846,58205,1215162,2646251,2008485,505,58710,44450,529916,TIMEOUT
00379,77230,90653,849706,2312704,1729214,132,90785,39758,534586,TIMEOUT
00380,6282,6000,22,1315343,0,0,6000,18025,573825,TIMEOUT
00381,6432,6053,25,1464370,0,0,6053,19070,571955,TIMEOUT
00382,16756,47281,16884,4101355,53467,0,47281,53453,516250,TIMEOUT
00383,27438,65847,26446,4463304,70502,0,65847,60913,503879,TIMEOUT
00384,1464,548,1772,15769,1273,826,1374,479,897,1961
00385,1658,573,3478,19592,1696,1335,1907,538,999,2050
00386,15118,28570,270033,292600,326333,143,28713,7323,22464,34559
00387,24050,44320,3400983,1708336,2764720,9190,53510,51287,531141,TIMEOUT
00388,212,212,138,2972,0,138,350,122,364,712
00389,200,200,100,4168,0,100,300,157,622,1026
00390,14058,26439,749236,2780509,667245,1787,28226,44307,538185,TIMEOUT
00391,22558,40960,13373,2368352,56810,0,40960,30384,554145,TIMEOUT
00392,1216,1213,642089,681798,431993,5816,7029,17090,577490,TIMEOUT
00393,1552,1552,13,520696,41,0,1552,7178,590517,TIMEOUT
00394,18142,31193,893417,1988153,1488822,985,32177,48137,532517,TIMEOUT
00395,43604,60242,9617,1764016,127969,0,60242,20348,564386,TIMEOUT
00396,1194,1153,1244,74699,0,1189,2342,1151,13278,15375
00397,2988,2922,8497031,8955427,59588,7249,10171,105103,476524,TIMEOUT
00398,14838,27696,4769354,4361657,2867536,982,28678,88388,484868,TIMEOUT
00399,1024,991,660,32680,18,612,1603,550,3654,4806
00400,15998,29907,2336223,2509383,1760238,759,30666,48242,534278,TIMEOUT
00401,846,786,856,28186,0,854,1640,539,3598,4714
00402,3254,2230,44,0,784,0,2230,49,33,590
00403,4958,3894,94,0,1426,0,3894,61,74,795
00404,4,45,0,0,4,0,45,1,2,97
00405,8,49,0,0,10,0,49,2,3,108
00406,4,92,0,0,6,0,92,4,2,123
00407,8,97,0,0,14,0,97,2,6,124
00408,0,10,0,0,0,0,10,0,0,75
00409,0,10,0,0,0,0,10,0,0,72
00410,948,1339,102821,31181,100743,327,1666,1437,1877,4104
00411,500,1199,126,0,1627,0,1199,49,36,329
00412,1838,3532,1487,0,7617,0,3532,162,136,785
00413,2170,4625,1639,0,8699,0,4625,183,216,944
00414,50,50,27,652,0,27,77,48,63,255
00415,15504,39986,16822,26486,73802,198,40184,1056,3159,7200
00416,24538,56650,37353,54021,144329,227,56877,2305,7053,13770
00417,352,343,170,22961,0,170,513,379,9625,10467
00418,404,395,198,39202,0,198,593,645,41383,42602
00419,2992,4470,1887432,2522367,1388395,1876,6346,50567,533833,TIMEOUT
00420,2960,5169,4564341,4020295,1270631,1208,6377,58819,212150,283628
00421,1432,1273,1786542,1542961,1112718,3622,4895,41049,547831,TIMEOUT
00422,840,672,1446810,1489242,83548,682,1354,17848,127243,148318
00423,1238,714,27,0,823,0,714,30,26,423
00424,1456,1463,11826,74622,17682,714,2177,1364,4943,7310
00425,23250,26750,68879,0,270765,0,26750,2055,3656,8976
00426,48842,44891,158237,0,607213,0,44891,3971,9267,19037
00428,0,0,0,0,0,0,0,0,0,48
00429,0,0,0,0,0,0,0,0,0,49
00430,718,178,24,145,163,1,179,28,20,257
00431,718,178,24,145,163,1,179,33,17,259
00432,476,137,0,0,398,0,137,27,19,244
00433,484,137,0,0,402,0,137,22,18,238
00434,0,21034,0,0,0,0,21034,0,0,999
00435,2,9081,0,0,0,0,9081,0,0,495
00436,4616,24014,837150,2833945,1178586,3250,27264,53931,521199,TIMEOUT
00437,88494,90904,848,1026648,4895,0,90904,11049,577041,TIMEOUT
00438,3024,3024,28,952560,0,0,3024,11658,581883,TIMEOUT
00439,0,0,0,0,0,0,0,0,0,48
00440,0,0,0,0,0,0,0,0,0,48
00441,0,0,0,0,0,0,0,0,0,49
00442,0,0,0,0,0,0,0,0,0,49
00443,27460,0,0,0,0,0,0,0,3,1799
00444,27460,0,0,0,0,0,0,0,3,1692
00445,240,1222,12,0,387,0,1222,22,14,254
00446,328,1659,447,4032,1305,133,1792,202,267,768
00447,328,1659,461,4055,1295,133,1792,184,259,736
00448,49694,49406,2568162,1186583,2481872,7432,56838,45225,537861,TIMEOUT
00449,414,2013,5469,9480,6153,237,2250,403,660,1535
00450,716,2838,1805,3527,3464,347,3185,168,242,804
00451,4514,2862,642,0,10718,0,2862,218,323,1180
00452,6326,4116,1271,0,18008,0,4116,305,431,1616
00453,0,157,0,0,0,0,157,0,0,106
00454,138,347,3065,7826,0,3065,3412,270,808,1369
00455,0,990,0,0,0,0,990,0,0,153
00456,0,990,0,0,0,0,990,0,0,150
00457,160,1604,58,0,440,0,1604,15,15,271
00458,160,1604,58,0,440,0,1604,16,15,254
00459,8026,6900,32351,342494,45132,436,7336,4245,22173,29228
00460,18046,10382,15282,1410,85439,682,11064,952,1469,4518
00461,18046,10382,15282,1410,85439,682,11064,964,1363,4538
00462,18866,13435,10161,3237173,49984,198,13633,40125,538524,TIMEOUT
00463,18866,10339,4436,3311362,43347,198,10537,45643,530773,TIMEOUT
00464,458,6,0,0,0,0,6,0,0,167
00465,564,132,0,0,349,0,132,29,15,235
00466,0,6603,0,0,0,0,6603,0,0,436
00467,0,6603,0,0,0,0,6603,0,0,389
00468,10,720,0,0,20,0,720,2,3,167
00469,106,878,0,0,144,0,878,9,9,207
00470,88828,75146,44417,0,519574,0,75146,4253,9572,22230
00471,85468,78977,0,0,392451,0,78977,3239,8658,20011
00472,88828,75146,44417,0,519574,0,75146,4172,9938,22549
00473,85468,78977,0,0,392451,0,78977,3440,9261,20308
00474,32,72,3,0,27,0,72,4,4,128
00475,44,83,23,0,70,0,83,7,7,150
00476,3668,2687,390289,622437,159766,2721,5408,8244,44926,57270
00477,313486,10606,0,0,1275,0,10606,276,146,14048
00478,0,937,0,0,0,0,937,0,0,194
00479,645,566,36263,30444,27471,149,715,1097,1087,2778
00480,653,663,39434,33375,28619,91,754,1165,1189,2963
00481,0,0,0,0,0,0,0,0,0,52
00482,0,0,0,0,0,0,0,0,0,52
00483,58044,114237,11073,2221356,102271,311,114548,28071,553353,TIMEOUT
00484,75998,101911,563128,3049936,1344441,52,101963,48455,522102,TIMEOUT
00485,5186,5291,4,1191172,46,0,5291,15300,577643,TIMEOUT
00486,15554,46980,16421,3893294,51809,0,46980,50268,522712,TIMEOUT
00487,26030,65519,26725,4463069,71205,0,65519,56898,509343,TIMEOUT
00488,15554,46967,16755,4007456,52862,0,46967,52907,519075,TIMEOUT
00489,19014,52445,16425,4095639,51515,0,52445,53930,516308,TIMEOUT
00490,0,0,0,0,0,0,0,0,0,53
00491,0,0,0,0,0,0,0,0,0,53
00492,0,0,0,0,0,0,0,0,0,48
00493,0,76,0,0,0,0,76,0,0,89
00494,4670,0,0,0,0,0,0,0,1,450
00495,4670,0,0,0,0,0,0,0,0,421
00496,20476,3220,2832,0,30374,0,3220,502,553,2632
00497,16632,23,0,0,0,0,23,5,1,1129
00498,16632,23,0,0,0,0,23,3,1,1156
00499,0,13044,0,0,0,0,13044,0,0,656
00500,3242,1988,3254,635280,2,3166,5154,8477,213476,227669
00501,0,0,0,0,0,0,0,0,0,52
00502,3756,1924,125,1414,8729,3,1927,241,423,1240
00503,0,258,0,0,0,0,258,0,0,135
00504,96,636,225,497,457,43,679,47,44,279
00505,18,151,0,0,0,0,151,1,0,121
00508,99,267,119,48,353,23,290,20,27,207
00509,0,0,0,0,0,0,0,0,0,48
00510,0,0,0,0,0,0,0,0,0,49
00511,700,285,1595,3117,2064,199,484,197,157,623
00512,669,800,2361,984,6172,257,1057,167,150,617
00513,76,309,8,0,182,0,309,18,12,178
00514,76,309,8,0,182,0,309,16,13,181
00515,1740,2366,582,0,3298,0,2366,82,88,554
00516,0,7989,0,0,0,0,7989,0,0,476
00517,0,11177,0,0,0,0,11177,0,0,589
00518,22070,9363,0,3396948,1741,0,9363,43439,532377,TIMEOUT
00519,146,93,0,0,0,0,93,1,0,142
00520,152,91,0,0,0,0,91,1,0,192
00521,14552,3640,0,0,0,0,3640,75,2,1311
00522,8466,169,0,0,230,0,169,11,16,682
00523,8466,169,0,0,230,0,169,10,14,672
00524,0,0,0,0,0,0,0,0,0,49
00525,0,0,0,0,0,0,0,0,0,48
00526,386,280,69,13,534,8,288,28,19,239
00527,1004,4,0,0,0,0,4,0,0,214
00528,0,0,0,0,0,0,0,0,0,51
00529,0,0,0,0,0,0,0,0,0,49
00530,6,10609,0,0,17,0,10609,1,3,574
00531,14,11839,1,0,35,0,11839,2,3,641
00532,23886,38045,71476,41177,279147,363,38408,2615,6297,13054
00533,65814,61062,210126,1559984,764569,0,61062,24854,559666,TIMEOUT
00534,630,630,316,38976,0,315,945,615,16298,17481
00535,16958,4621,34,2736864,0,0,4621,36783,545745,TIMEOUT
00536,13524,36438,48101,258557,86897,236,36674,4019,21715,29747
00537,22178,51961,78683,426860,151416,268,52229,5946,42910,54898
00538,204,204,102,3716,0,102,306,156,517,900
