NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,EVOL_TIME,SUMB_TIME,TIME
00066,1,20,0,1,0,1,21,1,2,95
00067,0,24,0,0,0,0,24,0,0,76
00068,2,33,0,0,0,0,33,1,0,159
00069,1,8,0,1,0,1,9,1,2,96
00070,0,42,0,0,0,0,42,0,0,84
00071,1,14,0,1,0,1,15,1,4,149
00072,1,31,0,1,0,1,32,1,2,95
00073,6,77,3,6,0,3,80,1,2,125
00074,0,21,0,0,0,0,21,0,0,74
00075,2,125,0,2,0,2,127,1,2,165
00076,0,186,0,0,0,0,186,0,0,122
00077,0,4,0,0,0,0,4,0,0,94
00078,43,715,33,376,203,363,1078,33,33,320
00079,2,29,0,0,0,0,29,1,0,173
00080,0,26,0,0,0,0,26,0,0,86
00081,93,679,46,93,1,47,726,8,6,198
00082,356,263,68,13,520,8,271,35,32,374
00083,0,15,0,0,0,0,15,0,0,81
00084,0,4,0,0,0,0,4,0,0,71
00085,0,2,0,0,0,0,2,0,0,99
00086,0,0,0,0,0,0,0,0,0,52
00087,0,77,0,0,0,0,77,0,0,101
00088,0,105,0,0,0,0,105,0,0,92
00089,0,87,0,0,0,0,87,0,0,88
00090,0,66,0,0,0,0,66,0,0,126
00091,0,13,0,0,0,0,13,0,0,87
00092,0,32,0,0,0,0,32,0,0,92
00093,0,216,0,0,0,0,216,0,0,168
00094,17,138,6,17,15,14,152,5,6,182
00095,0,63,0,0,0,0,63,0,0,119
00096,0,0,0,0,0,0,0,0,0,49
00097,0,0,0,0,0,0,0,0,0,114
00098,0,0,0,0,0,0,0,0,0,56
00099,0,0,0,0,0,0,0,0,0,60
00100,0,0,0,0,0,0,0,0,0,54
00101,0,0,0,0,0,0,0,0,0,51
00102,0,0,0,0,0,0,0,0,0,60
00103,0,259,0,0,0,0,259,0,0,128
00104,0,1123,0,0,0,0,1123,0,0,212
00105,0,11,0,0,0,0,11,0,0,82
00106,4,43,4,4,4,2,45,2,3,127
00107,0,22,0,0,0,0,22,0,0,106
00108,0,16,0,0,0,0,16,0,0,75
00109,0,83,0,0,0,0,83,0,0,106
00110,317,244,57,12,443,7,251,24,26,262
00111,0,43,0,0,0,0,43,0,0,131
00112,20,113,101,105,95,16,129,21,17,173
00113,12,24,0,0,0,0,24,2,0,165
00114,42,25,308,337,292,60,85,114,55,351
00115,0,216,0,0,0,0,216,0,0,112
00116,13,30,8,33,9,21,51,8,7,124
00117,6858,4826,3836186,2948980,2013818,3518,8344,60949,524260,TIMEOUT
00118,39,89,86,114,101,29,118,21,21,194
00119,0,3,0,0,0,0,3,0,0,70
00120,17,53,26,22,29,5,58,8,8,162
00121,0,0,0,0,0,0,0,0,0,61
00122,0,2,0,0,0,0,2,0,0,70
00123,0,0,0,0,0,0,0,0,0,49
00124,0,0,0,0,0,0,0,0,0,49
00125,0,0,0,0,0,0,0,0,0,84
00126,0,0,0,0,0,0,0,0,0,51
00127,0,0,0,0,0,0,0,0,0,49
00128,0,1,0,0,0,0,1,0,0,71
00129,0,13,0,0,0,0,13,0,0,74
00130,0,3,0,0,0,0,3,0,0,72
00131,0,0,0,0,0,0,0,0,0,82
00132,0,18,0,0,0,0,18,0,0,77
00133,0,10,0,0,0,0,10,0,0,148
00134,0,0,0,0,0,0,0,0,0,52
00135,0,55,0,0,0,0,55,0,0,91
00136,0,48,0,0,0,0,48,0,0,81
00137,0,158,0,0,0,0,158,0,0,115
00138,0,386,0,0,0,0,386,0,0,141
00139,0,145,0,0,0,0,145,0,0,106
00140,0,511,0,0,0,0,511,0,0,129
00141,0,116,0,0,0,0,116,0,0,90
00142,0,604,0,0,0,0,604,0,0,152
00143,0,187,0,0,0,0,187,0,0,186
00144,0,2168,0,0,0,0,2168,0,0,296
00145,0,60,0,0,0,0,60,0,0,83
00146,0,1211,0,0,0,0,1211,0,0,205
00147,0,4,0,0,0,0,4,0,0,70
00148,0,629,0,0,0,0,629,0,0,135
00149,0,213,0,0,0,0,213,0,0,107
00150,0,84,0,0,0,0,84,0,0,84
00151,51,263,122,66,775,29,292,55,47,313
00152,0,22,0,0,0,0,22,0,0,74
00153,48,186,8,128,2,8,194,17,29,218
00154,0,6,0,0,0,0,6,0,0,74
00155,0,86,0,0,0,0,86,0,0,87
00156,0,0,0,0,0,0,0,0,0,80
00157,0,438,0,0,0,0,438,0,0,126
00159,0,316,0,0,0,0,316,0,0,117
00161,0,0,0,0,0,0,0,0,0,50
00162,0,9,0,0,0,0,9,0,0,75
00163,0,31,0,0,0,0,31,0,0,78
00164,3,31,2,4,0,2,33,1,2,88
00165,0,125,0,0,0,0,125,0,0,92
00166,0,10,0,0,0,0,10,0,0,71
00167,12,451,19,7,76,3,454,5,7,171
00168,0,47,0,0,0,0,47,0,0,85
00169,23,168,16,21,24,12,180,4,5,159
00170,9,120,5,9,3,4,124,2,3,131
00171,12,61,18,18,17,7,68,13,5,136
00172,216,190,2650,472,3404,30,220,120,83,422
00173,240,98,427,434,626,31,129,67,38,280
00174,4884,3626,782458,2149432,314629,4861,8487,29769,296353,336709
00175,0,216,0,0,0,0,216,0,0,122
00176,50,70,40,84,41,36,106,17,22,222
00177,0,357,0,0,0,0,357,0,0,174
00178,0,46,0,0,0,0,46,0,0,101
00179,0,25,0,0,0,0,25,0,0,128
00180,0,0,0,0,0,0,0,0,0,55
00181,0,0,0,0,0,0,0,0,0,48
00182,0,0,0,0,0,0,0,0,0,53
00183,0,0,0,0,0,0,0,0,0,53
00184,0,0,0,0,0,0,0,0,0,48
00185,0,0,0,0,0,0,0,0,0,98
00186,0,0,0,0,0,0,0,0,0,49
00187,0,0,0,0,0,0,0,0,0,51
00188,0,0,0,0,0,0,0,0,0,78
00189,0,7,0,0,0,0,7,0,0,69
00190,0,12,0,0,0,0,12,0,0,131
00191,0,0,0,0,0,0,0,0,0,48
00192,0,0,0,0,0,0,0,0,0,49
00193,0,116,0,0,0,0,116,0,0,100
00194,0,0,0,0,0,0,0,0,0,48
00195,0,155,0,0,0,0,155,0,0,112
00196,0,36,0,0,0,0,36,0,0,91
00197,0,80,0,0,0,0,80,0,0,94
00198,0,85,0,0,0,0,85,0,0,93
00199,0,0,0,0,0,0,0,0,0,53
00200,0,42,0,0,0,0,42,0,0,80
00201,0,25,0,0,0,0,25,0,0,75
00202,0,165,0,0,0,0,165,0,0,125
00203,0,21,0,0,0,0,21,0,0,74
00204,0,67,0,0,0,0,67,0,0,84
00205,0,5,0,0,0,0,5,0,0,80
00206,0,8,0,0,0,0,8,0,0,75
00207,0,8,0,0,0,0,8,0,0,72
00208,0,9,0,0,0,0,9,0,0,71
00209,18,27,0,0,0,0,27,11,0,110
00210,6,19,6,0,10,0,19,3,3,101
00211,0,106,0,0,0,0,106,0,0,88
00212,2,3,0,0,0,0,3,1,0,88
00213,2,3,0,0,0,0,3,1,0,86
00214,11,21,0,0,3,0,21,3,2,104
00215,7,10,0,0,2,0,10,3,2,94
00216,0,7,0,0,0,0,7,0,0,74
00217,1,8,0,0,0,0,8,0,0,92
00218,6,8,1,0,3,0,8,2,2,94
00219,0,18,0,0,0,0,18,0,0,77
00220,2,3,0,0,0,0,3,1,0,92
00221,1,16,1,0,2,0,16,1,2,83
00222,5,51,3,0,5,0,51,2,4,119
00223,4,8,0,0,0,0,8,2,0,89
00224,2,7,0,0,1,0,7,1,2,94
00225,0,3,0,0,0,0,3,0,0,75
00226,0,5,0,0,0,0,5,0,0,75
00227,0,6,0,0,0,0,6,0,0,75
00228,0,12,0,0,0,0,12,0,0,76
00229,2,36,3,2,3,0,36,2,2,98
00230,2,5,0,0,0,0,5,1,0,91
00231,0,4,0,0,0,0,4,0,0,81
00232,0,38,0,0,0,0,38,0,0,78
00233,1,3,0,0,0,0,3,0,0,86
00234,0,8,0,0,0,0,8,0,0,74
00235,6,18,0,0,2,0,18,2,2,99
00236,6,22,2,6,0,4,26,2,2,106
00237,1,2,0,0,0,0,2,1,0,92
00238,5,14,6,2,10,1,15,3,3,106
00239,0,215,0,0,0,0,215,0,0,114
00240,0,51,0,0,0,0,51,0,0,83
00241,1,28,3,2,4,1,29,1,2,97
00242,5,16,0,0,0,0,16,2,0,92
00243,0,83,0,0,0,0,83,0,0,88
00244,0,0,0,0,0,0,0,0,0,47
00245,0,0,0,0,0,0,0,0,0,48
00246,0,0,0,0,0,0,0,0,0,54
00247,0,0,0,0,0,0,0,0,0,76
00248,0,101,0,0,0,0,101,0,0,133
00249,0,97,0,0,0,0,97,0,0,111
00250,0,111,0,0,0,0,111,0,0,132
00251,0,104,0,0,0,0,104,0,0,123
00252,0,107,0,0,0,0,107,0,0,106
00253,0,103,0,0,0,0,103,0,0,131
00254,0,164,0,0,0,0,164,0,0,185
00255,0,17,0,0,0,0,17,0,0,177
00256,0,65,0,0,0,0,65,0,0,83
00257,0,0,0,0,0,0,0,0,0,54
00258,0,0,0,0,0,0,0,0,0,54
00259,0,6,0,0,0,0,6,0,0,99
00260,0,0,0,0,0,0,0,0,0,66
00261,0,1,0,0,0,0,1,0,0,77
00262,0,1,0,0,0,0,1,0,0,87
00263,0,0,0,0,0,0,0,0,0,64
00264,0,2,0,0,0,0,2,0,0,139
00265,0,0,0,0,0,0,0,0,0,151
00266,0,17,0,0,0,0,17,0,0,327
00267,4,7,0,0,0,0,7,12,0,154
00268,0,3,0,0,0,0,3,0,0,178
00269,0,72,0,0,0,0,72,0,0,115
00270,0,63,0,0,0,0,63,0,0,173
00271,0,65,0,0,0,0,65,0,0,172
00272,0,77,0,0,0,0,77,0,0,96
00273,0,71,0,0,0,0,71,0,0,116
00274,0,94,0,0,0,0,94,0,0,157
00275,0,127,0,0,0,0,127,0,0,90
00276,0,13,0,0,0,0,13,0,0,109
00277,0,101,0,0,0,0,101,0,0,128
00278,0,0,0,0,0,0,0,0,0,49
00279,26,168,13,14,30,12,180,4,5,134
00280,0,257,0,0,0,0,257,0,0,118
00281,26,345,223,108,271,19,364,25,17,187
00282,137,883,2660,1132,3402,108,991,143,97,511
00283,173,960,3316,1765,4002,149,1107,242,169,757
00284,175,1222,4026,1864,5207,146,1368,255,216,855
00285,132358,46602,1964845,784374,3297337,21626,68228,36361,541039,TIMEOUT
00286,27922,32979,12352,13961,78879,6409,39388,1262,1597,6285
00287,0,25,0,0,0,0,25,0,0,80
00288,0,84,0,0,0,0,84,0,0,90
00289,0,35,0,0,0,0,35,0,0,133
00290,12,136,44,49,62,5,141,13,16,290
00292,0,31,0,0,0,0,31,0,0,137
00293,16,2083,0,1,0,1,2084,2,2,258
00294,0,41,0,0,0,0,41,0,0,105
00295,0,42,0,0,0,0,42,0,0,100
00296,19,66,54,28,54,2,68,8,7,130
00297,0,71,0,0,0,0,71,0,0,85
00298,0,81,0,0,0,0,81,0,0,107
00299,0,9,0,0,0,0,9,0,0,95
00300,0,0,0,0,0,0,0,0,0,55
00301,3,129,1,3,0,2,131,1,2,147
00302,0,374,0,0,0,0,374,0,0,158
00303,0,361,0,0,0,0,361,0,0,144
00304,0,38,0,0,0,0,38,0,0,104
00305,0,20,0,0,0,0,20,0,0,103
00306,0,14,0,0,0,0,14,0,0,106
00307,0,0,0,0,0,0,0,0,0,62
00308,0,7,0,0,0,0,7,0,0,111
00309,0,83,0,0,0,0,83,0,0,117
00310,0,22,0,0,0,0,22,0,0,85
00311,0,22,0,0,0,0,22,0,0,161
00312,0,23,0,0,0,0,23,0,0,100
00313,0,0,0,0,0,0,0,0,0,164
00314,0,0,0,0,0,0,0,0,0,110
00315,0,9,0,0,0,0,9,0,0,104
00316,1,42,0,0,0,0,42,0,0,109
00317,0,0,0,0,0,0,0,0,0,54
00318,0,67,0,0,0,0,67,0,0,85
00319,188,243,1286,1305,963,347,564,111,86,450
00320,125,146,751,917,267,218,338,94,124,531
00321,0,15,0,0,0,0,15,0,0,110
00322,0,1697,0,0,0,0,1697,0,0,253
00323,0,12,0,0,0,0,12,0,0,125
00324,0,48,0,0,0,0,48,0,0,97
00325,0,1,0,0,0,0,1,0,0,69
00326,0,0,0,0,0,0,0,0,0,49
00327,0,0,0,0,0,0,0,0,0,52
00328,0,51,0,0,0,0,51,0,0,113
00329,0,16,0,0,0,0,16,0,0,75
00330,0,3,0,0,0,0,3,0,0,67
00331,0,9,0,0,0,0,9,0,0,77
00332,9,228,10,9,13,2,230,2,3,133
00333,5,66,6,5,6,1,67,2,6,130
00334,9,228,10,9,13,2,230,2,4,169
00335,0,33,0,0,0,0,33,0,0,80
00336,9,228,10,9,13,2,230,4,12,153
00337,0,27,0,0,0,0,27,0,0,75
00338,9,228,10,9,13,2,230,2,3,174
00339,4,93,4,4,5,1,94,2,2,137
00340,9,228,10,9,13,2,230,2,3,140
00341,2,33,1,3,3,3,36,1,4,124
00342,0,11,0,0,0,0,11,0,0,77
00343,4,97,27,4,82,3,100,9,11,148
00344,188,243,1286,1305,963,347,564,102,90,450
00345,188,243,1326,1343,966,347,564,97,99,417
00346,125,146,751,917,267,218,338,65,86,328
00347,16,98,26,33,29,12,110,11,9,148
00348,30,159,48,120,66,80,239,14,19,173
00349,16,98,26,33,29,12,110,9,17,171
00350,2209,3018,623112,827677,295088,2393,5411,13607,56261,73756
00352,442,3256,2216719,1041075,1734043,8363,11619,38282,551789,TIMEOUT
00353,442,3235,2669524,1113332,2169403,6469,9704,42016,545157,TIMEOUT
00354,3001,4648,3829196,2024693,2888884,8458,13106,57586,525489,TIMEOUT
00355,0,131,0,0,0,0,131,0,0,132
00356,3438,1901,6,0,899,0,1901,107,61,678
00357,3588,1981,6,0,1230,0,1981,94,142,919
00358,202,267,46,0,611,0,267,30,26,241
00359,1030,181,0,0,34,0,181,9,10,238
00360,2118,1616,32,0,2376,0,1616,91,68,553
00361,0,326,0,0,0,0,326,0,0,115
00362,0,57,0,0,0,0,57,0,0,82
00363,0,70,0,0,0,0,70,0,0,94
00364,0,37,0,0,0,0,37,0,0,78
00365,0,38,0,0,0,0,38,0,0,78
00366,80,96,7,0,100,0,96,9,10,158
00367,80,96,7,0,100,0,96,9,10,155
00368,13314,25628,11825,0,57630,0,25628,578,841,3645
00369,21956,39919,27304,0,116213,0,39919,1144,1760,6051
00370,24140,56379,28944,0,124947,0,56379,1206,1792,6656
00371,14928,27758,6646481,6620781,2189043,1149,28907,98276,475066,TIMEOUT
00372,1114,1077,914,36424,18,708,1785,1007,6593,8981
00373,1336,1297,1031,58622,0,831,2128,1155,15740,18187
00374,16540,30220,1484765,1211341,1324232,938,31158,28620,559315,TIMEOUT
00375,25264,45457,1192287,1320843,1568695,1076,46533,29831,558785,TIMEOUT
00376,1388,1286,6478272,6329871,267109,7642,8928,92444,493258,TIMEOUT
00377,1140,1006,119730,147100,23382,6859,7865,2820,12332,16172
00378,42846,58205,946485,2667675,1679457,731,58936,41608,534364,TIMEOUT
00379,77230,90653,658887,2151128,1508288,157,90810,36365,538895,TIMEOUT
00380,6282,6000,22,1372592,0,0,6000,17345,574232,TIMEOUT
00381,6432,6053,25,1494884,0,0,6053,19397,572105,TIMEOUT
00382,16756,47281,16934,4114151,53595,0,47281,54892,514888,TIMEOUT
00383,27438,65847,26352,4444527,70323,0,65847,58075,509156,TIMEOUT
00384,1464,548,3011,16730,1553,826,1374,441,1083,2048
00385,1658,573,2511,18841,1500,1335,1907,532,1132,2179
00386,15118,28570,272153,315300,301619,143,28713,6961,18391,30125
00387,24050,44320,4163976,1734740,3279473,8186,52506,58390,523084,TIMEOUT
00388,212,212,138,2972,0,138,350,131,393,758
00389,200,200,100,4168,0,100,300,160,593,1006
00390,14058,26439,538868,2451334,578155,1584,28023,40433,541609,TIMEOUT
00391,22558,40960,13809,2476992,59026,0,40960,34037,549211,TIMEOUT
00392,1216,1213,1012562,1049780,440404,8769,9982,21291,572495,TIMEOUT
00393,1552,1552,13,529232,41,0,1552,7319,588698,TIMEOUT
00394,18142,31193,996534,2114624,1065990,1351,32543,40812,542201,TIMEOUT
00395,43604,60146,8837,1794755,124723,0,60146,21785,562414,TIMEOUT
00396,1194,1153,1244,74699,0,1189,2342,1193,12996,15195
00397,2988,2922,6036673,6458680,89472,7249,10171,78929,506839,TIMEOUT
00398,14838,27696,4914672,4885447,2405970,873,28569,80400,495099,TIMEOUT
00399,1024,991,662,32677,20,612,1603,562,3659,4819
00400,15998,29907,5973598,5956467,1661272,852,30759,78422,499208,TIMEOUT
00401,846,786,856,28186,0,854,1640,479,3060,4106
00402,3254,2230,44,0,784,0,2230,42,39,533
00403,4958,3894,94,0,1426,0,3894,79,52,799
00404,4,45,0,0,4,0,45,3,2,105
00405,8,49,0,0,10,0,49,2,3,103
00406,4,92,0,0,6,0,92,1,2,128
00407,8,97,0,0,14,0,97,2,3,125
00408,0,10,0,0,0,0,10,0,0,72
00409,0,10,0,0,0,0,10,0,0,72
00410,948,1338,143229,50853,142696,327,1665,2443,3930,7366
00411,500,1199,126,0,1627,0,1199,48,50,350
00412,1838,3532,1487,0,7617,0,3532,149,189,837
00413,2170,4625,1639,0,8699,0,4625,194,177,889
00414,50,50,27,652,0,27,77,51,113,336
00415,15504,39986,16500,26374,73606,198,40184,1248,2685,6822
00416,24538,56650,37142,53792,144023,227,56877,2132,6766,13245
00417,352,343,170,22961,0,170,513,414,11358,12250
00418,404,395,198,39202,0,198,593,557,39993,41083
00419,2992,4470,2043849,2955220,1394238,1851,6321,53563,529149,TIMEOUT
00420,2960,5169,4170061,3662083,1250749,1208,6377,53608,159069,223983
00421,1432,1273,1093751,1054357,666238,3081,4354,29788,562306,TIMEOUT
00422,840,672,1457047,1495717,88591,682,1354,17826,183517,204655
00423,1238,714,27,0,823,0,714,46,46,356
00424,1456,1463,5290,69450,9680,714,2177,1285,4809,6994
00425,23250,26750,68879,0,270765,0,26750,2059,3333,8622
00426,48842,44891,158237,0,607213,0,44891,4151,8439,18540
00428,0,0,0,0,0,0,0,0,0,50
00429,0,0,0,0,0,0,0,0,0,49
00430,718,178,24,145,163,1,179,33,14,312
00431,718,178,24,145,163,1,179,29,15,266
00432,476,137,0,0,398,0,137,23,23,233
00433,484,137,0,0,402,0,137,26,20,256
00434,0,21034,0,0,0,0,21034,0,0,951
00435,2,9081,0,0,0,0,9081,0,0,526
00436,4616,24014,1028622,2833171,1354045,3033,27047,52829,522572,TIMEOUT
00437,88494,90904,838,1017576,4851,0,90904,10841,577446,TIMEOUT
00438,3024,3024,28,958608,0,0,3024,12011,583891,TIMEOUT
00439,0,0,0,0,0,0,0,0,0,52
00440,0,0,0,0,0,0,0,0,0,51
00441,0,0,0,0,0,0,0,0,0,49
00442,0,0,0,0,0,0,0,0,0,48
00443,27460,0,0,0,0,0,0,0,3,1635
00444,27460,0,0,0,0,0,0,0,3,1618
00445,240,1222,12,0,387,0,1222,20,14,253
00446,328,1659,946,4343,1877,133,1792,254,325,912
00447,328,1659,351,3899,1201,133,1792,199,224,741
00448,49694,49406,2837976,1476969,2218510,7640,57046,46415,536001,TIMEOUT
00449,414,2013,5371,8949,6897,237,2250,482,615,1510
00450,716,2838,1918,3630,3499,347,3185,172,254,802
00451,4514,2862,642,0,10718,0,2862,158,245,1041
00452,6326,4116,1271,0,18008,0,4116,369,380,1710
00453,0,157,0,0,0,0,157,0,0,114
00454,138,347,3065,7826,0,3065,3412,249,840,1369
00455,0,990,0,0,0,0,990,0,0,170
00456,0,990,0,0,0,0,990,0,0,149
00457,160,1604,58,0,440,0,1604,17,13,252
00458,160,1604,58,0,440,0,1604,17,14,254
00459,8026,6900,51829,362728,45150,436,7336,4898,26410,34019
00460,18046,10382,15282,1410,85439,682,11064,918,1359,4287
00461,18046,10382,15282,1410,85439,682,11064,1015,1084,4117
00462,18866,13435,10192,3256844,50185,198,13633,40104,537776,TIMEOUT
00463,18866,10339,4363,3258367,42715,198,10537,43256,533833,TIMEOUT
00464,458,6,0,0,0,0,6,0,0,167
00465,564,132,0,0,349,0,132,30,16,268
00466,0,6603,0,0,0,0,6603,0,0,412
00467,0,6603,0,0,0,0,6603,0,0,402
00468,10,720,0,0,20,0,720,2,3,169
00469,106,878,0,0,144,0,878,9,9,201
00470,88828,75146,44417,0,519574,0,75146,3707,9883,21893
00471,85468,78977,0,0,392451,0,78977,3225,9625,20864
00472,88828,75146,44417,0,519574,0,75146,3863,11429,23573
00473,85468,78977,0,0,392451,0,78977,3175,8486,19864
00474,32,72,3,0,27,0,72,4,5,138
00475,44,83,23,0,70,0,83,7,8,161
00476,3668,2687,237898,511828,115345,2721,5408,7087,39090,50661
00477,313486,10606,0,0,1275,0,10606,338,152,13832
00478,0,937,0,0,0,0,937,0,0,143
00479,645,566,39198,31045,30334,149,715,1106,1119,2790
00480,653,663,39722,33744,29032,91,754,1405,1123,3180
00481,0,0,0,0,0,0,0,0,0,49
00482,0,0,0,0,0,0,0,0,0,51
00483,58044,114237,11023,2205581,101734,305,114542,26132,554752,TIMEOUT
00484,75998,101911,470656,3010653,1223115,40,101951,47815,523192,TIMEOUT
00485,5186,5291,4,1224541,46,0,5291,15692,577711,TIMEOUT
00486,15554,46980,16409,3881739,51762,0,46980,52821,519655,TIMEOUT
00487,26030,65519,26328,4400250,70220,0,65519,57076,508581,TIMEOUT
00488,15554,46967,16663,3965020,52567,0,46967,54256,517505,TIMEOUT
00489,19014,52445,16475,4139269,51646,0,52445,54800,514566,TIMEOUT
00490,0,0,0,0,0,0,0,0,0,49
00491,0,0,0,0,0,0,0,0,0,54
00492,0,0,0,0,0,0,0,0,0,50
00493,0,76,0,0,0,0,76,0,0,96
00494,4670,0,0,0,0,0,0,0,1,451
00495,4670,0,0,0,0,0,0,0,0,443
00496,20476,3220,2832,0,30374,0,3220,388,541,2540
00497,16632,23,0,0,0,0,23,4,2,1118
00498,16632,23,0,0,0,0,23,3,1,1124
00499,0,13044,0,0,0,0,13044,0,0,670
00500,3242,1988,3254,635280,2,3166,5154,8191,199526,213918
00501,0,0,0,0,0,0,0,0,0,48
00502,3756,1924,125,1414,8729,3,1927,266,412,1269
00503,0,258,0,0,0,0,258,0,0,117
00504,96,636,225,497,457,43,679,49,42,279
00505,18,151,0,0,0,0,151,1,0,170
00508,99,267,124,45,363,23,290,20,25,201
00509,0,0,0,0,0,0,0,0,0,49
00510,0,0,0,0,0,0,0,0,0,49
00511,700,275,1559,1774,2076,156,431,120,99,454
00512,669,800,2361,984,6172,257,1057,177,153,629
00513,76,309,8,0,182,0,309,18,11,174
00514,76,309,8,0,182,0,309,10,18,192
00515,1740,2366,582,0,3298,0,2366,83,98,570
00516,0,7989,0,0,0,0,7989,0,0,490
00517,0,11177,0,0,0,0,11177,0,0,593
00518,22070,9363,0,3386552,1737,0,9363,46520,529819,TIMEOUT
00519,146,93,0,0,0,0,93,1,0,150
00520,152,91,0,0,0,0,91,1,0,136
00521,14552,3640,0,0,0,0,3640,115,2,1246
00522,8466,169,0,0,230,0,169,12,18,714
00523,8466,169,0,0,230,0,169,13,14,656
00524,0,0,0,0,0,0,0,0,0,48
00525,0,0,0,0,0,0,0,0,0,48
00526,386,280,69,13,534,8,288,27,23,276
00527,1004,4,0,0,0,0,4,0,0,208
00528,0,0,0,0,0,0,0,0,0,48
00529,0,0,0,0,0,0,0,0,0,57
00530,6,10609,0,0,17,0,10609,1,2,563
00531,14,11839,1,0,35,0,11839,27,4,630
00532,23886,38045,72797,42240,279494,363,38408,3001,6294,13576
00533,65814,61062,209770,1549800,763455,0,61062,22391,562579,TIMEOUT
00534,630,630,316,38976,0,315,945,645,16518,17741
00535,16958,4621,34,2792731,0,0,4621,34964,546609,TIMEOUT
00536,13524,36438,42885,255551,83195,236,36674,4067,20933,29343
00537,22178,51961,71941,421195,150217,268,52229,6461,46310,58967
